Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1475964000.0 1.0 49 67 124 NA NA NA NA 93 134 168 NA NA NA NA 2950 314 303 NA NA NA NA 2996 335 321 NA NA NA NA
1475964000.0 10.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475964000.0 1000.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475964000.0 1002.0 NA 203 59 NA NA NA NA NA 263 98 NA NA NA NA NA 2190 152 NA NA NA NA NA 2237 164 NA NA NA NA
1475964000.0 10021.0 NA 110 211 0 NA NA NA NA 185 274 0 NA NA NA NA 504 972 590 NA NA NA NA 960 1147 606 NA NA NA
1475964000.0 10023.0 NA 115 207 0 NA NA NA NA 185 274 0 NA NA NA NA 451 797 559 NA NA NA NA 526 865 580 NA NA NA
1475964000.0 10024.0 NA 115 214 0 NA NA NA NA 185 290 0 NA NA NA NA 507 1060 622 NA NA NA NA 652 1565 642 NA NA NA
1475964000.0 10024.1 NA 120 138 0 NA NA NA NA 185 185 0 NA NA NA NA 493 452 347 NA NA NA NA 582 515 359 NA NA NA
1475964000.0 10024.2 NA 114 213 0 NA NA NA NA 185 290 0 NA NA NA NA 490 1030 673 NA NA NA NA 601 1189 784 NA NA NA
1475964000.0 10024.3 NA 119 132 0 NA NA NA NA 185 203 0 NA NA NA NA 502 491 322 NA NA NA NA 578 617 338 NA NA NA
1475964000.0 10024.5 NA 113 128 0 NA NA NA NA 185 203 0 NA NA NA NA 507 431 322 NA NA NA NA 1098 515 341 NA NA NA
1475964000.0 10025.0 NA 114 216 0 NA NA NA NA 185 275 0 NA NA NA NA 475 876 613 NA NA NA NA 555 980 633 NA NA NA
1475964000.0 10026.0 NA 115 213 0 NA NA NA NA 185 280 0 NA NA NA NA 535 1392 597 NA NA NA NA 707 1690 614 NA NA NA
1475964000.0 1003.0 NA 174 0 NA NA NA NA NA 234 0 NA NA NA NA NA 3011 358 NA NA NA NA NA 3066 386 NA NA NA NA
1475964000.0 1004.0 NA 179 137 0 0 0 0 NA 241 179 0 0 0 0 NA 532 211 6 63 565 543 NA 558 223 10 67 569 548
1475964000.0 101.0 80 NA NA NA NA NA NA 141 NA NA NA NA NA NA 1209 NA NA NA NA NA NA 1279 NA NA NA NA NA NA
1475964000.0 102.0 82 NA NA NA NA NA NA 142 NA NA NA NA NA NA 876 NA NA NA NA NA NA 986 NA NA NA NA NA NA
1475964000.0 103.0 33 0 0 NA NA NA NA 75 0 0 NA NA NA NA 416 114 177 NA NA NA NA 456 124 198 NA NA NA NA
1475964000.0 10424.0 52 108 214 0 NA NA NA 96 178 273 0 NA NA NA 9645 1225 2322 1286 NA NA NA 10416 1406 2874 1341 NA NA NA
1475964000.0 105.0 48 74 27 NA NA NA NA 93 142 56 NA NA NA NA 2622 338 3 NA NA NA NA 2751 355 7 NA NA NA NA
1475964000.0 106.0 34 0 0 NA NA NA NA 75 0 0 NA NA NA NA 446 95 174 NA NA NA NA 510 103 200 NA NA NA NA
1475964000.0 107.0 50 75 190 NA NA NA NA 94 142 248 NA NA NA NA 6522 583 818 NA NA NA NA 6879 655 847 NA NA NA NA
1475964000.0 108.0 51 86 197 NA NA NA NA 96 143 252 NA NA NA NA 9835 654 969 NA NA NA NA 9989 683 1066 NA NA NA NA
1475964000.0 10824.0 53 112 215 0 NA NA NA 96 179 277 0 NA NA NA 9720 1315 2523 1273 NA NA NA 10499 1480 3031 1338 NA NA NA
1475964000.0 109.0 52 78 188 NA NA NA NA 97 142 249 NA NA NA NA 9363 618 1331 NA NA NA NA 9450 721 1423 NA NA NA NA
1475964000.0 110.0 40 76 186 NA NA NA NA 85 142 248 NA NA NA NA 650 326 383 NA NA NA NA 671 342 425 NA NA NA NA
1475964000.0 1102.0 NA 86 191 106 64 NA NA NA 151 257 152 112 NA NA NA 4361 5043 2753 217 NA NA NA 4449 5232 3869 250 NA NA
1475964000.0 111.0 49 75 187 NA NA NA NA 94 146 249 NA NA NA NA 3019 279 435 NA NA NA NA 3176 300 465 NA NA NA NA
1475964000.0 112.0 49 75 186 NA NA NA NA 94 142 249 NA NA NA NA 6894 768 723 NA NA NA NA 6999 823 829 NA NA NA NA
1475964000.0 113.0 51 77 187 NA NA NA NA 97 142 249 NA NA NA NA 8454 614 1180 NA NA NA NA 8560 690 1272 NA NA NA NA
1475964000.0 114.0 49 77 197 NA NA NA NA 96 143 249 NA NA NA NA 7510 611 792 NA NA NA NA 7633 626 814 NA NA NA NA
1475964000.0 115.0 54 84 188 NA NA NA NA 97 142 249 NA NA NA NA 8422 771 829 NA NA NA NA 8744 803 863 NA NA NA NA
1475964000.0 116.0 51 86 192 NA NA NA NA 96 142 249 NA NA NA NA 8471 622 849 NA NA NA NA 8629 642 891 NA NA NA NA
1475964000.0 117.0 51 85 189 NA NA NA NA 96 142 251 NA NA NA NA 10596 752 1215 NA NA NA NA 11031 855 1267 NA NA NA NA
1475964000.0 118.0 52 78 186 NA NA NA NA 97 142 249 NA NA NA NA 11153 742 1203 NA NA NA NA 11396 774 1437 NA NA NA NA
1475964000.0 120.0 40 73 182 NA NA NA NA 85 142 248 NA NA NA NA 529 328 403 NA NA NA NA 544 345 437 NA NA NA NA
1475964000.0 121.0 51 75 194 NA NA NA NA 97 142 253 NA NA NA NA 10207 737 1113 NA NA NA NA 10501 769 1151 NA NA NA NA
1475964000.0 122.0 44 80 184 NA NA NA NA 92 142 248 NA NA NA NA 841 194 357 NA NA NA NA 860 218 389 NA NA NA NA
1475964000.0 123.1 178 NA NA NA NA NA NA 243 NA NA NA NA NA NA 709 NA NA NA NA NA NA 775 NA NA NA NA NA NA
1475964000.0 123.2 182 NA NA NA NA NA NA 247 NA NA NA NA NA NA 746 NA NA NA NA NA NA 790 NA NA NA NA NA NA
1475964000.0 123.3 167 NA NA NA NA NA NA 229 NA NA NA NA NA NA 432 NA NA NA NA NA NA 461 NA NA NA NA NA NA
1475964000.0 124.1 173 NA NA NA NA NA NA 235 NA NA NA NA NA NA 460 NA NA NA NA NA NA 493 NA NA NA NA NA NA
1475964000.0 124.2 178 NA NA NA NA NA NA 243 NA NA NA NA NA NA 760 NA NA NA NA NA NA 797 NA NA NA NA NA NA
1475964000.0 124.4 172 NA NA NA NA NA NA 236 NA NA NA NA NA NA 459 NA NA NA NA NA NA 488 NA NA NA NA NA NA
1475964000.0 124.5 171 NA NA NA NA NA NA 235 NA NA NA NA NA NA 438 NA NA NA NA NA NA 526 NA NA NA NA NA NA
1475964000.0 124.6 166 NA NA NA NA NA NA 230 NA NA NA NA NA NA 435 NA NA NA NA NA NA 463 NA NA NA NA NA NA
1475964000.0 125.0 50 72 184 NA NA NA NA 94 142 249 NA NA NA NA 7253 770 791 NA NA NA NA 7422 999 947 NA NA NA NA
1475964000.0 126.0 41 72 184 NA NA NA NA 87 142 248 NA NA NA NA 1400 322 400 NA NA NA NA 1433 338 425 NA NA NA NA
1475964000.0 127.0 42 73 185 NA NA NA NA 86 142 248 NA NA NA NA 1371 339 390 NA NA NA NA 1397 355 412 NA NA NA NA
1475964000.0 128.0 39 72 183 NA NA NA NA 80 142 248 NA NA NA NA 487 335 377 NA NA NA NA 515 359 403 NA NA NA NA
1475964000.0 129.0 40 80 183 NA NA NA NA 81 142 248 NA NA NA NA 508 331 389 NA NA NA NA 525 352 412 NA NA NA NA
1475964000.0 13.0 NA 80 191 0 NA NA NA NA 151 251 0 NA NA NA NA 320 846 535 NA NA NA NA 342 882 550 NA NA NA
1475964000.0 130.0 40 70 183 NA NA NA NA 85 142 248 NA NA NA NA 625 322 377 NA NA NA NA 664 340 406 NA NA NA NA
1475964000.0 1301.0 52 151 157 NA NA NA NA 96 211 210 NA NA NA NA 1077 579 479 NA NA NA NA 1316 704 995 NA NA NA NA
1475964000.0 1302.0 58 154 159 NA NA NA NA 100 211 213 NA NA NA NA 9292 1199 1059 NA NA NA NA 9571 1336 1220 NA NA NA NA
1475964000.0 1307.0 NA 157 124 47 0 NA NA NA 218 198 79 0 NA NA NA 575 437 51 420 NA NA NA 657 531 64 439 NA NA
1475964000.0 1308.0 NA 148 125 47 0 NA NA NA 219 199 78 0 NA NA NA 524 420 58 421 NA NA NA 605 517 64 439 NA NA
1475964000.0 1309.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475964000.0 131.0 43 82 187 NA NA NA NA 87 142 248 NA NA NA NA 1568 344 385 NA NA NA NA 1671 367 399 NA NA NA NA
1475964000.0 1311.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475964000.0 1312.0 NA 177 236 0 NA NA NA NA 243 300 0 NA NA NA NA 749 855 1220 NA NA NA NA 1284 1198 1298 NA NA NA
1475964000.0 1316.0 NA 166 229 0 NA NA NA NA 232 292 0 NA NA NA NA 653 681 1190 NA NA NA NA 1039 1058 1239 NA NA NA
1475964000.0 1319.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475964000.0 1320.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475964000.0 1325.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475964000.0 1325.1 NA 180 136 0 NA NA NA NA 243 180 0 NA NA NA NA 729 424 300 NA NA NA NA 880 531 311 NA NA NA
1475964000.0 1325.3 NA 178 132 0 NA NA NA NA 243 176 0 NA NA NA NA 736 401 297 NA NA NA NA 878 472 309 NA NA NA
1475964000.0 1326.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475964000.0 1329.0 NA 179 231 0 NA NA NA NA 239 297 0 NA NA NA NA 652 723 1212 NA NA NA NA 856 917 1238 NA NA NA
1475964000.0 133.0 53 87 190 NA NA NA NA 98 142 250 NA NA NA NA 11585 713 1224 NA NA NA NA 11920 736 1267 NA NA NA NA
1475964000.0 1331.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475964000.0 1332.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475964000.0 1334.0 NA 172 232 0 NA NA NA NA 237 297 0 NA NA NA NA 650 741 1214 NA NA NA NA 847 845 1576 NA NA NA
1475964000.0 1335.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475964000.0 1336.0 NA 177 236 0 NA NA NA NA 244 300 0 NA NA NA NA 2193 3758 1722 NA NA NA NA 2385 4187 1744 NA NA NA
1475964000.0 1339.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475964000.0 134.0 NA 201 33 0 NA NA NA NA 265 70 0 NA NA NA NA 2641 8 8 NA NA NA NA 3181 17 11 NA NA NA
1475964000.0 134.701 NA 44 226 0 NA NA NA NA 85 281 0 NA NA NA NA 282 7743 733 NA NA NA NA 456 8216 751 NA NA NA
1475964000.0 134.702 NA 44 219 0 NA NA NA NA 83 274 0 NA NA NA NA 319 10721 767 NA NA NA NA 403 10967 789 NA NA NA
1475964000.0 134.703 NA 39 225 0 NA NA NA NA 87 286 0 NA NA NA NA 291 11078 860 NA NA NA NA 359 11610 917 NA NA NA
1475964000.0 134.704 NA 40 217 0 NA NA NA NA 83 276 0 NA NA NA NA 355 9990 850 NA NA NA NA 486 10489 888 NA NA NA
1475964000.0 134.705 NA 42 224 0 NA NA NA NA 87 283 0 NA NA NA NA 289 11315 964 NA NA NA NA 352 11930 995 NA NA NA
1475964000.0 134.706 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475964000.0 134.707 NA 41 218 0 NA NA NA NA 86 275 0 NA NA NA NA 283 10215 709 NA NA NA NA 307 10761 743 NA NA NA
1475964000.0 134.708 NA 35 214 0 NA NA NA NA 84 275 0 NA NA NA NA 283 9580 733 NA NA NA NA 375 9979 764 NA NA NA
1475964000.0 134.709 NA 47 230 0 NA NA NA NA 87 294 0 NA NA NA NA 297 10934 791 NA NA NA NA 330 11605 821 NA NA NA
1475964000.0 134.802 NA 41 231 0 NA NA NA NA 87 279 0 NA NA NA NA 412 14845 734 NA NA NA NA 461 23124 763 NA NA NA
1475964000.0 134.803 NA 34 218 0 NA NA NA NA 87 277 0 NA NA NA NA 360 12228 787 NA NA NA NA 470 12558 811 NA NA NA
