Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475744400.0 1.0 47 75 118 NA NA NA NA NA 93 134 168 NA NA NA NA NA 3033 479 436 NA NA NA NA NA 3082 497 466 NA NA NA NA NA
1475744400.0 10.0 NA 87 191 0 NA NA NA NA NA 152 254 0 NA NA NA NA NA 1745 1549 441 NA NA NA NA NA 2643 2599 563 NA NA NA NA
1475744400.0 1000.0 NA 205 122 0 43 NA NA NA NA 276 176 0 79 NA NA NA NA 1773 391 420 126 NA NA NA NA 1827 470 435 179 NA NA NA
1475744400.0 1001.0 NA 188 174 0 0 0 0 0 NA 251 214 0 0 0 0 0 NA 1580 323 7 68 455 15 289 NA 2093 443 24 81 570 25 319
1475744400.0 1002.0 NA 200 58 NA NA NA NA NA NA 263 98 NA NA NA NA NA NA 3105 236 NA NA NA NA NA NA 3163 245 NA NA NA NA NA
1475744400.0 10021.0 NA 151 212 0 NA NA NA NA NA 227 274 0 NA NA NA NA NA 745 1410 788 NA NA NA NA NA 910 1568 817 NA NA NA NA
1475744400.0 10023.0 NA 151 205 0 NA NA NA NA NA 227 274 0 NA NA NA NA NA 685 1123 864 NA NA NA NA NA 1056 1239 917 NA NA NA NA
1475744400.0 10024.0 NA 159 216 0 NA NA NA NA NA 227 291 0 NA NA NA NA NA 749 1547 845 NA NA NA NA NA 1256 1646 878 NA NA NA NA
1475744400.0 10024.1 NA 155 139 0 NA NA NA NA NA 227 207 0 NA NA NA NA NA 554 572 365 NA NA NA NA NA 767 796 389 NA NA NA NA
1475744400.0 10024.2 NA 157 216 0 NA NA NA NA NA 227 290 0 NA NA NA NA NA 807 1505 794 NA NA NA NA NA 1024 1648 814 NA NA NA NA
1475744400.0 10024.3 NA 159 130 0 NA NA NA NA NA 227 203 0 NA NA NA NA NA 595 540 334 NA NA NA NA NA 1124 5468 359 NA NA NA NA
1475744400.0 10024.4 NA 161 214 0 NA NA NA NA NA 227 277 0 NA NA NA NA NA 428 786 479 NA NA NA NA NA 531 955 547 NA NA NA NA
1475744400.0 10024.5 NA 158 132 0 NA NA NA NA NA 227 204 0 NA NA NA NA NA 731 591 388 NA NA NA NA NA 858 677 409 NA NA NA NA
1475744400.0 10026.0 NA 156 217 0 NA NA NA NA NA 227 277 0 NA NA NA NA NA 811 2002 827 NA NA NA NA NA 943 2464 860 NA NA NA NA
1475744400.0 1003.0 NA 173 0 NA NA NA NA NA NA 234 0 NA NA NA NA NA NA 4495 466 NA NA NA NA NA NA 4610 497 NA NA NA NA NA
1475744400.0 1004.0 NA 180 139 0 0 0 0 NA NA 241 179 0 0 0 0 NA NA 555 301 8 69 600 566 NA NA 918 331 14 76 645 1218 NA
1475744400.0 101.0 80 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 1315 NA NA NA NA NA NA NA 1585 NA NA NA NA NA NA NA
1475744400.0 102.0 82 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 930 NA NA NA NA NA NA NA 1094 NA NA NA NA NA NA NA
1475744400.0 10224.0 NA 201 295 0 NA NA NA NA NA 273 390 0 NA NA NA NA NA 2276 3616 518 NA NA NA NA NA 2972 4168 535 NA NA NA NA
1475744400.0 10225.0 NA 194 290 0 NA NA NA NA NA 265 383 0 NA NA NA NA NA 2276 3132 540 NA NA NA NA NA 3101 4199 564 NA NA NA NA
