Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1476608400.0 1.0 47 67 118 NA NA NA NA NA 93 134 168 NA NA NA NA NA 1427 210 200 NA NA NA NA NA 1442 221 217 NA NA NA NA NA
1476608400.0 10.0 NA 90 193 0 NA NA NA NA NA 152 255 0 NA NA NA NA NA 1709 1543 482 NA NA NA NA NA 1924 1568 491 NA NA NA NA
1476608400.0 1001.0 NA 189 173 0 0 0 0 0 NA 252 214 0 0 0 0 0 NA 1353 279 4 33 277 15 296 NA 1434 297 12 38 281 21 300
1476608400.0 1002.0 NA 201 58 NA NA NA NA NA NA 264 99 NA NA NA NA NA NA 1366 114 NA NA NA NA NA NA 1396 125 NA NA NA NA NA
1476608400.0 10021.0 NA 111 211 63 0 NA NA NA NA 185 275 105 0 NA NA NA NA 343 678 166 413 NA NA NA NA 403 758 537 422 NA NA NA
1476608400.0 10023.0 NA 106 209 64 0 NA NA NA NA 185 275 104 0 NA NA NA NA 295 527 49 371 NA NA NA NA 353 600 82 397 NA NA NA
1476608400.0 10024.0 NA 115 221 69 0 NA NA NA NA 185 280 105 0 NA NA NA NA 349 721 53 447 NA NA NA NA 401 772 144 455 NA NA NA
1476608400.0 10024.1 NA 115 156 0 NA NA NA NA NA 185 200 0 NA NA NA NA NA 441 317 367 NA NA NA NA NA 720 357 379 NA NA NA NA
1476608400.0 10024.2 NA 115 213 0 NA NA NA NA NA 185 291 0 NA NA NA NA NA 323 710 405 NA NA NA NA NA 394 770 414 NA NA NA NA
1476608400.0 10024.3 NA 120 143 0 NA NA NA NA NA 185 193 0 NA NA NA NA NA 328 308 334 NA NA NA NA NA 359 391 342 NA NA NA NA
1476608400.0 10024.4 NA 118 216 0 NA NA NA NA NA 185 278 0 NA NA NA NA NA 353 693 430 NA NA NA NA NA 399 737 441 NA NA NA NA
1476608400.0 10024.5 NA 114 141 0 NA NA NA NA NA 185 195 0 NA NA NA NA NA 340 301 330 NA NA NA NA NA 386 347 339 NA NA NA NA
1476608400.0 10025.0 NA 114 218 65 0 NA NA NA NA 189 277 105 0 NA NA NA NA 325 599 50 419 NA NA NA NA 377 653 90 431 NA NA NA
1476608400.0 10026.0 NA 122 222 70 0 NA NA NA NA 185 279 105 0 NA NA NA NA 355 855 50 432 NA NA NA NA 403 912 75 441 NA NA NA
1476608400.0 1003.0 NA 172 0 NA NA NA NA NA NA 234 0 NA NA NA NA NA NA 2064 229 NA NA NA NA NA NA 2097 236 NA NA NA NA NA
1476608400.0 1004.0 NA 180 131 0 0 0 0 NA NA 241 179 0 0 0 0 NA NA 354 132 4 31 258 246 NA NA 392 141 7 35 266 251 NA
1476608400.0 10224.0 NA 155 296 0 NA NA NA NA NA 226 393 0 NA NA NA NA NA 2001 3158 527 NA NA NA NA NA 2424 3444 584 NA NA NA NA
1476608400.0 10225.0 NA 149 292 0 NA NA NA NA NA 220 389 0 NA NA NA NA NA 1930 2648 485 NA NA NA NA NA 2526 3015 525 NA NA NA NA
1476608400.0 10424.0 53 119 207 70 0 NA NA NA 96 179 275 104 0 NA NA NA 3490 452 816 76 534 NA NA NA 3572 495 913 134 607 NA NA NA
1476608400.0 105.0 47 84 26 NA NA NA NA NA 93 142 56 NA NA NA NA NA 1389 229 2 NA NA NA NA NA 1407 255 4 NA NA NA NA NA
1476608400.0 10624.0 54 115 218 65 0 NA NA NA 96 180 279 105 0 NA NA NA 9060 1159 2295 248 1389 NA NA NA 10285 1430 2595 497 1467 NA NA NA
1476608400.0 107.0 48 78 188 NA NA NA NA NA 94 142 250 NA NA NA NA NA 2508 248 323 NA NA NA NA NA 2631 283 364 NA NA NA NA NA
1476608400.0 108.0 52 76 196 NA NA NA NA NA 96 143 253 NA NA NA NA NA 9983 653 1049 NA NA NA NA NA 10356 676 1105 NA NA NA NA NA
1476608400.0 10824.0 52 119 217 62 0 NA NA NA 96 179 279 105 0 NA NA NA 3704 552 872 78 560 NA NA NA 3788 615 957 139 573 NA NA NA
