Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1475269200.0 10024.1 NA 160 137 0 NA NA 227 185 0 NA NA 464 453 351 NA NA 544 620 367 NA
1475269200.0 10024.3 NA 167 134 0 NA NA 227 203 0 NA NA 464 446 315 NA NA 540 533 337 NA
1475269200.0 10024.5 NA 160 135 0 NA NA 227 203 0 NA NA 480 401 329 NA NA 812 471 416 NA
1475269200.0 101.0 80 NA NA NA NA 141 NA NA NA NA 1259 NA NA NA NA 1420 NA NA NA NA
1475269200.0 102.0 82 NA NA NA NA 141 NA NA NA NA 872 NA NA NA NA 968 NA NA NA NA
1475269200.0 103.0 34 0 0 NA NA 75 0 0 NA NA 426 90 184 NA NA 487 99 200 NA NA
1475269200.0 106.0 36 0 0 NA NA 75 0 0 NA NA 424 89 181 NA NA 438 98 199 NA NA
1475269200.0 110.0 40 74 184 NA NA 85 142 248 NA NA 638 337 393 NA NA 658 356 424 NA NA
1475269200.0 120.0 41 71 184 NA NA 85 142 248 NA NA 524 326 368 NA NA 540 344 396 NA NA
1475269200.0 122.0 44 76 186 NA NA 92 142 248 NA NA 879 216 351 NA NA 1087 234 394 NA NA
1475269200.0 123.1 174 NA NA NA NA 243 NA NA NA NA 736 NA NA NA NA 782 NA NA NA NA
1475269200.0 123.2 183 NA NA NA NA 246 NA NA NA NA 760 NA NA NA NA 792 NA NA NA NA
1475269200.0 123.3 164 NA NA NA NA 230 NA NA NA NA 436 NA NA NA NA 487 NA NA NA NA
1475269200.0 124.1 171 NA NA NA NA 236 NA NA NA NA 430 NA NA NA NA 535 NA NA NA NA
1475269200.0 124.2 179 NA NA NA NA 243 NA NA NA NA 741 NA NA NA NA 781 NA NA NA NA
1475269200.0 124.4 172 NA NA NA NA 235 NA NA NA NA 434 NA NA NA NA 470 NA NA NA NA
1475269200.0 124.5 172 NA NA NA NA 235 NA NA NA NA 446 NA NA NA NA 546 NA NA NA NA
1475269200.0 124.6 167 NA NA NA NA 230 NA NA NA NA 472 NA NA NA NA 525 NA NA NA NA
1475269200.0 128.0 40 73 182 NA NA 80 142 248 NA NA 497 332 378 NA NA 512 348 407 NA NA
1475269200.0 129.0 40 80 182 NA NA 81 142 248 NA NA 502 331 400 NA NA 514 352 425 NA NA
1475269200.0 130.0 40 71 183 NA NA 85 142 248 NA NA 621 323 376 NA NA 646 365 415 NA NA
1475269200.0 1329.0 NA 218 234 0 NA NA 281 296 0 NA NA 1022 1073 1688 NA NA 1217 1346 1799 NA
1475269200.0 135.13 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1475269200.0 135.8 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1475269200.0 136.722 NA 214 235 0 NA NA 283 316 0 NA NA 4358 8809 710 NA NA 4850 21379 2834 NA
1475269200.0 136.724 NA 218 234 0 NA NA 289 302 0 NA NA 5498 9920 691 NA NA 6239 22512 715 NA
1475269200.0 136.727 NA 241 242 0 NA NA 336 311 0 NA NA 4213 8262 708 NA NA 5190 20761 3524 NA
1475269200.0 136.733 NA 118 66 0 NA NA 202 100 0 NA NA 758 119 167 NA NA 1269 224 185 NA
1475269200.0 13992501.0 NA 251 311 0 NA NA 339 403 0 NA NA 3064 3785 1217 NA NA 9230 9428 2791 NA
1475269200.0 13992502.0 NA 257 313 0 NA NA 340 403 0 NA NA 3036 3580 1249 NA NA 8888 13035 1285 NA
1475269200.0 140.1 NA 194 185 0 NA NA 249 254 0 NA NA 279 376 243 NA NA 383 483 260 NA
1475269200.0 19.0 NA 81 200 0 NA NA 151 249 0 NA NA 3021 1152 746 NA NA 3202 1737 774 NA
1475269200.0 20826.0 86 203 172 0 NA 131 255 228 0 NA 18780 2605 1569 344 NA 28076 26255 2584 626 NA
1475269200.0 21226.0 87 204 85 NA NA 136 255 127 NA NA 18221 2691 1065 NA NA 27181 6108 1172 NA NA
1475269200.0 250200.0 NA 275 261 0 NA NA 382 343 0 NA NA 13008 2459 1234 NA NA 18545 8283 1251 NA
1475269200.0 250203.0 NA 288 NA NA NA NA 387 NA NA NA NA 14279 NA NA NA NA 23080 NA NA NA
1475269200.0 250204.0 NA 279 NA NA NA NA 394 NA NA NA NA 14046 NA NA NA NA 22970 NA NA NA
1475269200.0 250205.0 NA 274 263 0 NA NA 374 342 0 NA NA 13274 2441 1251 NA NA 19426 5361 1276 NA
1475269200.0 250399.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1475269200.0 25206.0 NA 260 312 0 NA NA 333 402 0 NA NA 3337 3766 1277 NA NA 6169 7147 1307 NA
