Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1476090000.0 134.813 NA 127 62 0 NA NA 200 97 0 NA NA 1232 122 264 NA NA 1937 354 420 NA
1476090000.0 134.901 NA 55 236 0 NA NA 93 283 0 NA NA 211 8023 836 NA NA 308 8444 979 NA
1476090000.0 134.902 NA 49 243 0 NA NA 95 284 0 NA NA 287 10967 846 NA NA 432 11401 885 NA
1476090000.0 134.903 NA 45 237 0 NA NA 97 284 0 NA NA 238 9741 864 NA NA 335 10129 1027 NA
1476090000.0 134.904 NA 41 242 0 NA NA 93 292 0 NA NA 278 12251 867 NA NA 493 12540 922 NA
1476090000.0 134.905 NA 53 237 0 NA NA 94 285 0 NA NA 268 9572 889 NA NA 299 9913 936 NA
1476090000.0 134.906 NA 56 242 0 NA NA 93 287 0 NA NA 269 11764 898 NA NA 296 12208 938 NA
1476090000.0 134.907 NA 102 267 0 NA NA 147 303 0 NA NA 790 10411 874 NA NA 916 10785 1033 NA
1476090000.0 134.908 NA 112 261 0 NA NA 148 305 0 NA NA 806 10570 896 NA NA 996 11038 1039 NA
1476090000.0 134.909 NA 51 237 0 NA NA 96 283 0 NA NA 252 10339 839 NA NA 345 10723 883 NA
1476090000.0 134.91 NA 52 244 0 NA NA 92 285 0 NA NA 246 9135 872 NA NA 265 9424 913 NA
1476090000.0 134.911 NA 56 239 0 NA NA 95 285 0 NA NA 257 9940 866 NA NA 364 10269 907 NA
1476090000.0 134.99601 NA 50 243 0 NA NA 94 291 0 NA NA 322 17287 866 NA NA 465 17599 916 NA
1476090000.0 134.99602 NA 55 237 0 NA NA 93 284 0 NA NA 280 9168 815 NA NA 300 9535 969 NA
1476090000.0 134.99603 NA 52 242 0 NA NA 92 290 0 NA NA 292 13544 866 NA NA 396 14013 1030 NA
1476090000.0 134.99901 NA 54 236 0 NA NA 95 285 0 NA NA 265 9377 852 NA NA 281 9626 1012 NA
1476090000.0 1341.0 NA 207 267 0 NA NA 255 311 0 NA NA 1641 2040 2175 NA NA 1916 2257 2326 NA
1476090000.0 135.1 267 0 115 NA NA 316 0 149 NA NA 1496 617 389 NA NA 1915 760 609 NA NA
1476090000.0 135.11 277 0 118 NA NA 328 0 151 NA NA 2537 658 643 NA NA 2774 786 805 NA NA
1476090000.0 135.12 282 0 122 NA NA 314 0 149 NA NA 1306 598 349 NA NA 1595 748 495 NA NA
1476090000.0 135.13 225 0 NA NA NA 267 0 NA NA NA 1115 526 NA NA NA 1454 654 NA NA NA
1476090000.0 135.2 260 0 114 NA NA 300 0 148 NA NA 1107 523 392 NA NA 1517 652 767 NA NA
1476090000.0 135.3 255 0 114 NA NA 301 0 148 NA NA 1104 520 317 NA NA 1497 644 473 NA NA
1476090000.0 135.4 275 0 116 NA NA 313 0 149 NA NA 1318 601 350 NA NA 1641 615 620 NA NA
1476090000.0 135.5 274 0 116 NA NA 312 0 148 NA NA 1210 598 348 NA NA 1587 614 564 NA NA
1476090000.0 135.6 272 0 116 NA NA 315 0 149 NA NA 1429 598 457 NA NA 1816 607 929 NA NA
1476090000.0 135.7 265 0 120 NA NA 311 0 149 NA NA 1186 597 325 NA NA 1596 739 469 NA NA
1476090000.0 135.8 97 NA NA NA NA 138 NA NA NA NA 446 NA NA NA NA 611 NA NA NA NA
1476090000.0 135.9 265 0 116 NA NA 312 0 149 NA NA 1056 589 306 NA NA 1462 759 575 NA NA
1476090000.0 1356.0 71 192 270 0 120 102 233 315 0 153 7739 1096 1290 2184 365 7970 1365 1720 2352 463
1476090000.0 136.721 NA 187 266 0 NA NA 250 304 0 NA NA 6903 14946 1258 NA NA 7198 15275 1299 NA
1476090000.0 136.722 NA 195 277 0 NA NA 249 324 0 NA NA 8617 17946 1347 NA NA 8822 18516 1516 NA
1476090000.0 136.723 NA 185 258 0 NA NA 252 306 0 NA NA 7145 16513 1324 NA NA 7335 16874 1368 NA
1476090000.0 136.724 NA 190 268 0 NA NA 253 313 0 NA NA 10766 20458 1354 NA NA 11163 21001 1667 NA
1476090000.0 136.725 NA 192 262 0 NA NA 252 310 0 NA NA 8071 17864 1258 NA NA 8305 18089 1414 NA
1476090000.0 136.726 NA 192 270 0 NA NA 249 312 0 NA NA 9180 18562 1313 NA NA 9384 18821 1350 NA
1476090000.0 136.727 NA 248 281 0 NA NA 297 324 0 NA NA 8014 16658 1311 NA NA 8316 17120 1356 NA
1476090000.0 136.728 NA 243 275 0 NA NA 290 319 0 NA NA 8865 18355 1345 NA NA 9095 18738 1495 NA
1476090000.0 136.729 NA 191 263 0 NA NA 247 309 0 NA NA 7591 18299 1248 NA NA 8188 18729 1287 NA
