Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1476003600.0 1.0 53 85 141 NA NA NA NA NA 101 138 174 NA NA NA NA NA 3104 564 471 NA NA NA NA NA 6199 893 960 NA NA NA NA NA
1476003600.0 10.0 NA 96 225 0 NA NA NA NA NA 160 264 0 NA NA NA NA NA 4492 4171 1085 NA NA NA NA NA 4872 4483 1249 NA NA NA NA
1476003600.0 1000.0 NA 229 132 0 57 NA NA NA NA 286 184 0 83 NA NA NA NA 3894 756 955 188 NA NA NA NA 4158 826 1098 216 NA NA NA
1476003600.0 1001.0 NA 209 187 0 0 0 0 0 NA 262 218 0 0 0 0 0 NA 3565 504 11 96 934 26 951 NA 3811 650 128 217 954 37 1067
1476003600.0 1002.0 NA 220 74 NA NA NA NA NA NA 275 101 NA NA NA NA NA NA 3994 242 NA NA NA NA NA NA 4413 346 NA NA NA NA NA
1476003600.0 10021.0 NA 126 235 0 NA NA NA NA NA 206 301 0 NA NA NA NA NA 870 2267 1285 NA NA NA NA NA 1014 2586 1441 NA NA NA NA
1476003600.0 10023.0 NA 117 233 0 NA NA NA NA NA 206 301 0 NA NA NA NA NA 752 1434 1503 NA NA NA NA NA 1007 1790 1669 NA NA NA NA
1476003600.0 10024.0 NA 132 241 0 NA NA NA NA NA 206 301 0 NA NA NA NA NA 875 2297 1528 NA NA NA NA NA 1139 2588 1688 NA NA NA NA
1476003600.0 10024.1 NA 130 150 0 NA NA NA NA NA 206 202 0 NA NA NA NA NA 832 727 659 NA NA NA NA NA 2852 1280 844 NA NA NA NA
1476003600.0 10024.3 NA 131 151 0 NA NA NA NA NA 206 198 0 NA NA NA NA NA 834 749 598 NA NA NA NA NA 2472 1455 605 NA NA NA NA
1476003600.0 10024.4 NA 136 235 0 NA NA NA NA NA 206 300 0 NA NA NA NA NA 845 2255 1491 NA NA NA NA NA 1084 2638 1649 NA NA NA NA
1476003600.0 10024.5 NA 123 148 0 NA NA NA NA NA 206 199 0 NA NA NA NA NA 834 666 601 NA NA NA NA NA 1219 2455 735 NA NA NA NA
1476003600.0 10025.0 NA 138 235 0 NA NA NA NA NA 206 301 0 NA NA NA NA NA 794 2015 1454 NA NA NA NA NA 1028 2376 1614 NA NA NA NA
1476003600.0 10026.0 NA 125 240 0 NA NA NA NA NA 206 301 0 NA NA NA NA NA 929 2989 1541 NA NA NA NA NA 1350 3399 1580 NA NA NA NA
1476003600.0 1003.0 NA 194 0 NA NA NA NA NA NA 251 0 NA NA NA NA NA NA 5912 628 NA NA NA NA NA NA 6169 676 NA NA NA NA NA
1476003600.0 1004.0 NA 201 148 0 0 0 0 NA NA 254 182 0 0 0 0 NA NA 897 274 9 85 882 901 NA NA 1093 301 14 207 1010 916 NA
1476003600.0 101.0 92 NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA 2176 NA NA NA NA NA NA NA 2386 NA NA NA NA NA NA NA
1476003600.0 102.0 91 NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA 1633 NA NA NA NA NA NA NA 1831 NA NA NA NA NA NA NA
