Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475874000.0 1.0 53 73 140 NA NA NA NA NA 101 138 174 NA NA NA NA NA 3263 577 497 NA NA NA NA NA 3394 680 1574 NA NA NA NA NA
1475874000.0 10.0 NA 94 215 0 NA NA NA NA NA 161 263 0 NA NA NA NA NA 4515 4201 1113 NA NA NA NA NA 4628 4367 1150 NA NA NA NA
1475874000.0 1000.0 NA 230 140 0 59 NA NA NA NA 287 185 0 83 NA NA NA NA 3897 751 952 189 NA NA NA NA 4294 954 1085 325 NA NA NA
1475874000.0 1001.0 NA 207 178 0 0 0 0 0 NA 262 218 0 0 0 0 0 NA 3593 504 8 88 962 25 1011 NA 3896 648 29 210 993 164 1135
1475874000.0 1002.0 NA 222 76 NA NA NA NA NA NA 275 101 NA NA NA NA NA NA 3858 246 NA NA NA NA NA NA 4484 965 NA NA NA NA NA
1475874000.0 10021.0 NA 129 232 0 NA NA NA NA NA 206 301 0 NA NA NA NA NA 866 2224 1546 NA NA NA NA NA 1161 2518 1702 NA NA NA NA
1475874000.0 10023.0 NA 124 233 0 NA NA NA NA NA 206 301 0 NA NA NA NA NA 723 1921 1178 NA NA NA NA NA 1112 2137 1332 NA NA NA NA
1475874000.0 10024.0 NA 124 240 0 NA NA NA NA NA 206 301 0 NA NA NA NA NA 859 2332 1460 NA NA NA NA NA 1096 2667 1617 NA NA NA NA
1475874000.0 10024.1 NA 123 153 0 NA NA NA NA NA 206 203 0 NA NA NA NA NA 850 743 686 NA NA NA NA NA 1236 1320 758 NA NA NA NA
1475874000.0 10024.2 NA 126 237 0 NA NA NA NA NA 206 300 0 NA NA NA NA NA 862 2420 1627 NA NA NA NA NA 1124 2734 1776 NA NA NA NA
1475874000.0 10024.3 NA 124 149 0 NA NA NA NA NA 206 199 0 NA NA NA NA NA 881 761 592 NA NA NA NA NA 1123 864 985 NA NA NA NA
1475874000.0 10024.4 NA 126 233 0 NA NA NA NA NA 206 300 0 NA NA NA NA NA 875 2341 1610 NA NA NA NA NA 1163 2537 1649 NA NA NA NA
1475874000.0 10024.5 NA 124 144 0 NA NA NA NA NA 206 199 0 NA NA NA NA NA 867 708 634 NA NA NA NA NA 1108 1023 750 NA NA NA NA
1475874000.0 10025.0 NA 127 238 0 NA NA NA NA NA 206 301 0 NA NA NA NA NA 798 2058 1303 NA NA NA NA NA 1112 2267 1447 NA NA NA NA
1475874000.0 10026.0 NA 124 246 0 NA NA NA NA NA 206 301 0 NA NA NA NA NA 905 2670 1386 NA NA NA NA NA 1308 2924 1438 NA NA NA NA
