Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1476306000.0 1.0 54 73 140 NA NA NA NA NA 101 138 174 NA NA NA NA NA 3283 569 495 NA NA NA NA NA 4089 730 712 NA NA NA NA NA
1476306000.0 10.0 NA 100 212 0 NA NA NA NA NA 161 264 0 NA NA NA NA NA 4528 4131 1107 NA NA NA NA NA 4675 4394 1166 NA NA NA NA
1476306000.0 1000.0 NA 235 145 0 59 NA NA NA NA 286 186 0 84 NA NA NA NA 4037 749 929 177 NA NA NA NA 4263 883 1087 410 NA NA NA
1476306000.0 1001.0 NA 220 187 0 0 0 0 0 NA 263 219 0 0 0 0 0 NA 3666 528 8 91 907 24 905 NA 3991 693 17 103 923 35 1029
1476306000.0 1002.0 NA 228 67 NA NA NA NA NA NA 276 102 NA NA NA NA NA NA 3971 247 NA NA NA NA NA NA 4690 535 NA NA NA NA NA
1476306000.0 10021.0 NA 119 235 75 0 NA NA NA NA 207 302 109 0 NA NA NA NA 883 2379 114 1655 NA NA NA NA 1123 2727 290 1713 NA NA NA
1476306000.0 10023.0 NA 129 231 85 0 NA NA NA NA 207 302 108 0 NA NA NA NA 753 1847 110 1452 NA NA NA NA 878 2160 172 1511 NA NA NA
1476306000.0 10024.0 NA 129 237 86 0 NA NA NA NA 207 302 109 0 NA NA NA NA 863 2349 114 1550 NA NA NA NA 1031 2767 171 1712 NA NA NA
1476306000.0 10024.1 NA 126 154 61 NA NA NA NA NA 207 203 98 NA NA NA NA NA 868 792 107 NA NA NA NA NA 1111 1109 629 NA NA NA NA
1476306000.0 10024.2 NA 134 241 74 0 NA NA NA NA 207 302 109 0 NA NA NA NA 853 2389 118 1328 NA NA NA NA 1018 2733 308 1378 NA NA NA
1476306000.0 10024.3 NA 125 153 64 NA NA NA NA NA 207 199 98 NA NA NA NA NA 864 763 99 NA NA NA NA NA 1117 885 280 NA NA NA NA
1476306000.0 10024.4 NA 124 240 76 0 NA NA NA NA 207 301 109 0 NA NA NA NA 866 1988 116 1466 NA NA NA NA 1171 2319 172 1508 NA NA NA
1476306000.0 10024.5 NA 124 147 71 NA NA NA NA NA 207 200 98 NA NA NA NA NA 860 699 99 NA NA NA NA NA 1013 808 273 NA NA NA NA
1476306000.0 10025.0 NA 124 236 77 0 NA NA NA NA 207 303 109 0 NA NA NA NA 806 2104 114 1693 NA NA NA NA 962 2569 288 1867 NA NA NA
1476306000.0 10026.0 NA 128 243 81 0 NA NA NA NA 207 302 109 0 NA NA NA NA 926 2713 112 1546 NA NA NA NA 1137 2952 181 1612 NA NA NA
1476306000.0 1003.0 NA 190 0 NA NA NA NA NA NA 252 0 NA NA NA NA NA NA 6018 614 NA NA NA NA NA NA 6480 799 NA NA NA NA NA
1476306000.0 1004.0 NA 197 149 0 0 0 0 NA NA 255 182 0 0 0 0 NA NA 907 277 8 91 967 919 NA NA 1194 1275 19 112 1095 936 NA
1476306000.0 101.0 93 NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA 2277 NA NA NA NA NA NA NA 2448 NA NA NA NA NA NA NA
