Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1476349200.0 1.0 55 74 142 NA NA NA NA NA 101 138 174 NA NA NA NA NA 3266 574 489 NA NA NA NA NA 3448 676 738 NA NA NA NA NA
1476349200.0 10.0 NA 94 214 0 NA NA NA NA NA 161 264 0 NA NA NA NA NA 4437 4017 1059 NA NA NA NA NA 4557 4410 1188 NA NA NA NA
1476349200.0 1000.0 NA 233 137 0 59 NA NA NA NA 287 186 0 84 NA NA NA NA 4061 747 933 178 NA NA NA NA 4292 819 1075 308 NA NA NA
1476349200.0 1001.0 NA 217 185 0 0 0 0 0 NA 263 219 0 0 0 0 0 NA 3612 508 10 92 972 26 920 NA 3817 643 137 201 989 137 1049
1476349200.0 1002.0 NA 223 73 NA NA NA NA NA NA 277 102 NA NA NA NA NA NA 4019 243 NA NA NA NA NA NA 4844 1397 NA NA NA NA NA
1476349200.0 10021.0 NA 133 232 74 0 NA NA NA NA 207 301 110 0 NA NA NA NA 879 2521 116 1283 NA NA NA NA 1017 2776 178 1334 NA NA NA
1476349200.0 10023.0 NA 124 231 86 0 NA NA NA NA 207 301 110 0 NA NA NA NA 717 1861 116 1421 NA NA NA NA 1169 2312 167 1475 NA NA NA
1476349200.0 10024.0 NA 130 239 87 0 NA NA NA NA 207 303 110 0 NA NA NA NA 863 2383 121 1564 NA NA NA NA 1003 2688 176 1714 NA NA NA
1476349200.0 10024.1 NA 124 155 61 NA NA NA NA NA 207 203 89 NA NA NA NA NA 883 772 26 NA NA NA NA NA 1038 1536 144 NA NA NA NA
1476349200.0 10024.2 NA 124 241 86 0 NA NA NA NA 207 302 110 0 NA NA NA NA 868 2368 127 1613 NA NA NA NA 1029 2737 199 1763 NA NA NA
1476349200.0 10024.3 NA 125 155 65 NA NA NA NA NA 207 199 89 NA NA NA NA NA 874 748 25 NA NA NA NA NA 1034 977 34 NA NA NA NA
1476349200.0 10024.4 NA 135 237 83 0 NA NA NA NA 207 301 110 0 NA NA NA NA 867 2473 120 1460 NA NA NA NA 1146 2793 291 1617 NA NA NA
1476349200.0 10024.5 NA 132 147 59 NA NA NA NA NA 207 200 89 NA NA NA NA NA 859 704 26 NA NA NA NA NA 1097 994 148 NA NA NA NA
1476349200.0 10025.0 NA 128 239 75 0 NA NA NA NA 207 302 110 0 NA NA NA NA 790 2045 134 1583 NA NA NA NA 923 2239 215 1626 NA NA NA
1476349200.0 10026.0 NA 137 242 87 0 NA NA NA NA 207 302 110 0 NA NA NA NA 923 2677 124 1511 NA NA NA NA 1250 2952 176 1554 NA NA NA
1476349200.0 1003.0 NA 196 0 NA NA NA NA NA NA 252 0 NA NA NA NA NA NA 5918 604 NA NA NA NA NA NA 6332 639 NA NA NA NA NA
1476349200.0 1004.0 NA 209 141 0 0 0 0 NA NA 255 182 0 0 0 0 NA NA 920 294 8 90 1002 933 NA NA 1146 465 10 104 1034 959 NA
1476349200.0 101.0 92 NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA 2240 NA NA NA NA NA NA NA 2471 NA NA NA NA NA NA NA
1476349200.0 102.0 92 NA NA NA NA NA NA NA 148 NA NA NA NA NA NA NA 1650 NA NA NA NA NA NA NA 1896 NA NA NA NA NA NA NA
1476349200.0 10224.0 NA 167 314 0 NA NA NA NA NA 235 393 0 NA NA NA NA NA 4619 8393 1650 NA NA NA NA NA 4958 8868 1800 NA NA NA NA
1476349200.0 10225.0 NA 160 307 0 NA NA NA NA NA 227 390 0 NA NA NA NA NA 4196 7690 1612 NA NA NA NA NA 4703 8174 1774 NA NA NA NA
1476349200.0 103.0 43 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 782 137 282 NA NA NA NA NA 914 321 452 NA NA NA NA NA
1476349200.0 10424.0 60 121 236 86 0 NA NA NA 98 196 300 109 0 NA NA NA 11122 1206 2853 187 1601 NA NA NA 11354 1422 3155 247 1633 NA NA NA
1476349200.0 105.0 53 82 32 NA NA NA NA NA 101 147 58 NA NA NA NA NA 3222 623 5 NA NA NA NA NA 3358 799 105 NA NA NA NA NA
1476349200.0 106.0 42 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 777 138 277 NA NA NA NA NA 1090 334 396 NA NA NA NA NA
1476349200.0 10624.0 59 134 239 75 0 NA NA NA 99 196 305 110 0 NA NA NA 10834 1369 2902 185 2139 NA NA NA 10962 1521 3108 274 2197 NA NA NA
1476349200.0 107.0 55 97 211 NA NA NA NA NA 102 147 256 NA NA NA NA NA 5847 668 812 NA NA NA NA NA 5909 846 1068 NA NA NA NA NA
1476349200.0 108.0 57 89 213 NA NA NA NA NA 104 147 258 NA NA NA NA NA 9595 706 1036 NA NA NA NA NA 9758 878 1329 NA NA NA NA NA
1476349200.0 10824.0 59 132 242 74 0 NA NA NA 99 196 304 109 0 NA NA NA 11205 1385 3127 190 1574 NA NA NA 11437 1598 3359 249 1815 NA NA NA
1476349200.0 109.0 58 87 209 NA NA NA NA NA 106 147 259 NA NA NA NA NA 9239 702 1042 NA NA NA NA NA 9297 819 1196 NA NA NA NA NA
1476349200.0 11.0 NA 92 225 0 62 NA NA NA NA 160 271 0 92 NA NA NA NA 3804 1615 1093 44 NA NA NA NA 3893 1936 1125 161 NA NA NA
1476349200.0 1102.0 NA 107 216 121 84 NA NA NA NA 160 264 157 110 NA NA NA NA 4701 5584 3203 200 NA NA NA NA 4918 5822 3393 203 NA NA NA
1476349200.0 111.0 67 87 211 NA NA NA NA NA 100 147 255 NA NA NA NA NA 3553 488 742 NA NA NA NA NA 3643 564 998 NA NA NA NA NA
