Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1476219600.0 1.0 54 75 125 NA NA NA NA NA 98 147 183 NA NA NA NA NA 3941 671 1268 NA NA NA NA NA 4377 735 1299 NA NA NA NA NA
1476219600.0 10.0 NA 87 195 0 NA NA NA NA NA 151 256 0 NA NA NA NA NA 3958 3922 1113 NA NA NA NA NA 4137 4081 1151 NA NA NA NA
1476219600.0 1000.0 NA 215 123 0 47 NA NA NA NA 286 183 0 79 NA NA NA NA 4591 919 818 329 NA NA NA NA 5219 1259 880 411 NA NA NA
1476219600.0 1001.0 NA 195 168 0 0 0 0 0 NA 252 217 0 0 0 0 0 NA 3252 909 14 95 1296 74 1338 NA 3482 963 20 153 1315 85 1365
1476219600.0 1002.0 NA 217 69 NA NA NA NA NA NA 277 100 NA NA NA NA NA NA 4290 274 NA NA NA NA NA NA 4452 305 NA NA NA NA NA
1476219600.0 1003.0 NA 182 0 NA NA NA NA NA NA 250 0 NA NA NA NA NA NA 5610 528 NA NA NA NA NA NA 5726 542 NA NA NA NA NA
1476219600.0 1004.0 NA 178 133 0 0 0 0 NA NA 241 179 0 0 0 0 NA NA 872 757 11 94 1032 992 NA NA 908 778 15 97 1040 1001 NA
1476219600.0 101.0 82 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 2576 NA NA NA NA NA NA NA 2656 NA NA NA NA NA NA NA
1476219600.0 102.0 84 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 1488 NA NA NA NA NA NA NA 1560 NA NA NA NA NA NA NA
1476219600.0 103.0 49 77 190 NA NA NA NA NA 94 149 253 NA NA NA NA NA 1378 439 855 NA NA NA NA NA 1430 468 918 NA NA NA NA NA
1476219600.0 105.0 53 76 24 NA NA NA NA NA 98 149 54 NA NA NA NA NA 4317 638 5 NA NA NA NA NA 4473 682 11 NA NA NA NA NA
1476219600.0 106.0 42 0 0 NA NA NA NA NA 77 0 0 NA NA NA NA NA 694 159 335 NA NA NA NA NA 719 175 361 NA NA NA NA NA
1476219600.0 107.0 55 88 192 NA NA NA NA NA 99 149 253 NA NA NA NA NA 7601 749 857 NA NA NA NA NA 7761 775 925 NA NA NA NA NA
1476219600.0 108.0 55 80 195 NA NA NA NA NA 101 149 253 NA NA NA NA NA 10981 678 1043 NA NA NA NA NA 11201 721 1357 NA NA NA NA NA
1476219600.0 109.0 55 90 196 NA NA NA NA NA 101 149 253 NA NA NA NA NA 12307 697 1089 NA NA NA NA NA 12905 1251 1131 NA NA NA NA NA
1476219600.0 11.0 NA 79 202 0 60 NA NA NA NA 151 264 0 91 NA NA NA NA 3421 1649 1264 73 NA NA NA NA 3525 1858 1306 129 NA NA NA
1476219600.0 110.0 45 79 190 NA NA NA NA NA 85 149 252 NA NA NA NA NA 1041 758 679 NA NA NA NA NA 1095 790 712 NA NA NA NA NA
1476219600.0 1102.0 NA 83 198 116 75 NA NA NA NA 151 261 171 113 NA NA NA NA 4463 5415 3803 343 NA NA NA NA 4535 5495 3855 348 NA NA NA
1476219600.0 111.0 55 78 191 NA NA NA NA NA 98 149 253 NA NA NA NA NA 4938 567 741 NA NA NA NA NA 5348 606 902 NA NA NA NA NA
1476219600.0 112.0 56 84 192 NA NA NA NA NA 99 149 253 NA NA NA NA NA 7742 645 917 NA NA NA NA NA 7972 666 964 NA NA NA NA NA
1476219600.0 113.0 55 83 192 NA NA NA NA NA 100 149 253 NA NA NA NA NA 7444 677 931 NA NA NA NA NA 7630 708 969 NA NA NA NA NA
1476219600.0 114.0 54 87 188 NA NA NA NA NA 99 149 253 NA NA NA NA NA 7268 676 953 NA NA NA NA NA 7585 786 1009 NA NA NA NA NA
1476219600.0 115.0 55 81 191 NA NA NA NA NA 101 149 253 NA NA NA NA NA 9633 665 991 NA NA NA NA NA 11130 712 1081 NA NA NA NA NA
1476219600.0 116.0 55 89 193 NA NA NA NA NA 101 149 253 NA NA NA NA NA 8944 639 988 NA NA NA NA NA 9214 665 1028 NA NA NA NA NA
1476219600.0 117.0 57 80 187 NA NA NA NA NA 101 149 253 NA NA NA NA NA 12176 959 1192 NA NA NA NA NA 12318 996 3331 NA NA NA NA NA
1476219600.0 118.0 59 85 193 NA NA NA NA NA 100 149 253 NA NA NA NA NA 9143 754 1150 NA NA NA NA NA 9638 798 1272 NA NA NA NA NA
1476219600.0 12.0 NA 80 195 0 NA NA NA NA NA 151 258 0 NA NA NA NA NA 3741 3935 1059 NA NA NA NA NA 3800 4347 1142 NA NA NA NA
1476219600.0 120.0 47 75 189 NA NA NA NA NA 89 149 252 NA NA NA NA NA 856 583 740 NA NA NA NA NA 889 613 829 NA NA NA NA NA
1476219600.0 121.0 57 82 194 NA NA NA NA NA 101 149 253 NA NA NA NA NA 12307 886 1241 NA NA NA NA NA 12645 1529 1299 NA NA NA NA NA
1476219600.0 122.0 52 77 193 NA NA NA NA NA 98 149 253 NA NA NA NA NA 2707 496 675 NA NA NA NA NA 2943 595 728 NA NA NA NA NA
1476219600.0 123.1 176 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 995 NA NA NA NA NA NA NA 1044 NA NA NA NA NA NA NA
1476219600.0 123.2 175 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 1491 NA NA NA NA NA NA NA 1549 NA NA NA NA NA NA NA
1476219600.0 123.3 167 NA NA NA NA NA NA NA 226 NA NA NA NA NA NA NA 734 NA NA NA NA NA NA NA 759 NA NA NA NA NA NA NA
1476219600.0 124.1 172 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 692 NA NA NA NA NA NA NA 713 NA NA NA NA NA NA NA
1476219600.0 124.2 178 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 987 NA NA NA NA NA NA NA 1083 NA NA NA NA NA NA NA
1476219600.0 124.4 172 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 775 NA NA NA NA NA NA NA 806 NA NA NA NA NA NA NA
1476219600.0 124.5 173 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 772 NA NA NA NA NA NA NA 791 NA NA NA NA NA NA NA
1476219600.0 124.6 171 NA NA NA NA NA NA NA 222 NA NA NA NA NA NA NA 729 NA NA NA NA NA NA NA 776 NA NA NA NA NA NA NA
