Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1476219600.0 1.0 48 67 120 NA NA NA NA NA 94 136 170 NA NA NA NA NA 3115 328 257 NA NA NA NA NA 3165 337 271 NA NA NA NA NA
1476219600.0 10.0 NA 87 192 0 NA NA NA NA NA 152 255 0 NA NA NA NA NA 2157 2159 609 NA NA NA NA NA 2204 2385 654 NA NA NA NA
1476219600.0 1000.0 NA 206 123 0 40 NA NA NA NA 276 175 0 79 NA NA NA NA 2103 447 519 119 NA NA NA NA 2493 543 536 174 NA NA NA
1476219600.0 1001.0 NA 192 166 0 0 0 0 0 NA 253 216 0 0 0 0 0 NA 2005 389 5 55 436 22 442 NA 2206 707 48 60 460 36 466
1476219600.0 1002.0 NA 200 59 NA NA NA NA NA NA 265 100 NA NA NA NA NA NA 2973 194 NA NA NA NA NA NA 3093 203 NA NA NA NA NA
1476219600.0 10021.0 NA 111 209 0 NA NA NA NA NA 187 275 0 NA NA NA NA NA 666 1324 790 NA NA NA NA NA 713 1470 819 NA NA NA NA
1476219600.0 10023.0 NA 112 209 0 NA NA NA NA NA 187 275 0 NA NA NA NA NA 591 1014 697 NA NA NA NA NA 660 1121 731 NA NA NA NA
1476219600.0 10024.0 NA 114 219 0 NA NA NA NA NA 187 283 0 NA NA NA NA NA 658 1440 821 NA NA NA NA NA 723 1569 860 NA NA NA NA
1476219600.0 10024.1 NA 117 138 0 NA NA NA NA NA 185 185 0 NA NA NA NA NA 711 706 643 NA NA NA NA NA 990 1530 733 NA NA NA NA
1476219600.0 10024.2 NA 115 216 0 NA NA NA NA NA 187 278 0 NA NA NA NA NA 732 1318 781 NA NA NA NA NA 811 1464 816 NA NA NA NA
