Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475528400.0 1.0 48 67 117 NA NA NA NA NA 92 134 168 NA NA NA NA NA 3230 525 521 NA NA NA NA NA 3417 545 604 NA NA NA NA NA
1475528400.0 10.0 NA 86 190 0 NA NA NA NA NA 153 254 0 NA NA NA NA NA 3307 3179 872 NA NA NA NA NA 3425 3408 928 NA NA NA NA
1475528400.0 1000.0 NA 206 118 0 46 NA NA NA NA 277 177 0 79 NA NA NA NA 2958 675 828 200 NA NA NA NA 3088 843 895 327 NA NA NA
1475528400.0 1001.0 NA 188 164 0 0 0 0 0 NA 252 215 0 0 0 0 0 NA 2793 433 7 65 493 30 470 NA 3135 596 16 69 513 35 474
1475528400.0 1002.0 NA 200 59 NA NA NA NA NA NA 263 98 NA NA NA NA NA NA 3462 245 NA NA NA NA NA NA 3699 262 NA NA NA NA NA
1475528400.0 10021.0 NA 151 203 0 NA NA NA NA NA 227 273 0 NA NA NA NA NA 857 1602 873 NA NA NA NA NA 1024 1824 897 NA NA NA NA
1475528400.0 10023.0 NA 149 208 0 NA NA NA NA NA 228 274 0 NA NA NA NA NA 541 842 552 NA NA NA NA NA 670 885 559 NA NA NA NA
1475528400.0 10024.0 NA 157 215 0 NA NA NA NA NA 228 291 0 NA NA NA NA NA 611 1044 555 NA NA NA NA NA 745 1079 563 NA NA NA NA
1475528400.0 10024.1 NA 157 137 0 NA NA NA NA NA 227 184 0 NA NA NA NA NA 778 682 500 NA NA NA NA NA 906 791 524 NA NA NA NA
1475528400.0 10024.2 NA 158 216 0 NA NA NA NA NA 228 290 0 NA NA NA NA NA 598 954 526 NA NA NA NA NA 654 994 533 NA NA NA NA
1475528400.0 10024.3 NA 159 131 0 NA NA NA NA NA 227 202 0 NA NA NA NA NA 775 715 477 NA NA NA NA NA 905 858 495 NA NA NA NA
1475528400.0 10024.4 NA 155 215 0 NA NA NA NA NA 227 274 0 NA NA NA NA NA 882 1623 891 NA NA NA NA NA 1467 2217 917 NA NA NA NA
1475528400.0 10024.5 NA 158 130 0 NA NA NA NA NA 227 203 0 NA NA NA NA NA 857 675 450 NA NA NA NA NA 1471 792 464 NA NA NA NA
1475528400.0 10025.0 NA 157 210 0 NA NA NA NA NA 227 275 0 NA NA NA NA NA 865 1382 917 NA NA NA NA NA 970 2180 961 NA NA NA NA
1475528400.0 10026.0 NA 155 213 0 NA NA NA NA NA 227 277 0 NA NA NA NA NA 869 2299 980 NA NA NA NA NA 2203 2636 1028 NA NA NA NA
1475528400.0 1003.0 NA 173 0 NA NA NA NA NA NA 234 0 NA NA NA NA NA NA 4874 520 NA NA NA NA NA NA 5124 555 NA NA NA NA NA
1475528400.0 1004.0 NA 179 131 0 0 0 0 NA NA 240 179 0 0 0 0 NA NA 833 421 11 83 917 871 NA NA 891 439 95 111 924 883 NA
1475528400.0 101.0 80 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 1038 NA NA NA NA NA NA NA 1087 NA NA NA NA NA NA NA
1475528400.0 102.0 80 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 724 NA NA NA NA NA NA NA 757 NA NA NA NA NA NA NA
1475528400.0 10224.0 NA 196 NA NA NA NA NA NA NA 272 NA NA NA NA NA NA NA 4297 NA NA NA NA NA NA NA 5571 NA NA NA NA NA NA
1475528400.0 10225.0 NA 195 288 0 NA NA NA NA NA 259 382 0 NA NA NA NA NA 3467 5442 859 NA NA NA NA NA 4261 6592 915 NA NA NA NA
1475528400.0 103.0 33 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 352 81 170 NA NA NA NA NA 403 106 256 NA NA NA NA NA
1475528400.0 10424.0 56 150 206 0 NA NA NA NA 101 221 275 0 NA NA NA NA 7878 1074 1816 1092 NA NA NA NA 8383 1247 2673 1143 NA NA NA NA
1475528400.0 105.0 46 74 27 NA NA NA NA NA 92 142 56 NA NA NA NA NA 3241 572 4 NA NA NA NA NA 3362 602 7 NA NA NA NA NA
1475528400.0 106.0 34 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 350 76 152 NA NA NA NA NA 443 121 231 NA NA NA NA NA
1475528400.0 10624.0 56 161 211 0 NA NA NA NA 99 221 278 0 NA NA NA NA 8097 1296 2181 1196 NA NA NA NA 8744 1382 2722 1277 NA NA NA NA
1475528400.0 107.0 48 74 184 NA NA NA NA NA 95 143 249 NA NA NA NA NA 6942 560 691 NA NA NA NA NA 7150 598 735 NA NA NA NA NA
1475528400.0 108.0 50 76 187 NA NA NA NA NA 97 143 249 NA NA NA NA NA 7437 434 608 NA NA NA NA NA 7676 493 654 NA NA NA NA NA
