Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475830800.0 1.0 48 67 118 NA NA NA NA NA 92 134 168 NA NA NA NA NA 3055 482 433 NA NA NA NA NA 3197 496 467 NA NA NA NA NA
1475830800.0 10.0 NA 89 194 0 NA NA NA NA NA 151 253 0 NA NA NA NA NA 3699 3201 877 NA NA NA NA NA 3775 3250 904 NA NA NA NA
1475830800.0 1000.0 NA 207 115 0 40 NA NA NA NA 277 177 0 79 NA NA NA NA 3023 656 807 204 NA NA NA NA 3142 757 863 291 NA NA NA
1475830800.0 1001.0 NA 190 165 0 0 0 0 0 NA 253 215 0 0 0 0 0 NA 2261 347 5 53 362 20 331 NA 2334 370 10 58 365 24 334
1475830800.0 1002.0 NA 198 58 NA NA NA NA NA NA 263 98 NA NA NA NA NA NA 3117 233 NA NA NA NA NA NA 3709 258 NA NA NA NA NA
1475830800.0 10023.0 NA 114 208 0 NA NA NA NA NA 185 273 0 NA NA NA NA NA 635 1097 757 NA NA NA NA NA 1039 1306 786 NA NA NA NA
1475830800.0 10024.0 NA 117 212 0 NA NA NA NA NA 194 290 0 NA NA NA NA NA 715 1525 881 NA NA NA NA NA 833 2035 956 NA NA NA NA
1475830800.0 10024.1 NA 114 136 0 NA NA NA NA NA 186 186 0 NA NA NA NA NA 488 474 350 NA NA NA NA NA 599 537 370 NA NA NA NA
1475830800.0 10024.3 NA 114 132 0 NA NA NA NA NA 186 203 0 NA NA NA NA NA 489 479 312 NA NA NA NA NA 604 551 332 NA NA NA NA
1475830800.0 10024.4 NA 115 216 0 NA NA NA NA NA 184 276 0 NA NA NA NA NA 752 1495 808 NA NA NA NA NA 1186 2107 833 NA NA NA NA
1475830800.0 10024.5 NA 114 139 0 NA NA NA NA NA 184 203 0 NA NA NA NA NA 785 619 414 NA NA NA NA NA 1548 1009 457 NA NA NA NA
1475830800.0 10025.0 NA 114 219 0 NA NA NA NA NA 184 300 0 NA NA NA NA NA 688 1262 824 NA NA NA NA NA 783 1382 863 NA NA NA NA
1475830800.0 10026.0 NA 116 216 0 NA NA NA NA NA 186 280 0 NA NA NA NA NA 671 1318 534 NA NA NA NA NA 745 1358 542 NA NA NA NA
1475830800.0 1003.0 NA 173 0 NA NA NA NA NA NA 234 0 NA NA NA NA NA NA 4344 449 NA NA NA NA NA NA 4408 476 NA NA NA NA NA
1475830800.0 1004.0 NA 177 130 0 0 0 0 NA NA 240 179 0 0 0 0 NA NA 744 353 9 73 851 862 NA NA 806 382 12 82 858 870 NA
1475830800.0 101.0 81 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 1171 NA NA NA NA NA NA NA 1220 NA NA NA NA NA NA NA
1475830800.0 102.0 81 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 827 NA NA NA NA NA NA NA 906 NA NA NA NA NA NA NA
1475830800.0 10224.0 NA 162 292 0 NA NA NA NA NA 227 389 0 NA NA NA NA NA 4070 6747 932 NA NA NA NA NA 5081 10564 1091 NA NA NA NA
1475830800.0 10225.0 NA 152 293 0 NA NA NA NA NA 221 389 0 NA NA NA NA NA 3709 5745 867 NA NA NA NA NA 4580 6107 900 NA NA NA NA
1475830800.0 103.0 34 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 414 90 191 NA NA NA NA NA 449 121 255 NA NA NA NA NA
1475830800.0 10424.0 52 108 217 0 NA NA NA NA 95 179 274 0 NA NA NA NA 8150 1003 1804 1105 NA NA NA NA 8514 1274 1894 1182 NA NA NA NA
1475830800.0 105.0 47 75 25 NA NA NA NA NA 93 143 57 NA NA NA NA NA 2478 373 2 NA NA NA NA NA 2697 446 8 NA NA NA NA NA
1475830800.0 106.0 34 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 414 89 186 NA NA NA NA NA 449 123 242 NA NA NA NA NA
1475830800.0 10624.0 52 117 209 0 NA NA NA NA 98 180 279 0 NA NA NA NA 8052 1206 1914 1103 NA NA NA NA 8218 1316 2762 1144 NA NA NA NA
1475830800.0 107.0 48 80 186 NA NA NA NA NA 94 142 248 NA NA NA NA NA 5366 567 758 NA NA NA NA NA 5470 590 797 NA NA NA NA NA
1475830800.0 108.0 50 79 186 NA NA NA NA NA 97 143 249 NA NA NA NA NA 6739 375 534 NA NA NA NA NA 6799 408 614 NA NA NA NA NA
