Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475614800.0 1.0 47 66 118 NA NA NA NA NA 93 139 169 NA NA NA NA NA 2317 270 249 NA NA NA NA NA 2440 305 295 NA NA NA NA NA
1475614800.0 10.0 NA 91 191 0 NA NA NA NA NA 152 253 0 NA NA NA NA NA 1740 1671 465 NA NA NA NA NA 1790 1736 480 NA NA NA NA
1475614800.0 1000.0 NA 206 121 0 44 NA NA NA NA 275 175 0 78 NA NA NA NA 1645 370 403 106 NA NA NA NA 1700 434 418 147 NA NA NA
1475614800.0 1001.0 NA 189 164 0 0 0 0 0 NA 253 215 0 0 0 0 0 NA 2498 422 5 63 371 27 382 NA 2602 447 10 66 374 31 385
1475614800.0 1002.0 NA 198 58 NA NA NA NA NA NA 264 99 NA NA NA NA NA NA 1879 139 NA NA NA NA NA NA 2286 148 NA NA NA NA NA
1475614800.0 10021.0 NA 151 210 0 NA NA NA NA NA 228 274 0 NA NA NA NA NA 418 831 452 NA NA NA NA NA 959 1027 484 NA NA NA NA
1475614800.0 10023.0 NA 152 207 0 NA NA NA NA NA 229 274 0 NA NA NA NA NA 367 645 440 NA NA NA NA NA 761 837 490 NA NA NA NA
1475614800.0 10024.0 NA 158 213 0 NA NA NA NA NA 228 279 0 NA NA NA NA NA 408 872 462 NA NA NA NA NA 553 1425 491 NA NA NA NA
1475614800.0 10024.1 NA 157 137 0 NA NA NA NA NA 228 186 0 NA NA NA NA NA 427 372 246 NA NA NA NA NA 526 541 259 NA NA NA NA
1475614800.0 10024.2 NA 158 216 0 NA NA NA NA NA 228 290 0 NA NA NA NA NA 661 1016 516 NA NA NA NA NA 722 1073 525 NA NA NA NA
1475614800.0 10024.3 NA 156 132 0 NA NA NA NA NA 228 203 0 NA NA NA NA NA 444 365 218 NA NA NA NA NA 884 529 226 NA NA NA NA
1475614800.0 10024.4 NA 158 215 0 NA NA NA NA NA 228 277 0 NA NA NA NA NA 438 828 472 NA NA NA NA NA 537 1352 507 NA NA NA NA
1475614800.0 10024.5 NA 163 129 0 NA NA NA NA NA 228 204 0 NA NA NA NA NA 381 337 216 NA NA NA NA NA 475 401 223 NA NA NA NA
1475614800.0 10025.0 NA 157 214 0 NA NA NA NA NA 228 276 0 NA NA NA NA NA 411 715 445 NA NA NA NA NA 524 1340 480 NA NA NA NA
1475614800.0 10026.0 NA 158 216 0 NA NA NA NA NA 228 278 0 NA NA NA NA NA 675 1339 523 NA NA NA NA NA 750 1378 530 NA NA NA NA
1475614800.0 1003.0 NA 172 0 NA NA NA NA NA NA 235 0 NA NA NA NA NA NA 2545 297 NA NA NA NA NA NA 2995 342 NA NA NA NA NA
1475614800.0 1004.0 NA 179 130 0 0 0 0 NA NA 242 180 0 0 0 0 NA NA 443 162 5 50 314 301 NA NA 561 225 57 62 324 552 NA
1475614800.0 101.0 81 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 2014 NA NA NA NA NA NA NA 2062 NA NA NA NA NA NA NA
