Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1476608400.0 300.0 70 191 250 0 NA 123 257 334 0 NA 3373 950 1465 313 NA 5475 1264 1604 328 NA
1476608400.0 302.0 71 189 250 0 NA 123 261 333 0 NA 2890 960 1472 307 NA 4906 1638 1605 324 NA
1476608400.0 31.0 NA 79 191 0 NA NA 152 253 0 NA NA 2188 1749 909 NA NA 2297 1831 955 NA
1476608400.0 32.0 NA 81 193 0 NA NA 152 255 0 NA NA 2370 2034 897 NA NA 2461 2122 940 NA
1476608400.0 33.0 NA 79 192 0 NA NA 152 254 0 NA NA 2268 1721 899 NA NA 2321 1845 927 NA
1476608400.0 34.0 54 79 191 0 NA 99 149 253 0 NA 5213 504 817 865 NA 6200 544 874 900 NA
1476608400.0 35.0 NA 81 195 0 NA NA 152 256 0 NA NA 2280 2430 914 NA NA 2490 2541 947 NA
1476608400.0 38.0 NA 86 204 0 NA NA 152 266 0 NA NA 1918 2607 935 NA NA 2315 2847 963 NA
1476608400.0 39.0 NA 85 208 0 NA NA 152 258 0 NA NA 3564 8097 1306 NA NA 3641 8358 1361 NA
1476608400.0 4.17 NA 33 213 0 121 NA 78 274 0 184 NA 129 3277 765 555 NA 159 3447 800 716
1476608400.0 4.23 NA 60 223 0 NA NA 110 281 0 NA NA 154 3142 1081 NA NA 292 3311 1127 NA
1476608400.0 4.24 NA 55 219 0 NA NA 97 278 0 NA NA 107 3331 932 NA NA 195 3510 956 NA
1476608400.0 4.25 NA 53 217 0 NA NA 99 275 0 NA NA 107 3291 970 NA NA 148 3461 991 NA
1476608400.0 4.27 NA 52 219 0 NA NA 97 279 0 NA NA 127 4197 938 NA NA 178 4450 957 NA
1476608400.0 4.28 NA 66 224 0 NA NA 115 279 0 NA NA 114 2061 2419 NA NA 379 2219 2491 NA
1476608400.0 4.29 NA 41 214 0 126 NA 79 273 0 188 NA 130 3654 848 613 NA 160 3987 898 748
1476608400.0 4.36 NA 51 219 0 NA NA 96 276 0 NA NA 116 4317 849 NA NA 147 4497 882 NA
1476608400.0 4.37 NA 57 220 0 NA NA 96 286 0 NA NA 126 5123 905 NA NA 210 5359 934 NA
1476608400.0 4.4 NA 32 219 0 NA NA 80 281 0 NA NA 137 4853 817 NA NA 261 5073 834 NA
1476608400.0 4.41 NA 38 218 0 NA NA 79 285 0 NA NA 157 6244 819 NA NA 285 6454 863 NA
1476608400.0 4.42 NA 35 223 0 NA NA 80 297 0 NA NA 193 11281 1110 NA NA 225 11610 1155 NA
1476608400.0 4.43 NA 33 216 0 NA NA 81 284 0 NA NA 126 4358 831 NA NA 157 4544 872 NA
1476608400.0 4.44 NA 38 215 0 NA NA 79 281 0 NA NA 142 5440 843 NA NA 283 5662 873 NA
1476608400.0 4.53 NA 37 222 0 NA NA 80 297 0 NA NA 211 11723 1103 NA NA 284 12154 1157 NA
1476608400.0 4.54 NA 35 224 0 NA NA 79 300 0 NA NA 213 11824 1127 NA NA 341 12201 1203 NA
1476608400.0 4.58 NA 49 218 0 NA NA 89 286 0 NA NA 131 5469 871 NA NA 251 5657 903 NA
1476608400.0 4.62 NA 34 224 0 NA NA 80 299 0 NA NA 209 11780 1115 NA NA 282 12212 1178 NA
1476608400.0 4.64 NA 34 223 0 NA NA 79 300 0 NA NA 215 12767 1054 NA NA 356 13163 1086 NA
1476608400.0 4.68 NA 46 222 0 NA NA 88 297 0 NA NA 146 7825 851 NA NA 247 8276 885 NA
1476608400.0 4.71 NA 38 221 0 NA NA 79 292 0 NA NA 146 5657 834 NA NA 285 5862 857 NA
1476608400.0 4.72 NA 40 219 0 NA NA 78 290 0 NA NA 206 10222 1136 NA NA 239 10595 1171 NA
1476608400.0 4.73 NA 36 225 0 NA NA 81 299 0 NA NA 207 12722 1032 NA NA 265 13131 1055 NA
1476608400.0 4.75 NA 37 222 0 NA NA 79 297 0 NA NA 216 12535 1035 NA NA 330 12876 1072 NA
1476608400.0 4000.0 NA 82 199 NA NA NA 152 262 NA NA NA 2658 3567 NA NA NA 2794 3717 NA NA
1476608400.0 4003.0 NA 81 192 NA NA NA 152 254 NA NA NA 2355 2337 NA NA NA 2438 2425 NA NA
1476608400.0 43.0 NA 85 197 0 NA NA 152 254 0 NA NA 1846 2565 956 NA NA 2072 2816 988 NA
1476608400.0 44.0 NA 81 192 0 NA NA 152 254 0 NA NA 2340 2327 904 NA NA 2459 2410 955 NA
1476608400.0 45.0 NA 81 193 0 NA NA 152 254 0 NA NA 2315 2414 899 NA NA 2422 2533 923 NA
1476608400.0 500200.1 62 105 182 NA NA 109 168 239 NA NA 13106 1158 4425 NA NA 13415 1586 4563 NA NA
1476608400.0 500202.0 NA 117 243 0 NA NA 199 320 0 NA NA 7183 4571 1061 NA NA 8589 4969 2911 NA
1476608400.0 512.0 15 33 0 NA NA 132 65 0 NA NA 14 43 13 NA NA 5024 60 21 NA NA
1476608400.0 513.0 15 31 0 NA NA 132 65 0 NA NA 12 47 16 NA NA 3465 58 27 NA NA
1476608400.0 515.0 15 36 0 NA NA 132 66 0 NA NA 14 73 21 NA NA 3978 89 35 NA NA
1476608400.0 522.0 15 27 0 NA NA 132 66 0 NA NA 14 73 21 NA NA 3476 85 30 NA NA
1476608400.0 528.0 15 27 0 NA NA 132 65 0 NA NA 12 36 14 NA NA 4080 76 21 NA NA
1476608400.0 9.0 NA 84 197 0 NA NA 152 258 0 NA NA 1974 2916 956 NA NA 2233 3153 991 NA
