Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1476651600.0 10.0 NA 86 195 0 NA NA NA NA 151 255 0 NA NA NA NA 1785 1944 655 NA NA NA NA 1867 2026 687 NA NA NA
1476651600.0 1000.0 NA 217 122 0 47 NA NA NA 286 181 0 78 NA NA NA 2890 422 670 151 NA NA NA 2930 502 686 196 NA NA
1476651600.0 1004.0 NA 178 132 0 0 0 0 NA 239 178 0 0 0 0 NA 455 195 5 43 285 297 NA 658 247 143 66 344 306
1476651600.0 101.0 83 NA NA NA NA NA NA 141 NA NA NA NA NA NA 896 NA NA NA NA NA NA 997 NA NA NA NA NA NA
1476651600.0 102.0 83 NA NA NA NA NA NA 140 NA NA NA NA NA NA 690 NA NA NA NA NA NA 724 NA NA NA NA NA NA
1476651600.0 103.0 47 81 192 NA NA NA NA 91 148 252 NA NA NA NA 604 192 411 NA NA NA NA 671 206 432 NA NA NA NA
1476651600.0 105.0 53 81 22 NA NA NA NA 97 148 53 NA NA NA NA 1590 304 2 NA NA NA NA 1743 318 5 NA NA NA NA
1476651600.0 108.0 57 80 194 NA NA NA NA 100 148 252 NA NA NA NA 5471 405 653 NA NA NA NA 5917 429 688 NA NA NA NA
1476651600.0 109.0 57 90 187 NA NA NA NA 101 148 252 NA NA NA NA 4296 352 631 NA NA NA NA 4417 393 900 NA NA NA NA
1476651600.0 11.0 NA 79 204 0 60 NA NA NA 154 263 0 90 NA NA NA 1436 988 718 42 NA NA NA 1460 1030 737 48 NA NA
1476651600.0 1102.0 NA 83 199 117 67 NA NA NA 150 261 174 112 NA NA NA 1713 2214 1540 121 NA NA NA 1858 2586 1859 157 NA NA
1476651600.0 112.0 55 83 191 NA NA NA NA 99 148 252 NA NA NA NA 4671 408 595 NA NA NA NA 4798 423 643 NA NA NA NA
1476651600.0 113.0 54 79 192 NA NA NA NA 99 152 252 NA NA NA NA 4691 350 589 NA NA NA NA 4807 373 629 NA NA NA NA
1476651600.0 115.0 56 87 191 NA NA NA NA 100 148 252 NA NA NA NA 5542 360 623 NA NA NA NA 5918 377 722 NA NA NA NA
1476651600.0 116.0 55 78 192 NA NA NA NA 100 148 252 NA NA NA NA 4987 354 654 NA NA NA NA 5430 385 685 NA NA NA NA
1476651600.0 117.0 57 84 192 NA NA NA NA 100 148 252 NA NA NA NA 4209 343 574 NA NA NA NA 4360 374 681 NA NA NA NA
1476651600.0 118.0 56 83 192 NA NA NA NA 100 148 252 NA NA NA NA 4763 382 639 NA NA NA NA 4858 460 681 NA NA NA NA
1476651600.0 119.0 55 83 192 NA NA NA NA 99 148 252 NA NA NA NA 4372 375 582 NA NA NA NA 4474 414 620 NA NA NA NA
1476651600.0 12.0 NA 80 196 0 NA NA NA NA 150 254 0 NA NA NA NA 1644 2103 709 NA NA NA NA 1725 2176 736 NA NA NA
1476651600.0 121.0 57 82 191 NA NA NA NA 100 148 252 NA NA NA NA 4201 328 590 NA NA NA NA 4321 349 652 NA NA NA NA
1476651600.0 123.1 176 NA NA NA NA NA NA 237 NA NA NA NA NA NA 576 NA NA NA NA NA NA 655 NA NA NA NA NA NA
1476651600.0 123.2 176 NA NA NA NA NA NA 238 NA NA NA NA NA NA 637 NA NA NA NA NA NA 793 NA NA NA NA NA NA
1476651600.0 123.3 164 NA NA NA NA NA NA 225 NA NA NA NA NA NA 416 NA NA NA NA NA NA 481 NA NA NA NA NA NA
1476651600.0 124.1 172 NA NA NA NA NA NA 230 NA NA NA NA NA NA 420 NA NA NA NA NA NA 479 NA NA NA NA NA NA
1476651600.0 124.2 173 NA NA NA NA NA NA 237 NA NA NA NA NA NA 538 NA NA NA NA NA NA 590 NA NA NA NA NA NA
1476651600.0 124.4 172 NA NA NA NA NA NA 229 NA NA NA NA NA NA 421 NA NA NA NA NA NA 482 NA NA NA NA NA NA
1476651600.0 124.5 172 NA NA NA NA NA NA 230 NA NA NA NA NA NA 437 NA NA NA NA NA NA 455 NA NA NA NA NA NA
1476651600.0 124.6 170 NA NA NA NA NA NA 225 NA NA NA NA NA NA 421 NA NA NA NA NA NA 483 NA NA NA NA NA NA
1476651600.0 125.0 55 80 192 NA NA NA NA 100 148 252 NA NA NA NA 3884 313 511 NA NA NA NA 4047 343 605 NA NA NA NA
1476651600.0 126.0 46 74 187 NA NA NA NA 89 148 252 NA NA NA NA 768 294 441 NA NA NA NA 803 378 576 NA NA NA NA
1476651600.0 127.0 44 74 188 NA NA NA NA 84 148 252 NA NA NA NA 919 293 442 NA NA NA NA 962 416 533 NA NA NA NA
1476651600.0 129.0 44 75 187 NA NA NA NA 83 148 252 NA NA NA NA 436 285 424 NA NA NA NA 520 300 452 NA NA NA NA
1476651600.0 130.0 45 75 189 NA NA NA NA 84 148 252 NA NA NA NA 507 285 429 NA NA NA NA 575 309 453 NA NA NA NA
1476651600.0 1301.0 59 149 176 NA NA NA NA 104 210 228 NA NA NA NA 1698 557 1567 NA NA NA NA 2158 899 1637 NA NA NA NA
1476651600.0 1302.0 65 156 172 NA NA NA NA 109 210 233 NA NA NA NA 4821 562 992 NA NA NA NA 5013 630 1084 NA NA NA NA
1476651600.0 1303.0 65 162 183 NA NA NA NA 111 210 239 NA NA NA NA 6389 756 1314 NA NA NA NA 6992 800 1355 NA NA NA NA
1476651600.0 131.0 45 75 184 NA NA NA NA 85 148 252 NA NA NA NA 896 300 457 NA NA NA NA 999 385 503 NA NA NA NA
1476651600.0 1311.0 NA 178 225 0 67 NA NA NA 231 290 0 101 NA NA NA 462 862 1970 82 NA NA NA 509 974 2047 157 NA NA
1476651600.0 1325.0 NA 181 252 0 69 NA NA NA 240 314 0 110 NA NA NA 586 1239 1942 125 NA NA NA 657 1333 2037 367 NA NA
1476651600.0 133.0 58 82 193 NA NA NA NA 102 148 252 NA NA NA NA 4483 336 600 NA NA NA NA 4640 373 626 NA NA NA NA
1476651600.0 134.701 NA 45 234 0 NA NA NA NA 84 302 0 NA NA NA NA 116 3343 562 NA NA NA NA 154 4275 578 NA NA NA
1476651600.0 134.702 NA 40 222 0 NA NA NA NA 82 295 0 NA NA NA NA 131 4614 561 NA NA NA NA 237 5802 585 NA NA NA
1476651600.0 134.703 NA 45 237 0 NA NA NA NA 86 309 0 NA NA NA NA 132 4491 575 NA NA NA NA 179 4558 600 NA NA NA
1476651600.0 134.704 NA 43 224 0 NA NA NA NA 82 298 0 NA NA NA NA 131 4356 557 NA NA NA NA 175 4650 571 NA NA NA
1476651600.0 134.705 NA 43 235 0 NA NA NA NA 86 311 0 NA NA NA NA 133 4686 581 NA NA NA NA 193 5281 630 NA NA NA
1476651600.0 134.706 NA 45 234 0 NA NA NA NA 85 304 0 NA NA NA NA 132 4776 607 NA NA NA NA 165 4879 620 NA NA NA
1476651600.0 134.707 NA 36 227 0 NA NA NA NA 85 296 0 NA NA NA NA 126 4270 559 NA NA NA NA 148 4483 573 NA NA NA
1476651600.0 134.708 NA 45 228 0 NA NA NA NA 83 295 0 NA NA NA NA 127 4092 562 NA NA NA NA 200 4181 574 NA NA NA
1476651600.0 134.709 NA 47 236 0 NA NA NA NA 85 305 0 NA NA NA NA 126 4324 560 NA NA NA NA 143 4829 587 NA NA NA
1476651600.0 134.71 NA 39 224 0 NA NA NA NA 78 290 0 NA NA NA NA 118 3628 601 NA NA NA NA 136 3746 622 NA NA NA
1476651600.0 134.801 NA 38 231 0 NA NA NA NA 83 295 0 NA NA NA NA 120 3104 541 NA NA NA NA 147 3228 578 NA NA NA
1476651600.0 134.802 NA 39 228 0 NA NA NA NA 86 304 0 NA NA NA NA 160 5752 535 NA NA NA NA 188 6288 556 NA NA NA
1476651600.0 134.803 NA 44 227 0 NA NA NA NA 86 304 0 NA NA NA NA 159 5142 550 NA NA NA NA 207 5378 564 NA NA NA
