Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475787600.0 1.0 78 78 141 NA NA NA NA NA 164 199 230 NA NA NA NA NA 3842 376 1038 NA NA NA NA NA 1489 322 1032 NA NA NA NA NA
1475787600.0 10.0 NA 98 367 0 NA NA NA NA NA 222 462 0 NA NA NA NA NA 1824 1926 356 NA NA NA NA NA 697 818 366 NA NA NA NA
1475787600.0 1000.0 NA 372 136 0 48 NA NA NA NA 478 196 0 83 NA NA NA NA 3253 480 366 119 NA NA NA NA 1915 366 377 140 NA NA NA
1475787600.0 1001.0 NA 345 194 0 0 0 0 0 NA 435 251 0 0 0 0 0 NA 1669 335 4 18 239 26 277 NA 777 278 14 25 243 33 283
1475787600.0 1002.0 NA 344 62 NA NA NA NA NA NA 463 108 NA NA NA NA NA NA 2193 132 NA NA NA NA NA NA 1205 107 NA NA NA NA NA
1475787600.0 1003.0 NA 282 0 NA NA NA NA NA NA 390 0 NA NA NA NA NA NA 3299 254 NA NA NA NA NA NA 1352 265 NA NA NA NA NA
1475787600.0 1004.0 NA 363 136 0 0 0 0 NA NA 459 181 0 0 0 0 NA NA 554 105 4 19 261 206 NA NA 468 112 13 26 266 214 NA
1475787600.0 101.0 83 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 785 NA NA NA NA NA NA NA 811 NA NA NA NA NA NA NA
1475787600.0 102.0 84 NA NA NA NA NA NA NA 140 NA NA NA NA NA NA NA 591 NA NA NA NA NA NA NA 624 NA NA NA NA NA NA NA
1475787600.0 103.0 51 77 343 NA NA NA NA NA 101 160 419 NA NA NA NA NA 2034 211 430 NA NA NA NA NA 1189 223 447 NA NA NA NA NA
