Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475359200.0 1.0 84 76 138 NA NA NA NA NA 163 199 225 NA NA NA NA NA 1805 272 240 NA NA NA NA NA 786 236 231 NA NA NA NA NA
1475359200.0 10.0 NA 97 370 0 NA NA NA NA NA 200 467 0 NA NA NA NA NA 1692 2097 339 NA NA NA NA NA 629 909 351 NA NA NA NA
1475359200.0 1000.0 NA 353 137 0 48 NA NA NA NA 462 191 0 83 NA NA NA NA 1888 374 228 99 NA NA NA NA 991 451 237 113 NA NA NA
1475359200.0 1001.0 NA 336 194 0 0 0 0 0 NA 411 249 0 0 0 0 0 NA 1440 274 4 16 231 22 245 NA 671 242 12 26 237 27 248
1475359200.0 1002.0 NA 353 70 NA NA NA NA NA NA 447 106 NA NA NA NA NA NA 1665 122 NA NA NA NA NA NA 2709 902 NA NA NA NA NA
1475359200.0 1003.0 NA 284 0 NA NA NA NA NA NA 385 0 NA NA NA NA NA NA 2193 179 NA NA NA NA NA NA 905 191 NA NA NA NA NA
1475359200.0 101.0 102 NA NA NA NA NA NA NA 170 NA NA NA NA NA NA NA 639 NA NA NA NA NA NA NA 649 NA NA NA NA NA NA NA
1475359200.0 102.0 102 NA NA NA NA NA NA NA 170 NA NA NA NA NA NA NA 618 NA NA NA NA NA NA NA 626 NA NA NA NA NA NA NA
1475359200.0 103.0 50 82 342 NA NA NA NA NA 101 160 420 NA NA NA NA NA 2503 290 530 NA NA NA NA NA 1474 299 548 NA NA NA NA NA
1475359200.0 105.0 78 84 25 NA NA NA NA NA 165 185 58 NA NA NA NA NA 3702 426 2 NA NA NA NA NA 1399 315 5 NA NA NA NA NA
1475359200.0 106.0 37 0 0 NA NA NA NA NA 81 0 0 NA NA NA NA NA 415 156 328 NA NA NA NA NA 421 163 341 NA NA NA NA NA
1475359200.0 107.0 89 97 369 NA NA NA NA NA 154 188 463 NA NA NA NA NA 3278 324 474 NA NA NA NA NA 1141 218 415 NA NA NA NA NA
1475359200.0 108.0 88 102 367 NA NA NA NA NA 163 196 464 NA NA NA NA NA 11251 652 962 NA NA NA NA NA 3750 479 682 NA NA NA NA NA
1475359200.0 109.0 89 90 371 NA NA NA NA NA 166 195 472 NA NA NA NA NA 5772 335 593 NA NA NA NA NA 1809 239 578 NA NA NA NA NA
1475359200.0 11.0 NA 93 392 0 58 NA NA NA NA 220 489 0 98 NA NA NA NA 1378 992 328 32 NA NA NA NA 516 651 336 35 NA NA NA
1475359200.0 110.0 60 90 349 NA NA NA NA NA 110 191 435 NA NA NA NA NA 780 296 382 NA NA NA NA NA 440 210 367 NA NA NA NA NA
1475359200.0 1102.0 NA 104 377 131 64 NA NA NA NA 212 463 222 115 NA NA NA NA 1911 2060 1654 128 NA NA NA NA 1312 2616 609 89 NA NA NA
1475359200.0 111.0 80 88 361 NA NA NA NA NA 153 194 460 NA NA NA NA NA 3813 381 693 NA NA NA NA NA 1541 302 641 NA NA NA NA NA
1475359200.0 112.0 90 95 364 NA NA NA NA NA 154 189 460 NA NA NA NA NA 2787 300 433 NA NA NA NA NA 1140 214 375 NA NA NA NA NA
1475359200.0 113.0 87 85 371 NA NA NA NA NA 169 190 462 NA NA NA NA NA 5390 341 563 NA NA NA NA NA 1818 253 486 NA NA NA NA NA
1475359200.0 114.0 87 90 370 NA NA NA NA NA 177 197 454 NA NA NA NA NA 5061 360 549 NA NA NA NA NA 1632 274 467 NA NA NA NA NA
1475359200.0 115.0 90 95 361 NA NA NA NA NA 165 181 448 NA NA NA NA NA 3472 323 467 NA NA NA NA NA 1235 226 397 NA NA NA NA NA
1475359200.0 116.0 89 93 361 NA NA NA NA NA 158 198 446 NA NA NA NA NA 4275 332 500 NA NA NA NA NA 1557 223 400 NA NA NA NA NA
1475359200.0 117.0 87 98 368 NA NA NA NA NA 165 195 454 NA NA NA NA NA 7036 406 646 NA NA NA NA NA 2212 285 530 NA NA NA NA NA
1475359200.0 118.0 90 103 367 NA NA NA NA NA 161 196 454 NA NA NA NA NA 5076 344 546 NA NA NA NA NA 1636 220 408 NA NA NA NA NA
1475359200.0 119.0 89 90 378 NA NA NA NA NA 159 191 464 NA NA NA NA NA 3693 322 463 NA NA NA NA NA 1217 218 399 NA NA NA NA NA
1475359200.0 12.0 NA 95 361 0 NA NA NA NA NA 205 452 0 NA NA NA NA NA 1519 1904 364 NA NA NA NA NA 604 862 378 NA NA NA NA
1475359200.0 120.0 61 81 352 NA NA NA NA NA 114 184 433 NA NA NA NA NA 704 275 381 NA NA NA NA NA 408 199 365 NA NA NA NA NA
1475359200.0 121.0 88 90 366 NA NA NA NA NA 175 199 461 NA NA NA NA NA 6192 361 675 NA NA NA NA NA 1921 261 521 NA NA NA NA NA
1475359200.0 122.0 61 87 352 NA NA NA NA NA 100 185 418 NA NA NA NA NA 1116 251 343 NA NA NA NA NA 901 298 2499 NA NA NA NA NA
1475359200.0 123.1 332 NA NA NA NA NA NA NA 444 NA NA NA NA NA NA NA 913 NA NA NA NA NA NA NA 582 NA NA NA NA NA NA NA
1475359200.0 123.2 335 NA NA NA NA NA NA NA 446 NA NA NA NA NA NA NA 870 NA NA NA NA NA NA NA 632 NA NA NA NA NA NA NA
1475359200.0 123.3 279 NA NA NA NA NA NA NA 402 NA NA NA NA NA NA NA 531 NA NA NA NA NA NA NA 471 NA NA NA NA NA NA NA
1475359200.0 124.1 307 NA NA NA NA NA NA NA 434 NA NA NA NA NA NA NA 540 NA NA NA NA NA NA NA 477 NA NA NA NA NA NA NA
1475359200.0 124.2 330 NA NA NA NA NA NA NA 442 NA NA NA NA NA NA NA 849 NA NA NA NA NA NA NA 615 NA NA NA NA NA NA NA
1475359200.0 124.4 310 NA NA NA NA NA NA NA 429 NA NA NA NA NA NA NA 513 NA NA NA NA NA NA NA 455 NA NA NA NA NA NA NA
1475359200.0 124.5 308 NA NA NA NA NA NA NA 425 NA NA NA NA NA NA NA 560 NA NA NA NA NA NA NA 483 NA NA NA NA NA NA NA
1475359200.0 124.6 279 NA NA NA NA NA NA NA 407 NA NA NA NA NA NA NA 517 NA NA NA NA NA NA NA 456 NA NA NA NA NA NA NA
