Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1476219600.0 1.0 87 84 154 NA NA NA NA NA 153 194 233 NA NA NA NA NA 4199 552 935 NA NA NA NA NA 1686 373 892 NA NA NA NA NA
1476219600.0 10.0 NA 99 368 0 NA NA NA NA NA 232 458 0 NA NA NA NA NA 3628 3617 685 NA NA NA NA NA 1281 1601 699 NA NA NA NA
1476219600.0 1001.0 NA 345 204 0 0 0 0 0 NA 434 251 0 0 0 0 0 NA 3142 737 8 38 518 49 516 NA 1591 647 14 41 521 54 520
1476219600.0 101.0 84 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 1292 NA NA NA NA NA NA NA 1367 NA NA NA NA NA NA NA
1476219600.0 102.0 84 NA NA NA NA NA NA NA 140 NA NA NA NA NA NA NA 810 NA NA NA NA NA NA NA 843 NA NA NA NA NA NA NA
1476219600.0 103.0 53 89 347 NA NA NA NA NA 100 159 421 NA NA NA NA NA 2887 340 802 NA NA NA NA NA 1758 351 818 NA NA NA NA NA
1476219600.0 105.0 80 92 18 NA NA NA NA NA 163 181 57 NA NA NA NA NA 4304 605 4 NA NA NA NA NA 1753 417 9 NA NA NA NA NA
1476219600.0 106.0 47 0 0 NA NA NA NA NA 80 0 0 NA NA NA NA NA 620 203 496 NA NA NA NA NA 630 208 506 NA NA NA NA NA
1476219600.0 107.0 87 97 358 NA NA NA NA NA 156 213 448 NA NA NA NA NA 8065 657 1036 NA NA NA NA NA 2678 493 876 NA NA NA NA NA
1476219600.0 108.0 90 100 375 NA NA NA NA NA 162 210 473 NA NA NA NA NA 10653 693 1292 NA NA NA NA NA 3581 474 975 NA NA NA NA NA
1476219600.0 109.0 91 99 369 NA NA NA NA NA 165 185 448 NA NA NA NA NA 9080 666 1170 NA NA NA NA NA 3057 458 915 NA NA NA NA NA
