Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1476133200.0 1.0 77 77 138 NA NA NA NA NA 165 205 229 NA NA NA NA NA 2890 309 1005 NA NA NA NA NA 1120 220 996 NA NA NA NA NA
1476133200.0 10.0 NA 98 369 0 NA NA NA NA NA 225 456 0 NA NA NA NA NA 2533 3532 573 NA NA NA NA NA 927 1480 592 NA NA NA NA
1476133200.0 1000.0 NA 377 135 0 44 NA NA NA NA 482 191 0 83 NA NA NA NA 4457 768 551 196 NA NA NA NA 2565 546 559 189 NA NA NA
1476133200.0 1001.0 NA 340 195 0 0 0 0 0 NA 429 251 0 0 0 0 0 NA 1971 340 4 22 273 31 263 NA 908 306 8 24 279 39 268
1476133200.0 1002.0 NA 344 61 NA NA NA NA NA NA 475 107 NA NA NA NA NA NA 2234 121 NA NA NA NA NA NA 1264 121 NA NA NA NA NA
1476133200.0 1003.0 NA 286 0 NA NA NA NA NA NA 387 0 NA NA NA NA NA NA 2890 206 NA NA NA NA NA NA 1178 223 NA NA NA NA NA
1476133200.0 1004.0 NA 367 131 0 0 0 0 NA NA 462 184 0 0 0 0 NA NA 674 119 4 19 253 208 NA NA 549 130 8 32 265 213 NA
1476133200.0 101.0 83 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 1794 NA NA NA NA NA NA NA 1894 NA NA NA NA NA NA NA
1476133200.0 102.0 85 NA NA NA NA NA NA NA 140 NA NA NA NA NA NA NA 1268 NA NA NA NA NA NA NA 1353 NA NA NA NA NA NA NA
1476133200.0 103.0 51 79 342 NA NA NA NA NA 101 160 421 NA NA NA NA NA 1966 195 486 NA NA NA NA NA 1182 207 501 NA NA NA NA NA
1476133200.0 105.0 77 85 25 NA NA NA NA NA 164 193 58 NA NA NA NA NA 2573 317 2 NA NA NA NA NA 1018 226 8 NA NA NA NA NA
