Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1476478800.0 1.0 80 75 142 NA NA NA NA NA 157 194 230 NA NA NA NA NA 3711 364 1177 NA NA NA NA NA 1405 268 1178 NA NA NA NA NA
1476478800.0 10.0 NA 111 375 0 NA NA NA NA NA 209 476 0 NA NA NA NA NA 4015 4103 901 NA NA NA NA NA 1752 1785 920 NA NA NA NA
1476478800.0 1000.0 NA 374 127 0 48 NA NA NA NA 490 197 0 83 NA NA NA NA 3350 485 346 121 NA NA NA NA 2152 423 356 191 NA NA NA
1476478800.0 1001.0 NA 342 202 0 0 0 0 0 NA 427 251 0 0 0 0 0 NA 3773 792 12 52 945 55 956 NA 1730 695 16 62 954 66 972
1476478800.0 1002.0 NA 357 61 NA NA NA NA NA NA 463 107 NA NA NA NA NA NA 2672 158 NA NA NA NA NA NA 1451 124 NA NA NA NA NA
1476478800.0 1003.0 NA 286 0 NA NA NA NA NA NA 392 0 NA NA NA NA NA NA 3249 248 NA NA NA NA NA NA 1319 257 NA NA NA NA NA
1476478800.0 1004.0 NA 363 136 0 0 0 0 NA NA 450 180 0 0 0 0 NA NA 694 137 6 26 321 324 NA NA 575 144 9 29 328 327 NA
1476478800.0 101.0 85 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 988 NA NA NA NA NA NA NA 1018 NA NA NA NA NA NA NA
1476478800.0 102.0 84 NA NA NA NA NA NA NA 140 NA NA NA NA NA NA NA 618 NA NA NA NA NA NA NA 637 NA NA NA NA NA NA NA
1476478800.0 103.0 52 88 350 NA NA NA NA NA 100 159 421 NA NA NA NA NA 3144 502 1074 NA NA NA NA NA 1941 610 1125 NA NA NA NA NA
1476478800.0 105.0 78 93 22 NA NA NA NA NA 157 176 57 NA NA NA NA NA 4032 407 3 NA NA NA NA NA 1572 295 10 NA NA NA NA NA
1476478800.0 106.0 46 0 0 NA NA NA NA NA 80 0 0 NA NA NA NA NA 406 144 328 NA NA NA NA NA 415 155 345 NA NA NA NA NA
1476478800.0 107.0 89 97 363 NA NA NA NA NA 157 201 460 NA NA NA NA NA 9998 763 1645 NA NA NA NA NA 3237 497 1328 NA NA NA NA NA
1476478800.0 108.0 89 100 377 NA NA NA NA NA 167 216 459 NA NA NA NA NA 8570 468 852 NA NA NA NA NA 2743 412 828 NA NA NA NA NA
1476478800.0 109.0 91 99 381 NA NA NA NA NA 162 190 469 NA NA NA NA NA 11465 786 1377 NA NA NA NA NA 3738 505 1209 NA NA NA NA NA
1476478800.0 11.0 NA 97 401 0 61 NA NA NA NA 218 479 0 97 NA NA NA NA 3399 2413 828 72 NA NA NA NA 1262 1573 856 52 NA NA NA
1476478800.0 110.0 62 83 351 NA NA NA NA NA 110 187 432 NA NA NA NA NA 1054 380 566 NA NA NA NA NA 615 291 553 NA NA NA NA NA
1476478800.0 1102.0 NA 100 383 127 73 NA NA NA NA 221 466 206 115 NA NA NA NA 1685 2382 1696 194 NA NA NA NA 694 1050 664 140 NA NA NA
1476478800.0 111.0 79 88 363 NA NA NA NA NA 155 191 446 NA NA NA NA NA 4591 538 1047 NA NA NA NA NA 1882 421 976 NA NA NA NA NA
1476478800.0 112.0 93 85 359 NA NA NA NA NA 157 197 436 NA NA NA NA NA 7915 716 1206 NA NA NA NA NA 3520 480 1029 NA NA NA NA NA
