Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475485200.0 1.0 47 65 118 NA NA NA NA NA 109 150 184 NA NA NA NA NA 3540 553 488 NA NA NA NA NA 3825 719 555 NA NA NA NA NA
1475485200.0 10.0 NA 94 195 0 NA NA NA NA NA 168 267 0 NA NA NA NA NA 3859 3451 898 NA NA NA NA NA 4022 3603 926 NA NA NA NA
1475485200.0 1000.0 NA 209 117 0 47 NA NA NA NA 291 193 0 94 NA NA NA NA 2119 519 522 200 NA NA NA NA 2460 794 616 601 NA NA NA
1475485200.0 1001.0 NA 190 167 0 0 0 0 0 NA 266 230 0 0 0 0 0 NA 1813 454 6 62 367 21 368 NA 2204 884 32 102 457 36 405
1475485200.0 1002.0 NA 198 60 NA NA NA NA NA NA 278 116 NA NA NA NA NA NA 2921 200 NA NA NA NA NA NA 3085 216 NA NA NA NA NA
1475485200.0 10021.0 NA 153 208 0 NA NA NA NA NA 245 288 0 NA NA NA NA NA 685 1272 753 NA NA NA NA NA 766 1356 861 NA NA NA NA
1475485200.0 10023.0 NA 151 208 0 NA NA NA NA NA 245 288 0 NA NA NA NA NA 596 1099 658 NA NA NA NA NA 803 1228 672 NA NA NA NA
1475485200.0 10024.0 NA 157 213 0 NA NA NA NA NA 243 304 0 NA NA NA NA NA 525 979 616 NA NA NA NA NA 608 1052 645 NA NA NA NA
1475485200.0 10024.1 NA 159 139 0 NA NA NA NA NA 245 201 0 NA NA NA NA NA 591 387 285 NA NA NA NA NA 636 428 293 NA NA NA NA
1475485200.0 10024.2 NA 159 217 0 NA NA NA NA NA 243 313 0 NA NA NA NA NA 469 991 565 NA NA NA NA NA 1014 1116 587 NA NA NA NA
1475485200.0 10024.3 NA 160 133 0 NA NA NA NA NA 245 219 0 NA NA NA NA NA 482 440 296 NA NA NA NA NA 745 493 304 NA NA NA NA
1475485200.0 10024.4 NA 160 210 0 NA NA NA NA NA 243 290 0 NA NA NA NA NA 489 957 568 NA NA NA NA NA 1065 1257 625 NA NA NA NA
1475485200.0 10024.5 NA 159 130 0 NA NA NA NA NA 245 220 0 NA NA NA NA NA 497 434 296 NA NA NA NA NA 768 519 306 NA NA NA NA
1475485200.0 10025.0 NA 159 220 0 NA NA NA NA NA 243 291 0 NA NA NA NA NA 448 846 569 NA NA NA NA NA 653 1226 616 NA NA NA NA
1475485200.0 10026.0 NA 158 217 0 NA NA NA NA NA 243 291 0 NA NA NA NA NA 486 1258 601 NA NA NA NA NA 550 1349 670 NA NA NA NA
1475485200.0 1003.0 NA 173 0 NA NA NA NA NA NA 251 0 NA NA NA NA NA NA 4054 476 NA NA NA NA NA NA 4589 500 NA NA NA NA NA
1475485200.0 1004.0 NA 178 131 0 0 0 0 NA NA 257 195 0 0 0 0 NA NA 717 303 8 76 574 494 NA NA 763 328 15 84 590 527 NA
1475485200.0 101.0 79 NA NA NA NA NA NA NA 157 NA NA NA NA NA NA NA 1263 NA NA NA NA NA NA NA 1332 NA NA NA NA NA NA NA
1475485200.0 102.0 80 NA NA NA NA NA NA NA 157 NA NA NA NA NA NA NA 868 NA NA NA NA NA NA NA 936 NA NA NA NA NA NA NA
1475485200.0 10224.0 NA 207 291 0 NA NA NA NA NA 290 401 0 NA NA NA NA NA 3449 5234 836 NA NA NA NA NA 3927 8698 904 NA NA NA NA
1475485200.0 10225.0 NA 196 288 0 NA NA NA NA NA 277 398 0 NA NA NA NA NA 2573 3846 626 NA NA NA NA NA 3206 4529 690 NA NA NA NA
1475485200.0 103.0 34 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 397 96 181 NA NA NA NA NA 418 129 235 NA NA NA NA NA
1475485200.0 10424.0 56 152 215 0 NA NA NA NA 115 237 312 0 NA NA NA NA 5253 692 1153 778 NA NA NA NA 5610 1095 1286 824 NA NA NA NA
1475485200.0 105.0 46 75 24 NA NA NA NA NA 109 159 72 NA NA NA NA NA 3612 335 2 NA NA NA NA NA 3702 344 5 NA NA NA NA NA
1475485200.0 106.0 33 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 395 86 173 NA NA NA NA NA 411 115 228 NA NA NA NA NA
1475485200.0 10624.0 56 158 219 0 NA NA NA NA 114 238 293 0 NA NA NA NA 5241 780 1282 784 NA NA NA NA 6088 906 1463 840 NA NA NA NA
1475485200.0 107.0 49 76 187 NA NA NA NA NA 109 158 263 NA NA NA NA NA 4602 356 461 NA NA NA NA NA 4953 393 508 NA NA NA NA NA
1475485200.0 108.0 50 80 187 NA NA NA NA NA 112 159 263 NA NA NA NA NA 8629 713 960 NA NA NA NA NA 9122 898 1306 NA NA NA NA NA
1475485200.0 10824.0 55 156 213 0 NA NA NA NA 115 237 291 0 NA NA NA NA 5328 751 1317 794 NA NA NA NA 5799 852 1450 841 NA NA NA NA
1475485200.0 109.0 52 87 191 NA NA NA NA NA 112 158 263 NA NA NA NA NA 8408 641 955 NA NA NA NA NA 8693 713 1044 NA NA NA NA NA
1475485200.0 11.0 NA 84 200 0 56 NA NA NA NA 167 275 0 104 NA NA NA NA 3179 1352 956 42 NA NA NA NA 3322 1550 1051 156 NA NA NA
1475485200.0 110.0 40 77 184 NA NA NA NA NA 97 159 264 NA NA NA NA NA 613 344 400 NA NA NA NA NA 645 360 438 NA NA NA NA NA
1475485200.0 1102.0 NA 86 195 100 64 NA NA NA NA 172 271 166 127 NA NA NA NA 3987 4553 2498 213 NA NA NA NA 4098 5099 2591 268 NA NA NA
1475485200.0 111.0 50 76 196 NA NA NA NA NA 109 168 263 NA NA NA NA NA 2936 275 395 NA NA NA NA NA 3130 393 584 NA NA NA NA NA
1475485200.0 112.0 47 86 183 NA NA NA NA NA 109 158 263 NA NA NA NA NA 6214 582 728 NA NA NA NA NA 6711 614 966 NA NA NA NA NA
1475485200.0 113.0 52 80 187 NA NA NA NA NA 112 159 263 NA NA NA NA NA 7845 732 747 NA NA NA NA NA 8080 772 862 NA NA NA NA NA
1475485200.0 114.0 49 86 191 NA NA NA NA NA 111 159 263 NA NA NA NA NA 6439 643 694 NA NA NA NA NA 6860 682 713 NA NA NA NA NA
1475485200.0 115.0 51 78 190 NA NA NA NA NA 111 159 263 NA NA NA NA NA 6960 618 777 NA NA NA NA NA 7263 640 803 NA NA NA NA NA
1475485200.0 116.0 49 85 186 NA NA NA NA NA 111 159 263 NA NA NA NA NA 7772 636 809 NA NA NA NA NA 8308 710 918 NA NA NA NA NA
1475485200.0 117.0 52 84 184 NA NA NA NA NA 111 158 263 NA NA NA NA NA 9236 653 910 NA NA NA NA NA 9675 687 1401 NA NA NA NA NA
1475485200.0 118.0 52 77 186 NA NA NA NA NA 113 164 264 NA NA NA NA NA 9532 626 940 NA NA NA NA NA 9957 744 1026 NA NA NA NA NA
1475485200.0 119.0 48 78 189 NA NA NA NA NA 108 158 263 NA NA NA NA NA 5155 555 638 NA NA NA NA NA 5356 590 656 NA NA NA NA NA
1475485200.0 12.0 NA 86 194 0 NA NA NA NA NA 167 267 0 NA NA NA NA NA 3602 3276 940 NA NA NA NA NA 3645 3413 965 NA NA NA NA
1475485200.0 120.0 40 72 183 NA NA NA NA NA 100 159 264 NA NA NA NA NA 506 349 398 NA NA NA NA NA 536 441 480 NA NA NA NA NA
1475485200.0 121.0 50 80 187 NA NA NA NA NA 112 158 263 NA NA NA NA NA 8988 735 1013 NA NA NA NA NA 9422 915 1401 NA NA NA NA NA
1475485200.0 122.0 44 75 184 NA NA NA NA NA 107 159 264 NA NA NA NA NA 1110 293 411 NA NA NA NA NA 1156 314 425 NA NA NA NA NA
1475485200.0 123.1 176 NA NA NA NA NA NA NA 258 NA NA NA NA NA NA NA 797 NA NA NA NA NA NA NA 941 NA NA NA NA NA NA NA
1475485200.0 123.2 179 NA NA NA NA NA NA NA 261 NA NA NA NA NA NA NA 816 NA NA NA NA NA NA NA 947 NA NA NA NA NA NA NA
1475485200.0 123.3 163 NA NA NA NA NA NA NA 245 NA NA NA NA NA NA NA 491 NA NA NA NA NA NA NA 576 NA NA NA NA NA NA NA
1475485200.0 124.1 170 NA NA NA NA NA NA NA 254 NA NA NA NA NA NA NA 480 NA NA NA NA NA NA NA 556 NA NA NA NA NA NA NA
1475485200.0 124.2 177 NA NA NA NA NA NA NA 258 NA NA NA NA NA NA NA 744 NA NA NA NA NA NA NA 851 NA NA NA NA NA NA NA
1475485200.0 124.4 173 NA NA NA NA NA NA NA 250 NA NA NA NA NA NA NA 458 NA NA NA NA NA NA NA 528 NA NA NA NA NA NA NA
1475485200.0 124.5 171 NA NA NA NA NA NA NA 251 NA NA NA NA NA NA NA 525 NA NA NA NA NA NA NA 608 NA NA NA NA NA NA NA
1475485200.0 124.6 164 NA NA NA NA NA NA NA 241 NA NA NA NA NA NA NA 507 NA NA NA NA NA NA NA 558 NA NA NA NA NA NA NA
1475485200.0 125.0 49 76 186 NA NA NA NA NA 109 158 263 NA NA NA NA NA 6271 581 769 NA NA NA NA NA 6677 608 799 NA NA NA NA NA
1475485200.0 126.0 41 72 186 NA NA NA NA NA 103 159 264 NA NA NA NA NA 1321 375 394 NA NA NA NA NA 1469 402 413 NA NA NA NA NA
1475485200.0 127.0 40 71 185 NA NA NA NA NA 102 159 264 NA NA NA NA NA 1215 360 387 NA NA NA NA NA 1368 390 408 NA NA NA NA NA
1475485200.0 128.0 39 72 182 NA NA NA NA NA 96 159 264 NA NA NA NA NA 673 498 545 NA NA NA NA NA 696 536 595 NA NA NA NA NA
1475485200.0 129.0 40 77 183 NA NA NA NA NA 97 159 264 NA NA NA NA NA 503 360 387 NA NA NA NA NA 652 388 449 NA NA NA NA NA
1475485200.0 13.0 NA 79 188 0 NA NA NA NA NA 169 266 0 NA NA NA NA NA 403 1058 467 NA NA NA NA NA 441 1088 475 NA NA NA NA
1475485200.0 130.0 41 79 184 NA NA NA NA NA 102 159 263 NA NA NA NA NA 606 345 390 NA NA NA NA NA 791 364 448 NA NA NA NA NA
1475485200.0 1301.0 52 196 157 NA NA NA NA NA 110 268 223 NA NA NA NA NA 983 497 431 NA NA NA NA NA 1500 614 838 NA NA NA NA NA
1475485200.0 1302.0 57 206 156 NA NA NA NA NA 115 268 227 NA NA NA NA NA 5282 609 604 NA NA NA NA NA 6394 713 671 NA NA NA NA NA
1475485200.0 1303.0 57 198 156 NA NA NA NA NA 116 268 229 NA NA NA NA NA 8609 717 882 NA NA NA NA NA 9124 773 1393 NA NA NA NA NA
