Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475528400.0 1.0 47 74 120 NA NA NA NA NA 108 150 183 NA NA NA NA NA 2608 331 326 NA NA NA NA NA 2764 359 363 NA NA NA NA NA
1475528400.0 10.0 NA 87 190 0 NA NA NA NA NA 170 269 0 NA NA NA NA NA 3537 2745 722 NA NA NA NA NA 3845 2790 729 NA NA NA NA
1475528400.0 1000.0 NA 207 117 0 47 NA NA NA NA 293 195 0 95 NA NA NA NA 2900 631 681 240 NA NA NA NA 3333 783 713 418 NA NA NA
1475528400.0 1001.0 NA 191 166 0 0 0 0 0 NA 268 231 0 0 0 0 0 NA 2306 373 5 61 361 20 333 NA 2381 395 12 63 364 23 335
1475528400.0 1002.0 NA 200 60 NA NA NA NA NA NA 277 115 NA NA NA NA NA NA 2202 173 NA NA NA NA NA NA 2635 217 NA NA NA NA NA
1475528400.0 10021.0 NA 152 211 0 NA NA NA NA NA 243 287 0 NA NA NA NA NA 520 943 593 NA NA NA NA NA 634 1041 616 NA NA NA NA
1475528400.0 10023.0 NA 152 208 0 NA NA NA NA NA 243 287 0 NA NA NA NA NA 505 759 568 NA NA NA NA NA 765 837 597 NA NA NA NA
1475528400.0 10024.0 NA 159 218 0 NA NA NA NA NA 245 305 0 NA NA NA NA NA 656 1383 661 NA NA NA NA NA 1010 1549 672 NA NA NA NA
1475528400.0 10024.1 NA 159 142 0 NA NA NA NA NA 243 200 0 NA NA NA NA NA 524 452 318 NA NA NA NA NA 810 503 323 NA NA NA NA
1475528400.0 10024.2 NA 159 216 0 NA NA NA NA NA 245 304 0 NA NA NA NA NA 626 1363 702 NA NA NA NA NA 896 1514 715 NA NA NA NA
1475528400.0 10024.3 NA 166 141 0 NA NA NA NA NA 243 218 0 NA NA NA NA NA 412 361 231 NA NA NA NA NA 506 436 247 NA NA NA NA
1475528400.0 10024.4 NA 165 214 0 NA NA NA NA NA 245 291 0 NA NA NA NA NA 764 978 516 NA NA NA NA NA 873 1014 526 NA NA NA NA
1475528400.0 10024.5 NA 159 134 0 NA NA NA NA NA 243 219 0 NA NA NA NA NA 389 348 234 NA NA NA NA NA 469 413 247 NA NA NA NA
1475528400.0 10025.0 NA 159 216 0 NA NA NA NA NA 245 292 0 NA NA NA NA NA 697 892 535 NA NA NA NA NA 802 933 542 NA NA NA NA
1475528400.0 10026.0 NA 159 216 0 NA NA NA NA NA 245 314 0 NA NA NA NA NA 684 1683 775 NA NA NA NA NA 779 1850 801 NA NA NA NA
1475528400.0 1003.0 NA 173 0 NA NA NA NA NA NA 249 0 NA NA NA NA NA NA 3161 357 NA NA NA NA NA NA 3455 401 NA NA NA NA NA
1475528400.0 1004.0 NA 182 132 0 0 0 0 NA NA 256 195 0 0 0 0 NA NA 545 259 7 60 427 404 NA NA 584 283 14 78 436 408 NA
1475528400.0 101.0 81 NA NA NA NA NA NA NA 156 NA NA NA NA NA NA NA 952 NA NA NA NA NA NA NA 981 NA NA NA NA NA NA NA
1475528400.0 102.0 81 NA NA NA NA NA NA NA 156 NA NA NA NA NA NA NA 672 NA NA NA NA NA NA NA 729 NA NA NA NA NA NA NA
1475528400.0 10224.0 NA 200 293 0 NA NA NA NA NA 285 398 0 NA NA NA NA NA 2956 4926 713 NA NA NA NA NA 3652 6617 760 NA NA NA NA
1475528400.0 10225.0 NA 197 288 0 NA NA NA NA NA 280 404 0 NA NA NA NA NA 3441 5474 856 NA NA NA NA NA 3940 6016 902 NA NA NA NA
1475528400.0 103.0 34 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 326 67 128 NA NA NA NA NA 372 157 141 NA NA NA NA NA
1475528400.0 10424.0 56 150 210 0 NA NA NA NA 116 239 313 0 NA NA NA NA 7779 1052 1633 1001 NA NA NA NA 7991 1147 1789 1018 NA NA NA NA
1475528400.0 105.0 48 75 26 NA NA NA NA NA 108 159 71 NA NA NA NA NA 2556 361 3 NA NA NA NA NA 2601 381 5 NA NA NA NA NA
1475528400.0 106.0 34 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 322 71 128 NA NA NA NA NA 340 79 268 NA NA NA NA NA
