Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475571600.0 1.0 47 68 116 NA NA NA NA NA 108 149 183 NA NA NA NA NA 1958 236 228 NA NA NA NA NA 2177 278 251 NA NA NA NA NA
1475571600.0 10.0 NA 88 192 0 NA NA NA NA NA 170 268 0 NA NA NA NA NA 2394 1956 449 NA NA NA NA NA 2477 1979 456 NA NA NA NA
1475571600.0 1000.0 NA 207 122 0 39 NA NA NA NA 292 193 0 94 NA NA NA NA 2275 535 569 159 NA NA NA NA 8355 1263 598 514 NA NA NA
1475571600.0 1001.0 NA 192 172 0 0 0 0 0 NA 266 230 0 0 0 0 0 NA 1458 346 4 44 283 18 283 NA 1577 391 9 58 299 28 290
1475571600.0 1002.0 NA 200 64 NA NA NA NA NA NA 277 115 NA NA NA NA NA NA 2302 157 NA NA NA NA NA NA 2440 177 NA NA NA NA NA
1475571600.0 10021.0 NA 152 206 0 NA NA NA NA NA 245 288 0 NA NA NA NA NA 491 859 503 NA NA NA NA NA 529 901 513 NA NA NA NA
1475571600.0 10023.0 NA 151 206 0 NA NA NA NA NA 243 287 0 NA NA NA NA NA 343 560 398 NA NA NA NA NA 904 752 447 NA NA NA NA
1475571600.0 10024.0 NA 160 217 0 NA NA NA NA NA 243 290 0 NA NA NA NA NA 554 1159 561 NA NA NA NA NA 677 1499 628 NA NA NA NA
1475571600.0 10024.1 NA 159 138 0 NA NA NA NA NA 243 201 0 NA NA NA NA NA 391 365 283 NA NA NA NA NA 816 450 299 NA NA NA NA
1475571600.0 10024.2 NA 160 216 0 NA NA NA NA NA 243 290 0 NA NA NA NA NA 587 1043 627 NA NA NA NA NA 819 1429 640 NA NA NA NA
