Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1475359200.0 1.0 54 0 NA NA NA NA NA 98 0 NA NA NA NA NA 2151 25 NA NA NA NA NA 2464 66 NA NA NA NA NA
1475359200.0 10.0 NA 83 0 NA NA NA NA NA 152 0 NA NA NA NA NA 2285 0 NA NA NA NA NA 2341 0 NA NA NA NA
1475359200.0 1000.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475359200.0 1001.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1475359200.0 1002.0 NA 212 59 NA NA NA NA NA 271 99 NA NA NA NA NA 3595 232 NA NA NA NA NA 3834 246 NA NA NA NA
1475359200.0 1003.0 NA 177 0 NA NA NA NA NA 249 0 NA NA NA NA NA 4866 476 NA NA NA NA NA 5002 521 NA NA NA NA
1475359200.0 1004.0 NA 182 131 0 0 0 0 NA 239 178 0 0 0 0 NA 855 559 9 76 846 843 NA 1005 593 32 83 855 862
1475359200.0 101.0 83 NA NA NA NA NA NA 141 NA NA NA NA NA NA 1962 NA NA NA NA NA NA 2041 NA NA NA NA NA NA
1475359200.0 102.0 82 NA NA NA NA NA NA 140 NA NA NA NA NA NA 1340 NA NA NA NA NA NA 1430 NA NA NA NA NA NA
1475359200.0 103.0 47 82 189 NA NA NA NA 91 148 252 NA NA NA NA 1185 320 598 NA NA NA NA 1213 341 634 NA NA NA NA
1475359200.0 105.0 53 82 19 NA NA NA NA 97 148 53 NA NA NA NA 3577 559 4 NA NA NA NA 3786 596 8 NA NA NA NA
1475359200.0 106.0 37 0 0 NA NA NA NA 76 0 0 NA NA NA NA 668 240 245 NA NA NA NA 690 255 267 NA NA NA NA
1475359200.0 107.0 52 0 NA NA NA NA NA 99 0 NA NA NA NA NA 5715 51 NA NA NA NA NA 5807 82 NA NA NA NA NA
1475359200.0 108.0 56 0 NA NA NA NA NA 102 0 NA NA NA NA NA 7002 44 NA NA NA NA NA 7372 109 NA NA NA NA NA
1475359200.0 109.0 58 86 191 NA NA NA NA 101 148 252 NA NA NA NA 10358 713 997 NA NA NA NA 10678 763 1088 NA NA NA NA
1475359200.0 11.0 NA 79 0 NA NA NA NA NA 152 0 NA NA NA NA NA 1707 0 NA NA NA NA NA 2128 0 NA NA NA NA
1475359200.0 110.0 44 80 189 NA NA NA NA 89 148 251 NA NA NA NA 993 533 640 NA NA NA NA 1083 563 732 NA NA NA NA
1475359200.0 1102.0 NA 83 202 114 72 NA NA NA 150 260 170 112 NA NA NA 4132 5222 4041 274 NA NA NA 4217 5401 4341 309 NA NA
1475359200.0 111.0 52 0 NA NA NA NA NA 98 0 NA NA NA NA NA 2885 34 NA NA NA NA NA 3213 88 NA NA NA NA NA
1475359200.0 112.0 54 0 NA NA NA NA NA 100 0 NA NA NA NA NA 6144 50 NA NA NA NA NA 6475 67 NA NA NA NA NA
1475359200.0 113.0 54 0 NA NA NA NA NA 101 0 NA NA NA NA NA 6039 47 NA NA NA NA NA 6305 71 NA NA NA NA NA
1475359200.0 114.0 54 0 NA NA NA NA NA 100 0 NA NA NA NA NA 5132 44 NA NA NA NA NA 5350 94 NA NA NA NA NA
1475359200.0 115.0 55 0 NA NA NA NA NA 101 0 NA NA NA NA NA 7029 46 NA NA NA NA NA 7433 116 NA NA NA NA NA
