Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1476568800.0 1.0 50 140 128 NA NA 88 183 168 NA NA 2310 525 375 NA NA 2349 577 402 NA NA
1476568800.0 10.0 NA 161 176 0 NA NA 218 225 0 NA NA 3255 4657 1248 NA NA 3668 4822 1289 NA
1476568800.0 1000.0 NA 174 88 0 35 NA 241 135 0 65 NA 3873 576 633 155 NA 4093 661 736 353
1476568800.0 1001.0 NA 168 41 0 NA NA 218 63 0 NA NA 2242 44 40 NA NA 2313 100 94 NA
1476568800.0 1002.0 NA 168 50 NA NA NA 222 83 NA NA NA 3361 230 NA NA NA 3658 248 NA NA
1476568800.0 1003.0 NA 169 0 NA NA NA 233 0 NA NA NA 5801 646 NA NA NA 6096 705 NA NA
1476568800.0 101.0 86 NA NA NA NA 124 NA NA NA NA 1110 NA NA NA NA 1142 NA NA NA NA
1476568800.0 102.0 87 NA NA NA NA 124 NA NA NA NA 944 NA NA NA NA 965 NA NA NA NA
1476568800.0 103.0 50 151 170 NA NA 86 202 220 NA NA 1112 599 639 NA NA 1154 681 731 NA NA
1476568800.0 105.0 50 150 37 NA NA 88 201 64 NA NA 2318 710 37 NA NA 2376 812 60 NA NA
1476568800.0 106.0 46 0 0 NA NA 78 0 0 NA NA 732 534 455 NA NA 771 632 622 NA NA
1476568800.0 107.0 57 162 174 NA NA 88 202 221 NA NA 1898 362 423 NA NA 1955 461 497 NA NA
1476568800.0 108.0 53 162 171 NA NA 87 204 222 NA NA 4959 816 992 NA NA 5049 885 1091 NA NA
1476568800.0 109.0 50 152 172 NA NA 87 203 222 NA NA 3761 846 972 NA NA 3824 1000 1111 NA NA
1476568800.0 11.0 NA 155 176 0 47 NA 211 229 0 75 NA 2185 2718 1486 67 NA 2551 2837 1531 89
1476568800.0 110.0 47 151 168 NA NA 82 200 218 NA NA 1061 717 818 NA NA 1090 790 931 NA NA
1476568800.0 1102.0 NA 162 175 116 60 NA 215 226 152 96 NA 1893 2682 1521 129 NA 2598 2962 1636 193
1476568800.0 111.0 50 151 170 NA NA 88 203 221 NA NA 2483 704 664 NA NA 2640 804 705 NA NA
1476568800.0 112.0 53 150 172 NA NA 89 204 222 NA NA 5367 778 890 NA NA 5579 883 1072 NA NA
1476568800.0 113.0 53 151 171 NA NA 90 204 222 NA NA 4476 789 914 NA NA 4543 887 1011 NA NA
1476568800.0 114.0 52 150 170 NA NA 89 204 221 NA NA 4445 833 939 NA NA 4539 972 1008 NA NA
1476568800.0 115.0 52 150 171 NA NA 91 204 222 NA NA 5337 888 1037 NA NA 5406 1030 1165 NA NA
1476568800.0 116.0 53 151 171 NA NA 91 205 223 NA NA 5266 913 1095 NA NA 5325 1040 1242 NA NA
1476568800.0 117.0 54 152 173 NA NA 91 206 224 NA NA 7962 828 1266 NA NA 8128 893 1353 NA NA
1476568800.0 118.0 53 152 172 NA NA 91 206 223 NA NA 5967 895 1069 NA NA 6055 1011 1165 NA NA
1476568800.0 119.0 51 151 173 NA NA 88 203 222 NA NA 4706 784 921 NA NA 4777 891 998 NA NA
1476568800.0 12.0 NA 159 173 0 NA NA 217 224 0 NA NA 3107 4844 1332 NA NA 3428 4980 1371 NA
1476568800.0 120.0 46 151 167 NA NA 76 200 218 NA NA 775 759 763 NA NA 801 866 854 NA NA
1476568800.0 1200.0 74 184 0 NA NA 121 231 0 NA NA 330 1040 113 NA NA 386 1154 125 NA NA
1476568800.0 1201.0 215 NA NA NA NA 275 NA NA NA NA 1298 NA NA NA NA 1825 NA NA NA NA
1476568800.0 121.0 54 157 176 NA NA 90 205 223 NA NA 2803 394 482 NA NA 3404 467 548 NA NA
1476568800.0 122.0 50 153 177 NA NA 88 202 221 NA NA 1467 420 405 NA NA 1496 456 439 NA NA
1476568800.0 123.1 212 NA NA NA NA 273 NA NA NA NA 1191 NA NA NA NA 1356 NA NA NA NA
1476568800.0 123.2 213 NA NA NA NA 276 NA NA NA NA 1549 NA NA NA NA 1682 NA NA NA NA
1476568800.0 123.3 198 NA NA NA NA 259 NA NA NA NA 981 NA NA NA NA 1115 NA NA NA NA
1476568800.0 124.1 204 NA NA NA NA 267 NA NA NA NA 771 NA NA NA NA 826 NA NA NA NA
1476568800.0 124.2 209 NA NA NA NA 272 NA NA NA NA 1146 NA NA NA NA 1261 NA NA NA NA
1476568800.0 124.4 204 NA NA NA NA 267 NA NA NA NA 993 NA NA NA NA 1105 NA NA NA NA
1476568800.0 124.5 206 NA NA NA NA 267 NA NA NA NA 1021 NA NA NA NA 1148 NA NA NA NA
1476568800.0 124.6 198 NA NA NA NA 260 NA NA NA NA 977 NA NA NA NA 1076 NA NA NA NA
1476568800.0 125.0 53 150 171 NA NA 91 204 222 NA NA 4931 884 1006 NA NA 4991 1048 1143 NA NA
1476568800.0 126.0 47 151 174 NA NA 82 201 219 NA NA 1551 483 465 NA NA 1580 518 507 NA NA
1476568800.0 127.0 46 150 169 NA NA 77 200 218 NA NA 1230 718 835 NA NA 1254 806 929 NA NA
1476568800.0 128.0 46 149 168 NA NA 76 200 218 NA NA 717 728 788 NA NA 742 818 876 NA NA
1476568800.0 129.0 46 148 167 NA NA 76 200 218 NA NA 742 735 733 NA NA 768 836 804 NA NA
1476568800.0 13.0 NA 163 179 0 NA NA 216 227 0 NA NA 2438 3502 613 NA NA 2787 4682 674 NA
1476568800.0 130.0 47 149 168 NA NA 77 200 218 NA NA 888 730 796 NA NA 921 821 897 NA NA
1476568800.0 1301.0 57 144 121 NA NA 95 190 174 NA NA 1907 614 527 NA NA 2053 703 588 NA NA
1476568800.0 1302.0 62 148 131 NA NA 101 192 179 NA NA 8779 783 935 NA NA 9006 895 1054 NA NA
1476568800.0 1303.0 65 153 139 NA NA 102 192 178 NA NA 10663 508 600 NA NA 11057 610 668 NA NA
1476568800.0 1307.0 52 0 0 0 0 83 0 0 0 0 807 516 317 88 387 988 636 374 107 401
1476568800.0 131.0 48 151 171 NA NA 83 201 219 NA NA 1835 720 625 NA NA 1992 802 659 NA NA
1476568800.0 1311.0 NA 150 187 0 47 NA 214 236 0 75 NA 692 951 1385 53 NA 800 1099 1420 69
1476568800.0 132.0 53 153 173 NA NA 89 207 225 NA NA 5337 943 1077 NA NA 5399 1078 1203 NA NA
1476568800.0 1325.0 NA 158 181 0 51 NA 220 233 0 81 NA 904 1267 1367 187 NA 1060 1440 1420 219
1476568800.0 133.0 54 160 178 NA NA 91 206 224 NA NA 3584 397 507 NA NA 3711 465 554 NA NA
1476568800.0 1332.0 62 162 184 0 NA 97 209 231 0 NA 2090 355 430 583 NA 2394 487 508 612 NA
1476568800.0 1334.0 62 156 180 0 NA 99 208 230 0 NA 6157 773 979 1279 NA 6327 869 1074 1319 NA
1476568800.0 134.0 NA 170 28 0 NA NA 225 59 0 NA NA 3774 62 50 NA NA 4087 80 67 NA
1476568800.0 1340.0 58 156 177 0 NA 95 204 228 0 NA 1599 663 702 1211 NA 1681 856 838 1249 NA
1476568800.0 1343.0 60 156 179 0 NA 96 206 230 0 NA 4456 894 1201 1401 NA 4562 1044 1350 1448 NA
1476568800.0 1344.0 64 164 185 0 NA 102 207 229 0 NA 5725 367 438 577 NA 5788 464 523 625 NA
1476568800.0 1345.0 62 164 194 0 NA 99 208 230 0 NA 7776 460 589 697 NA 7893 521 660 711 NA
1476568800.0 1348.0 60 155 179 0 NA 98 208 230 0 NA 4618 886 1123 1300 NA 4728 1059 1261 1345 NA
1476568800.0 135.1 0 NA NA NA NA 0 NA NA NA NA 544 NA NA NA NA 636 NA NA NA NA
1476568800.0 135.2 0 NA NA NA NA 0 NA NA NA NA 597 NA NA NA NA 708 NA NA NA NA
1476568800.0 135.3 0 NA NA NA NA 0 NA NA NA NA 608 NA NA NA NA 740 NA NA NA NA
1476568800.0 135.4 0 NA NA NA NA 0 NA NA NA NA 561 NA NA NA NA 649 NA NA NA NA
1476568800.0 135.5 0 NA NA NA NA 0 NA NA NA NA 604 NA NA NA NA 730 NA NA NA NA
1476568800.0 135.6 0 NA NA NA NA 0 NA NA NA NA 595 NA NA NA NA 703 NA NA NA NA
1476568800.0 135.7 0 NA NA NA NA 0 NA NA NA NA 596 NA NA NA NA 728 NA NA NA NA
1476568800.0 135.8 131 NA NA NA NA 173 NA NA NA NA 452 NA NA NA NA 562 NA NA NA NA
1476568800.0 1351.0 60 155 177 0 NA 96 203 227 0 NA 1557 605 642 1204 NA 1713 758 742 1303 NA
1476568800.0 1352.0 60 153 178 0 NA 97 206 230 0 NA 4139 837 924 1319 NA 4240 1007 1059 1372 NA
1476568800.0 1353.0 64 161 192 0 NA 110 210 232 0 NA 7537 391 458 575 NA 7925 507 549 638 NA
1476568800.0 1354.0 61 158 178 0 NA 101 209 231 0 NA 10123 842 1018 1281 NA 10313 966 1157 1356 NA
1476568800.0 1355.0 63 159 184 0 NA 101 210 232 0 NA 4121 441 561 580 NA 4204 529 635 604 NA
1476568800.0 14.0 NA 155 171 0 NA NA 215 222 0 NA NA 2852 4195 1331 NA NA 3211 4363 1372 NA
1476568800.0 140.51 NA 52 161 0 NA NA 89 201 0 NA NA 2646 1842 421 NA NA 2991 1964 480 NA
1476568800.0 140.52 NA 161 149 0 NA NA 212 191 0 NA NA 4268 2048 1049 NA NA 6126 2612 1112 NA
1476568800.0 144.6 NA 161 NA NA NA NA 211 NA NA NA NA 2572 NA NA NA NA 3513 NA NA NA
1476568800.0 15.0 NA 149 169 0 NA NA 211 218 0 NA NA 2127 2663 1254 NA NA 2230 2769 1296 NA
1476568800.0 16.0 NA 159 169 0 NA NA 215 221 0 NA NA 2652 3205 1299 NA NA 3026 3293 1352 NA
1476568800.0 17.0 NA 150 169 0 NA NA 211 219 0 NA NA 2208 2848 1254 NA NA 2312 2950 1293 NA
1476568800.0 18.0 NA 149 169 0 NA NA 210 218 0 NA NA 2104 2456 1198 NA NA 2223 2560 1269 NA
1476568800.0 19.0 NA 150 167 0 NA NA 211 219 0 NA NA 2067 2591 1244 NA NA 2195 2681 1284 NA
1476568800.0 2.0 55 144 124 NA NA 91 186 170 NA NA 7131 744 811 NA NA 7264 838 863 NA NA
1476568800.0 20.0 NA 155 167 0 NA NA 213 219 0 NA NA 2175 2945 1308 NA NA 2725 3064 1351 NA
1476568800.0 200.0 NA 167 190 0 NA NA 232 253 0 NA NA 1417 2466 1281 NA NA 1530 2649 1325 NA
1476568800.0 202.0 NA 166 192 0 NA NA 233 254 0 NA NA 1534 2558 1318 NA NA 1657 2716 1372 NA
1476568800.0 203.0 NA 164 189 0 NA NA 231 249 0 NA NA 1426 2103 1243 NA NA 1598 2262 1281 NA
1476568800.0 204.0 53 170 192 0 NA 89 227 255 0 NA 4623 1369 2107 1281 NA 4725 1525 2215 1328 NA
1476568800.0 205.0 NA 163 188 0 NA NA 228 248 0 NA NA 1372 1970 1263 NA NA 1608 2103 1311 NA
1476568800.0 21.0 NA 157 169 0 NA NA 214 219 0 NA NA 2509 3296 1290 NA NA 2877 3407 1336 NA
1476568800.0 22.0 NA 152 173 0 NA NA 210 219 0 NA NA 1202 1786 581 NA NA 1294 1849 622 NA
1476568800.0 23.0 NA 154 171 0 NA NA 216 222 0 NA NA 2674 3954 1359 NA NA 3110 4125 1391 NA
1476568800.0 24.0 NA 157 186 0 NA NA 215 224 0 NA NA 1776 2379 624 NA NA 1868 2451 666 NA
1476568800.0 25.0 NA 161 180 0 63 NA 217 227 0 90 NA 4024 5825 1358 347 NA 4401 5950 1416 382
1476568800.0 25202.0 NA 172 199 0 74 NA 238 266 0 116 NA 1620 2966 1334 276 NA 2164 3344 1382 310
1476568800.0 25203.0 62 171 207 0 84 97 230 265 0 115 2119 721 1011 595 104 2413 1370 1790 625 136
1476568800.0 25204.0 62 169 198 0 83 98 231 262 0 115 2998 750 1097 595 119 3323 1897 2240 668 150
1476568800.0 25400.0 0 NA NA NA NA 0 NA NA NA NA 641 NA NA NA NA 975 NA NA NA NA
1476568800.0 25401.0 0 NA NA NA NA 0 NA NA NA NA 615 NA NA NA NA 737 NA NA NA NA
1476568800.0 26.0 NA 156 172 0 NA NA 214 222 0 NA NA 1283 1612 599 NA NA 2241 1660 635 NA
