Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1476435600.0 1.0 51 71 119 NA NA NA NA 95 142 167 NA NA NA NA 3406 750 758 NA NA NA NA 3583 807 921 NA NA NA NA
1476435600.0 10.0 NA 75 181 0 NA NA NA NA 139 228 0 NA NA NA NA 1622 1683 477 NA NA NA NA 1662 1730 513 NA NA NA
1476435600.0 1000.0 NA 171 96 0 29 NA NA NA 237 154 0 66 NA NA NA 2329 550 567 106 NA NA NA 2465 734 587 126 NA NA
1476435600.0 1001.0 NA 160 162 0 0 0 0 NA 220 202 0 0 0 0 NA 2162 622 72 72 815 55 NA 2281 701 90 86 837 61
1476435600.0 1002.0 NA 179 59 NA NA NA NA NA 247 92 NA NA NA NA NA 4016 298 NA NA NA NA NA 4096 319 NA NA NA NA
1476435600.0 1003.0 NA 154 0 NA NA NA NA NA 219 0 NA NA NA NA NA 3218 523 NA NA NA NA NA 3285 557 NA NA NA NA
1476435600.0 101.0 78 NA NA NA NA NA NA 136 NA NA NA NA NA NA 971 NA NA NA NA NA NA 1021 NA NA NA NA NA NA
1476435600.0 102.0 79 NA NA NA NA NA NA 135 NA NA NA NA NA NA 661 NA NA NA NA NA NA 688 NA NA NA NA NA NA
1476435600.0 103.0 46 73 168 NA NA NA NA 90 142 226 NA NA NA NA 1292 482 905 NA NA NA NA 1453 580 1025 NA NA NA NA
1476435600.0 105.0 51 72 21 NA NA NA NA 95 143 52 NA NA NA NA 2891 677 6 NA NA NA NA 3174 759 10 NA NA NA NA
1476435600.0 106.0 36 0 0 NA NA NA NA 76 0 0 NA NA NA NA 402 86 218 NA NA NA NA 414 116 244 NA NA NA NA
1476435600.0 107.0 50 71 170 NA NA NA NA 97 144 227 NA NA NA NA 3766 476 618 NA NA NA NA 3878 519 656 NA NA NA NA
1476435600.0 108.0 52 72 176 NA NA NA NA 99 142 227 NA NA NA NA 3157 311 513 NA NA NA NA 3264 342 557 NA NA NA NA
1476435600.0 109.0 53 85 172 NA NA NA NA 99 143 227 NA NA NA NA 9425 732 1323 NA NA NA NA 9668 756 1368 NA NA NA NA
1476435600.0 11.0 NA 64 178 0 37 NA NA NA 140 237 0 76 NA NA NA 1599 1096 789 56 NA NA NA 1633 1162 850 67 NA NA
1476435600.0 110.0 44 77 167 NA NA NA NA 82 142 226 NA NA NA NA 1033 662 900 NA NA NA NA 1071 719 970 NA NA NA NA
1476435600.0 1102.0 NA 66 171 99 54 NA NA NA 140 230 154 100 NA NA NA 2114 3192 1911 180 NA NA NA 2188 3281 1969 217 NA NA
1476435600.0 111.0 52 74 170 NA NA NA NA 96 143 226 NA NA NA NA 3347 671 1013 NA NA NA NA 3518 747 1072 NA NA NA NA
1476435600.0 112.0 52 78 166 NA NA NA NA 98 144 227 NA NA NA NA 3169 420 671 NA NA NA NA 3250 450 730 NA NA NA NA
1476435600.0 113.0 52 77 168 NA NA NA NA 98 144 227 NA NA NA NA 3182 418 595 NA NA NA NA 3261 456 659 NA NA NA NA
1476435600.0 114.0 52 77 166 NA NA NA NA 98 144 227 NA NA NA NA 3142 415 688 NA NA NA NA 3207 453 744 NA NA NA NA
1476435600.0 115.0 53 75 173 NA NA NA NA 98 143 226 NA NA NA NA 2614 308 463 NA NA NA NA 2732 329 509 NA NA NA NA
1476435600.0 116.0 54 73 171 NA NA NA NA 99 143 226 NA NA NA NA 6232 717 1216 NA NA NA NA 6472 766 1293 NA NA NA NA
1476435600.0 117.0 55 78 172 NA NA NA NA 98 143 227 NA NA NA NA 3252 293 484 NA NA NA NA 3320 308 512 NA NA NA NA
1476435600.0 118.0 53 82 173 NA NA NA NA 98 143 226 NA NA NA NA 2654 312 498 NA NA NA NA 2755 344 543 NA NA NA NA
1476435600.0 119.0 51 74 170 NA NA NA NA 97 144 227 NA NA NA NA 3147 384 611 NA NA NA NA 3254 425 713 NA NA NA NA
1476435600.0 12.0 NA 64 172 0 NA NA NA NA 139 227 0 NA NA NA NA 1464 1837 498 NA NA NA NA 1503 1876 510 NA NA NA
1476435600.0 120.0 44 73 167 NA NA NA NA 87 142 226 NA NA NA NA 945 699 932 NA NA NA NA 1049 805 1134 NA NA NA NA
1476435600.0 121.0 56 73 170 NA NA NA NA 99 142 227 NA NA NA NA 9087 773 1299 NA NA NA NA 9463 822 1421 NA NA NA NA
1476435600.0 122.0 51 75 174 NA NA NA NA 95 142 226 NA NA NA NA 2125 505 933 NA NA NA NA 2320 717 1521 NA NA NA NA
1476435600.0 123.1 153 NA NA NA NA NA NA 213 NA NA NA NA NA NA 595 NA NA NA NA NA NA 639 NA NA NA NA NA NA
1476435600.0 123.2 152 NA NA NA NA NA NA 215 NA NA NA NA NA NA 732 NA NA NA NA NA NA 781 NA NA NA NA NA NA
1476435600.0 123.3 143 NA NA NA NA NA NA 203 NA NA NA NA NA NA 358 NA NA NA NA NA NA 405 NA NA NA NA NA NA
1476435600.0 124.1 148 NA NA NA NA NA NA 205 NA NA NA NA NA NA 422 NA NA NA NA NA NA 465 NA NA NA NA NA NA
1476435600.0 124.2 158 NA NA NA NA NA NA 212 NA NA NA NA NA NA 935 NA NA NA NA NA NA 1030 NA NA NA NA NA NA
1476435600.0 124.4 148 NA NA NA NA NA NA 205 NA NA NA NA NA NA 442 NA NA NA NA NA NA 488 NA NA NA NA NA NA
1476435600.0 124.5 146 NA NA NA NA NA NA 205 NA NA NA NA NA NA 459 NA NA NA NA NA NA 511 NA NA NA NA NA NA
1476435600.0 124.6 141 NA NA NA NA NA NA 203 NA NA NA NA NA NA 446 NA NA NA NA NA NA 542 NA NA NA NA NA NA
1476435600.0 125.0 58 79 171 NA NA NA NA 98 143 226 NA NA NA NA 6939 717 1071 NA NA NA NA 7164 813 1233 NA NA NA NA
1476435600.0 126.0 52 69 175 NA NA NA NA 88 142 225 NA NA NA NA 1810 642 976 NA NA NA NA 1936 791 1703 NA NA NA NA
