Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2
1476651600.0 301.0 0 NA 0 NA 0 NA 0 NA
1476651600.0 32.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 35.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 36.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 4.25 NA 0 NA 0 NA 0 NA 0
1476651600.0 4.27 NA 0 NA 0 NA 0 NA 0
1476651600.0 4.34 NA 0 NA 0 NA 0 NA 0
1476651600.0 4.37 NA 0 NA 0 NA 0 NA 0
1476651600.0 4.45 NA 0 NA 0 NA 0 NA 0
1476651600.0 4.52 NA 0 NA 0 NA 0 NA 0
1476651600.0 4.57 NA 0 NA 0 NA 0 NA 0
1476651600.0 4.62 NA 0 NA 0 NA 0 NA 0
1476651600.0 4.65 NA 0 NA 0 NA 0 NA 0
1476651600.0 4.68 NA 0 NA 0 NA 0 NA 0
1476651600.0 4.77 NA 0 NA 0 NA 0 NA 0
1476651600.0 4.78 NA 0 NA 0 NA 0 NA 0
1476651600.0 4000.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 4001.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 43.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 500200.1 0 NA 0 NA 0 NA 0 NA
1476651600.0 500202.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 500203.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 500205.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 500206.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 500207.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 50202.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 50203.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 50204.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 50206.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 50207.0 NA 0 NA 0 NA 0 NA 0
1476651600.0 512.0 0 NA 0 NA 0 NA 0 NA
1476651600.0 519.0 0 NA 0 NA 0 NA 0 NA
1476651600.0 522.0 0 NA 0 NA 0 NA 0 NA
1476651600.0 526.0 0 NA 0 NA 0 NA 0 NA
1476651600.0 528.0 0 NA 0 NA 0 NA 0 NA
1476651600.0 554.0 0 NA 0 NA 0 NA 0 NA
1476651600.0 9.0 NA 0 NA 0 NA 0 NA 0
