Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1476608400.0 1332.0 NA 206 452 0 NA NA NA NA 339 533 0 NA NA NA NA 697 863 900 NA NA NA NA 385 711 906 NA NA NA
1476608400.0 1336.0 NA 225 450 0 NA NA NA NA 341 545 0 NA NA NA NA 1359 1733 711 NA NA NA NA 648 911 715 NA NA NA
1476608400.0 1337.0 NA 223 471 0 NA NA NA NA 367 575 0 NA NA NA NA 1058 1305 859 NA NA NA NA 707 811 859 NA NA NA
1476608400.0 1339.0 NA 230 458 0 NA NA NA NA 356 555 0 NA NA NA NA 728 1067 680 NA NA NA NA 404 1719 699 NA NA NA
1476608400.0 134.0 NA 335 30 0 NA NA NA NA 420 74 0 NA NA NA NA 2105 5 6 NA NA NA NA 893 9 9 NA NA NA
1476608400.0 134.806 NA 45 387 0 NA NA NA NA 96 476 0 NA NA NA NA 565 7102 274 NA NA NA NA 182 2423 275 NA NA NA
1476608400.0 134.807 NA 85 395 0 NA NA NA NA 159 539 0 NA NA NA NA 7545 8093 402 NA NA NA NA 3163 2728 397 NA NA NA
1476608400.0 134.808 NA 92 402 0 NA NA NA NA 158 498 0 NA NA NA NA 14200 7137 269 NA NA NA NA 5187 2588 275 NA NA NA
1476608400.0 134.813 NA 173 65 0 NA NA NA NA 258 111 0 NA NA NA NA 638 173 79 NA NA NA NA 504 77 88 NA NA NA
1476608400.0 134.909 NA 41 362 0 NA NA NA NA 96 447 0 NA NA NA NA 688 5853 343 NA NA NA NA 244 2061 346 NA NA NA
1476608400.0 134.91 NA 41 364 0 NA NA NA NA 97 442 0 NA NA NA NA 541 5125 413 NA NA NA NA 180 1916 418 NA NA NA
1476608400.0 1341.0 NA 232 461 0 NA NA NA NA 361 545 0 NA NA NA NA 725 1015 680 NA NA NA NA 405 1564 701 NA NA NA
1476608400.0 1347.0 NA 214 446 0 NA NA NA NA 318 542 0 NA NA NA NA 763 1031 846 NA NA NA NA 461 811 841 NA NA NA
1476608400.0 135.1 423 0 105 NA NA NA NA 540 0 159 NA NA NA NA 1699 247 237 NA NA NA NA 1224 253 207 NA NA NA NA
1476608400.0 135.11 444 0 119 NA NA NA NA 557 0 162 NA NA NA NA 1296 223 322 NA NA NA NA 704 229 524 NA NA NA NA
1476608400.0 135.12 413 0 101 NA NA NA NA 526 0 157 NA NA NA NA 1432 271 226 NA NA NA NA 929 275 212 NA NA NA NA
1476608400.0 135.13 405 0 NA NA NA NA NA 513 0 NA NA NA NA NA 823 221 NA NA NA NA NA 542 229 NA NA NA NA NA
1476608400.0 135.2 378 0 107 NA NA NA NA 483 0 157 NA NA NA NA 1370 196 193 NA NA NA NA 1133 200 197 NA NA NA NA
1476608400.0 135.3 372 0 102 NA NA NA NA 496 0 155 NA NA NA NA 823 177 158 NA NA NA NA 799 202 177 NA NA NA NA
1476608400.0 135.4 412 0 102 NA NA NA NA 513 0 157 NA NA NA NA 1324 321 219 NA NA NA NA 905 326 218 NA NA NA NA
1476608400.0 135.5 403 0 116 NA NA NA NA 531 0 158 NA NA NA NA 985 199 161 NA NA NA NA 712 207 185 NA NA NA NA
1476608400.0 135.6 413 0 103 NA NA NA NA 533 0 158 NA NA NA NA 975 238 187 NA NA NA NA 668 252 373 NA NA NA NA
1476608400.0 135.7 420 0 106 NA NA NA NA 525 0 157 NA NA NA NA 1022 231 303 NA NA NA NA 683 234 295 NA NA NA NA
1476608400.0 135.8 149 NA NA NA NA NA NA 228 NA NA NA NA NA NA 329 NA NA NA NA NA NA 434 NA NA NA NA NA NA
1476608400.0 135.9 390 0 109 NA NA NA NA 491 0 154 NA NA NA NA 854 188 144 NA NA NA NA 677 195 175 NA NA NA NA
1476608400.0 1356.0 79 214 455 0 103 NA NA 135 319 545 0 160 NA NA 3634 612 958 817 179 NA NA 1310 402 987 833 199 NA NA
1476608400.0 136.721 NA 219 407 0 NA NA NA NA 312 494 0 NA NA NA NA 5958 11180 512 NA NA NA NA 2033 3813 510 NA NA NA
1476608400.0 136.722 NA 215 416 0 NA NA NA NA 314 526 0 NA NA NA NA 6443 9795 563 NA NA NA NA 2086 3329 561 NA NA NA
1476608400.0 136.723 NA 215 405 0 NA NA NA NA 308 507 0 NA NA NA NA 5911 12051 501 NA NA NA NA 1866 3983 506 NA NA NA
1476608400.0 136.724 NA 218 418 0 NA NA NA NA 322 524 0 NA NA NA NA 5154 8817 391 NA NA NA NA 1792 2894 407 NA NA NA
1476608400.0 136.725 NA 225 414 0 NA NA NA NA 319 518 0 NA NA NA NA 6430 12752 514 NA NA NA NA 1999 4154 516 NA NA NA
1476608400.0 136.726 NA 215 415 0 NA NA NA NA 325 519 0 NA NA NA NA 4099 7597 469 NA NA NA NA 1237 2900 481 NA NA NA
1476608400.0 136.727 NA 275 430 0 NA NA NA NA 366 527 0 NA NA NA NA 47080 9867 543 NA NA NA NA 15999 3357 537 NA NA NA
1476608400.0 136.728 NA 252 430 0 NA NA NA NA 361 536 0 NA NA NA NA 6533 9120 402 NA NA NA NA 2131 3455 423 NA NA NA
1476608400.0 136.729 NA 215 416 0 NA NA NA NA 321 514 0 NA NA NA NA 5995 10814 485 NA NA NA NA 1902 3505 489 NA NA NA
1476608400.0 136.73 NA 224 426 0 NA NA NA NA 320 535 0 NA NA NA NA 6711 12992 495 NA NA NA NA 2111 4343 501 NA NA NA
1476608400.0 136.731 NA 221 421 0 NA NA NA NA 325 516 0 NA NA NA NA 4221 7800 399 NA NA NA NA 1284 2583 413 NA NA NA
1476608400.0 136.732 NA 212 404 0 NA NA NA NA 304 507 0 NA NA NA NA 3565 6383 557 NA NA NA NA 1572 2151 566 NA NA NA
1476608400.0 136.7321 NA 213 440 0 NA NA NA NA 307 529 0 NA NA NA NA 2758 6145 396 NA NA NA NA 1476 2134 404 NA NA NA
1476608400.0 136.733 NA 185 71 0 NA NA NA NA 276 118 0 NA NA NA NA 691 727 99 NA NA NA NA 628 277 100 NA NA NA
1476608400.0 136.734 NA 218 417 0 NA NA NA NA 307 504 0 NA NA NA NA 6613 11053 517 NA NA NA NA 1917 3680 522 NA NA NA
1476608400.0 136.736 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.739 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.74 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.741 NA 237 441 0 NA NA NA NA 346 538 0 NA NA NA NA 9136 17575 473 NA NA NA NA 2902 5416 480 NA NA NA
1476608400.0 136.742 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.743 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.744 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.745 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.747 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.748 NA 244 432 0 NA NA NA NA 345 535 0 NA NA NA NA 7877 14781 426 NA NA NA NA 2667 4448 432 NA NA NA
1476608400.0 136.749 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.75 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.751 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.752 NA 231 438 0 NA NA NA NA 345 538 0 NA NA NA NA 12736 13839 542 NA NA NA NA 4861 4200 545 NA NA NA
1476608400.0 136.753 NA 229 434 0 NA NA NA NA 340 536 0 NA NA NA NA 7076 15676 453 NA NA NA NA 2191 4964 450 NA NA NA
1476608400.0 136.754 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 26 NA NA NA NA NA NA 3636 NA NA NA NA NA
1476608400.0 136.755 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.756 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.757 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.758 NA 251 443 0 NA NA NA NA 349 564 0 NA NA NA NA 8422 20794 492 NA NA NA NA 3208 6080 495 NA NA NA
1476608400.0 136.759 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.76 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.761 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.762 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.763 NA 245 457 0 NA NA NA NA 370 576 0 NA NA NA NA 31445 24527 430 NA NA NA NA 13837 7052 434 NA NA NA
1476608400.0 136.764 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.765 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.766 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1476608400.0 136.767 NA 229 436 0 NA NA NA NA 326 538 0 NA NA NA NA 5670 15702 476 NA NA NA NA 2105 4534 480 NA NA NA
1476608400.0 1360.0 92 223 457 0 NA NA NA 193 318 545 0 NA NA NA 3886 467 927 786 NA NA NA 2617 341 801 794 NA NA NA
1476608400.0 1361.0 82 211 459 0 NA NA NA 198 343 555 0 NA NA NA 4179 634 969 773 NA NA NA 2585 400 992 784 NA NA NA
1476608400.0 1362.0 76 212 444 0 NA NA NA 191 314 538 0 NA NA NA 3870 554 804 764 NA NA NA 2644 365 728 773 NA NA NA
1476608400.0 1363.0 83 213 455 0 NA NA NA 196 316 553 0 NA NA NA 5370 581 1003 772 NA NA NA 3046 597 1054 780 NA NA NA
1476608400.0 13992501.0 NA 350 717 0 NA NA NA NA 457 886 0 NA NA NA NA 3676 3928 926 NA NA NA NA 1652 1846 940 NA NA NA
1476608400.0 13992502.0 NA 329 688 0 NA NA NA NA 491 854 0 NA NA NA NA 2858 3335 806 NA NA NA NA 1392 1623 813 NA NA NA
1476608400.0 14.0 NA 102 373 0 NA NA NA NA 233 473 0 NA NA NA NA 2655 2026 484 NA NA NA NA 881 924 488 NA NA NA
1476608400.0 140.1 NA 173 386 0 NA NA NA NA 296 487 0 NA NA NA NA 285 498 109 NA NA NA NA 427 460 122 NA NA NA
1476608400.0 140.2 NA 171 384 0 NA NA NA NA 297 465 0 NA NA NA NA 282 434 108 NA NA NA NA 289 443 116 NA NA NA
1476608400.0 140.4 NA 172 395 0 NA NA NA NA 284 483 0 NA NA NA NA 285 438 108 NA NA NA NA 289 441 116 NA NA NA
1476608400.0 140.51 NA 43 369 0 NA NA NA NA 117 473 0 NA NA NA NA 1459 1338 140 NA NA NA NA 547 672 159 NA NA NA
1476608400.0 140.53 NA 452 0 NA NA NA NA NA 794 0 NA NA NA NA NA 3382 129 NA NA NA NA NA 1258 138 NA NA NA NA
1476608400.0 144.6 NA 324 NA NA NA NA NA NA 410 NA NA NA NA NA NA 1483 NA NA NA NA NA NA 780 NA NA NA NA NA
1476608400.0 145.0 NA 271 469 0 NA NA NA NA 415 748 0 NA NA NA NA 6486 7033 159 NA NA NA NA 3574 4061 163 NA NA NA
1476608400.0 15.0 NA 93 368 0 NA NA NA NA 224 462 0 NA NA NA NA 1866 1128 369 NA NA NA NA 637 707 371 NA NA NA
1476608400.0 16.0 NA 97 366 0 NA NA NA NA 204 474 0 NA NA NA NA 2139 1290 363 NA NA NA NA 766 716 384 NA NA NA
1476608400.0 17.0 NA 94 368 0 NA NA NA NA 207 459 0 NA NA NA NA 1863 1054 389 NA NA NA NA 650 634 395 NA NA NA
1476608400.0 18.0 NA 94 376 0 NA NA NA NA 219 476 0 NA NA NA NA 2206 952 364 NA NA NA NA 759 666 373 NA NA NA
1476608400.0 19.0 NA 97 376 0 NA NA NA NA 223 473 0 NA NA NA NA 1432 797 335 NA NA NA NA 512 512 347 NA NA NA
1476608400.0 2.0 77 93 140 NA NA NA NA 168 204 203 NA NA NA NA 5152 394 360 NA NA NA NA 2061 222 247 NA NA NA NA
1476608400.0 200.0 NA 121 414 0 NA NA NA NA 264 507 0 NA NA NA NA 824 1028 404 NA NA NA NA 514 659 405 NA NA NA
1476608400.0 20024.0 91 104 270 0 NA NA NA 138 176 345 0 NA NA NA 4974 651 873 175 NA NA NA 2066 442 572 182 NA NA NA
1476608400.0 20026.0 93 107 269 0 NA NA NA 141 176 341 0 NA NA NA 9004 584 1057 222 NA NA NA 3772 426 662 230 NA NA NA
1476608400.0 20424.0 96 107 274 0 NA NA NA 143 176 340 0 NA NA NA 5089 697 798 191 NA NA NA 2432 514 543 195 NA NA NA
1476608400.0 20426.0 99 108 272 0 NA NA NA 145 180 339 0 NA NA NA 9043 594 1021 213 NA NA NA 3817 441 665 219 NA NA NA
1476608400.0 205.0 NA 128 406 0 NA NA NA NA 267 539 0 NA NA NA NA 822 1295 442 NA NA NA NA 503 803 442 NA NA NA
1476608400.0 20821.0 87 278 312 0 NA NA NA 131 691 383 0 NA NA NA 11430 4985 2560 249 NA NA NA 4171 3140 2277 256 NA NA NA
1476608400.0 20824.0 103 236 330 0 NA NA NA 151 698 406 0 NA NA NA 19546 5087 3052 404 NA NA NA 6373 3712 2445 394 NA NA NA
1476608400.0 20825.0 99 380 319 0 NA NA NA 148 695 394 0 NA NA NA 16337 4727 2697 261 NA NA NA 5354 3503 2437 263 NA NA NA
1476608400.0 20826.0 110 376 336 0 NA NA NA 158 699 406 0 NA NA NA 25997 4257 3685 491 NA NA NA 9547 3140 3076 439 NA NA NA
1476608400.0 21221.0 91 271 115 NA NA NA NA 136 695 177 NA NA NA NA 9519 3646 1982 NA NA NA NA 3615 2486 2135 NA NA NA NA
1476608400.0 21224.0 105 315 125 NA NA NA NA 154 702 188 NA NA NA NA 15911 3783 1979 NA NA NA NA 5332 2535 2023 NA NA NA NA
1476608400.0 21225.0 102 252 123 NA NA NA NA 150 696 182 NA NA NA NA 12989 4159 1956 NA NA NA NA 4676 2622 1876 NA NA NA NA
1476608400.0 21226.0 112 277 127 NA NA NA NA 164 701 179 NA NA NA NA 24243 5008 2496 NA NA NA NA 9082 3228 2313 NA NA NA NA
1476608400.0 22424.0 123 247 337 0 NA NA NA 175 706 414 0 NA NA NA 18769 4828 3100 392 NA NA NA 6106 3709 2525 399 NA NA NA
1476608400.0 23.0 NA 100 375 0 NA NA NA NA 236 465 0 NA NA NA NA 2629 2560 570 NA NA NA NA 862 1135 563 NA NA NA
1476608400.0 24.0 NA 110 374 0 NA NA NA NA 220 471 0 NA NA NA NA 3067 3101 572 NA NA NA NA 1011 1260 578 NA NA NA
1476608400.0 250199.0 237 NA NA NA NA NA NA 407 NA NA NA NA NA NA 4955 NA NA NA NA NA NA 1908 NA NA NA NA NA NA
1476608400.0 250200.0 NA 393 542 0 NA NA NA NA 584 650 0 NA NA NA NA 21174 2840 817 NA NA NA NA 6139 1394 814 NA NA NA
1476608400.0 250202.0 NA 408 542 0 NA NA NA NA 589 672 0 NA NA NA NA 23544 3641 935 NA NA NA NA 6641 1716 921 NA NA NA
1476608400.0 250203.0 NA 414 531 0 NA NA NA NA 590 661 0 NA NA NA NA 20952 2895 991 NA NA NA NA 6053 1339 992 NA NA NA
1476608400.0 250204.0 NA 397 532 0 NA NA NA NA 577 663 0 NA NA NA NA 19763 3031 938 NA NA NA NA 5901 1493 944 NA NA NA
1476608400.0 250205.0 NA 399 527 0 NA NA NA NA 570 647 0 NA NA NA NA 20549 2764 816 NA NA NA NA 6072 1295 832 NA NA NA
1476608400.0 250206.0 NA 399 538 0 NA NA NA NA 580 644 0 NA NA NA NA 20841 3463 1570 NA NA NA NA 6248 1409 1080 NA NA NA
1476608400.0 250207.0 NA 376 520 0 NA NA NA NA 562 643 0 NA NA NA NA 18964 2572 725 NA NA NA NA 5600 1294 729 NA NA NA
1476608400.0 250399.0 240 NA NA NA NA NA NA 409 NA NA NA NA NA NA 910 NA NA NA NA NA NA 740 NA NA NA NA NA NA
1476608400.0 250400.0 452 0 107 NA NA NA NA 588 0 164 NA NA NA NA 1406 206 262 NA NA NA NA 1039 214 209 NA NA NA NA
1476608400.0 250402.0 464 0 118 NA NA NA NA 585 0 166 NA NA NA NA 1546 206 292 NA NA NA NA 836 211 203 NA NA NA NA
1476608400.0 250403.0 446 0 106 NA NA NA NA 588 0 163 NA NA NA NA 1344 199 249 NA NA NA NA 931 209 203 NA NA NA NA
1476608400.0 250405.0 429 0 109 NA NA NA NA 585 0 164 NA NA NA NA 2008 234 267 NA NA NA NA 1393 238 215 NA NA NA NA
