Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1476133200.0 1.0 72 76 134 NA NA NA NA 154 194 212 NA NA NA NA 2247 339 233 NA NA NA NA 989 208 248 NA NA NA NA
1476133200.0 10.0 NA 110 380 0 NA NA NA NA 237 468 0 NA NA NA NA 2979 2201 388 NA NA NA NA 969 910 393 NA NA NA
1476133200.0 1000.0 NA 364 118 0 41 NA NA NA 445 191 0 84 NA NA NA 2729 1274 425 169 NA NA NA 1143 680 429 178 NA NA
1476133200.0 1002.0 NA 333 69 NA NA NA NA NA 414 105 NA NA NA NA NA 1602 328 NA NA NA NA NA 703 102 NA NA NA NA
1476133200.0 10021.0 NA 129 363 0 NA NA NA NA 261 504 0 NA NA NA NA 593 1247 326 NA NA NA NA 346 1094 344 NA NA NA
1476133200.0 10023.0 NA 126 363 0 NA NA NA NA 264 479 0 NA NA NA NA 705 1910 521 NA NA NA NA 417 1870 528 NA NA NA
1476133200.0 10024.0 NA 138 380 0 NA NA NA NA 260 515 0 NA NA NA NA 532 1257 332 NA NA NA NA 345 1114 343 NA NA NA
1476133200.0 10024.1 NA 135 241 0 NA NA NA NA 264 343 0 NA NA NA NA 521 342 173 NA NA NA NA 481 288 181 NA NA NA
1476133200.0 10024.2 NA 136 376 0 NA NA NA NA 264 487 0 NA NA NA NA 526 1255 328 NA NA NA NA 334 1071 328 NA NA NA
1476133200.0 10024.3 NA 144 223 0 NA NA NA NA 249 318 0 NA NA NA NA 527 329 156 NA NA NA NA 323 275 160 NA NA NA
1476133200.0 10024.4 NA 138 370 0 NA NA NA NA 251 487 0 NA NA NA NA 819 1778 506 NA NA NA NA 457 1540 476 NA NA NA
1476133200.0 10024.5 NA 138 218 0 NA NA NA NA 265 317 0 NA NA NA NA 505 319 163 NA NA NA NA 301 264 169 NA NA NA
1476133200.0 10025.0 NA 130 370 0 NA NA NA NA 262 514 0 NA NA NA NA 921 2225 456 NA NA NA NA 922 2056 464 NA NA NA
1476133200.0 10026.0 NA 146 387 0 NA NA NA NA 263 501 0 NA NA NA NA 579 1510 354 NA NA NA NA 1368 1195 369 NA NA NA
1476133200.0 1003.0 NA 280 0 NA NA NA NA NA 358 0 NA NA NA NA NA 2184 176 NA NA NA NA NA 819 182 NA NA NA NA
