Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1476435600.0 1.0 75 85 135 NA NA NA NA NA 147 201 196 NA NA NA NA NA 2284 388 234 NA NA NA NA NA 893 296 576 NA NA NA NA NA
1476435600.0 10.0 NA 108 377 0 NA NA NA NA NA 232 466 0 NA NA NA NA NA 2270 1652 301 NA NA NA NA NA 870 947 348 NA NA NA NA
1476435600.0 1000.0 NA 370 123 0 47 NA NA NA NA 441 185 0 82 NA NA NA NA 1950 591 285 105 NA NA NA NA 934 357 333 126 NA NA NA
1476435600.0 1001.0 NA 339 197 0 0 0 0 0 NA 419 246 0 0 0 0 0 NA 1757 345 4 29 268 15 301 NA 885 329 29 30 299 19 290
1476435600.0 1002.0 NA 336 65 NA NA NA NA NA NA 409 104 NA NA NA NA NA NA 1848 329 NA NA NA NA NA NA 1284 123 NA NA NA NA NA
1476435600.0 10021.0 NA 134 364 87 0 NA NA NA NA 249 481 122 0 NA NA NA NA 587 1217 58 324 NA NA NA NA 335 1071 87 332 NA NA NA
1476435600.0 10023.0 NA 129 369 80 0 NA NA NA NA 250 486 121 0 NA NA NA NA 441 1020 55 308 NA NA NA NA 340 1046 80 317 NA NA NA
1476435600.0 10024.0 NA 137 381 83 0 NA NA NA NA 253 489 122 0 NA NA NA NA 545 1238 59 327 NA NA NA NA 310 1076 82 333 NA NA NA
1476435600.0 10024.1 NA 144 247 75 NA NA NA NA NA 267 330 110 NA NA NA NA NA 568 404 58 NA NA NA NA NA 525 533 135 NA NA NA NA
1476435600.0 10024.2 NA 132 383 86 0 NA NA NA NA 263 494 122 0 NA NA NA NA 560 1240 54 330 NA NA NA NA 535 1142 87 365 NA NA NA
