Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1476478800.0 1.0 69 79 128 NA NA NA NA NA 141 206 212 NA NA NA NA NA 4349 442 295 NA NA NA NA NA 1578 262 273 NA NA NA NA NA
1476478800.0 10.0 NA 102 374 0 NA NA NA NA NA 236 459 0 NA NA NA NA NA 2126 1988 410 NA NA NA NA NA 683 819 423 NA NA NA NA
1476478800.0 1000.0 NA 355 117 0 41 NA NA NA NA 466 186 0 83 NA NA NA NA 3158 726 414 131 NA NA NA NA 1430 394 443 143 NA NA NA
1476478800.0 1001.0 NA 343 189 0 0 0 0 0 NA 419 249 0 0 0 0 0 NA 2527 493 7 37 505 27 347 NA 1149 409 11 40 511 31 350
1476478800.0 1002.0 NA 329 68 NA NA NA NA NA NA 415 106 NA NA NA NA NA NA 2665 487 NA NA NA NA NA NA 1237 152 NA NA NA NA NA
1476478800.0 10021.0 NA 127 368 76 0 NA NA NA NA 256 504 123 0 NA NA NA NA 622 1273 305 341 NA NA NA NA 383 1160 746 349 NA NA NA
1476478800.0 10023.0 NA 125 361 75 0 NA NA NA NA 256 485 122 0 NA NA NA NA 459 1086 73 321 NA NA NA NA 359 1103 107 333 NA NA NA
1476478800.0 10024.0 NA 136 384 76 0 NA NA NA NA 261 496 123 0 NA NA NA NA 621 1308 83 352 NA NA NA NA 385 1333 148 362 NA NA NA
1476478800.0 10024.1 NA 133 293 0 NA NA NA NA NA 267 385 0 NA NA NA NA NA 772 562 333 NA NA NA NA NA 466 435 341 NA NA NA NA
1476478800.0 10024.2 NA 132 377 0 NA NA NA NA NA 265 511 0 NA NA NA NA NA 620 1316 347 NA NA NA NA NA 445 1149 372 NA NA NA NA
1476478800.0 10024.3 NA 134 266 0 NA NA NA NA NA 259 357 0 NA NA NA NA NA 903 709 305 NA NA NA NA NA 489 932 310 NA NA NA NA
1476478800.0 10024.4 NA 133 376 0 NA NA NA NA NA 249 492 0 NA NA NA NA NA 577 1311 356 NA NA NA NA NA 383 1159 369 NA NA NA NA
1476478800.0 10024.5 NA 133 260 0 NA NA NA NA NA 264 354 0 NA NA NA NA NA 1024 527 304 NA NA NA NA NA 597 417 310 NA NA NA NA
1476478800.0 10025.0 NA 128 371 85 0 NA NA NA NA 251 493 122 0 NA NA NA NA 746 1899 94 462 NA NA NA NA 426 1699 124 466 NA NA NA
1476478800.0 10026.0 NA 140 390 83 0 NA NA NA NA 265 499 123 0 NA NA NA NA 612 1743 84 350 NA NA NA NA 366 1322 125 363 NA NA NA
1476478800.0 1003.0 NA 276 0 NA NA NA NA NA NA 365 0 NA NA NA NA NA NA 3582 292 NA NA NA NA NA NA 1348 296 NA NA NA NA NA
1476478800.0 1004.0 NA 359 128 0 0 0 0 NA NA 461 181 0 0 0 0 NA NA 862 142 6 35 328 278 NA NA 615 150 10 34 333 281 NA
1476478800.0 101.0 83 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 736 NA NA NA NA NA NA NA 747 NA NA NA NA NA NA NA
1476478800.0 102.0 84 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 541 NA NA NA NA NA NA NA 567 NA NA NA NA NA NA NA
1476478800.0 10224.0 NA 247 633 0 NA NA NA NA NA 378 860 0 NA NA NA NA NA 3156 4241 390 NA NA NA NA NA 1402 2059 392 NA NA NA NA
1476478800.0 10225.0 NA 232 600 0 NA NA NA NA NA 414 809 0 NA NA NA NA NA 4905 4622 505 NA NA NA NA NA 1976 2367 511 NA NA NA NA
1476478800.0 103.0 34 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 298 93 200 NA NA NA NA NA 300 107 196 NA NA NA NA NA
1476478800.0 10424.0 73 133 379 80 0 NA NA NA 123 254 496 123 0 NA NA NA 11358 1059 2138 108 717 NA NA NA 3578 742 1817 143 719 NA NA NA
1476478800.0 105.0 73 87 27 NA NA NA NA NA 148 217 59 NA NA NA NA NA 1547 335 2 NA NA NA NA NA 692 192 6 NA NA NA NA NA
1476478800.0 106.0 34 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 295 91 190 NA NA NA NA NA 299 104 206 NA NA NA NA NA
1476478800.0 10624.0 70 140 389 76 0 NA NA NA 122 245 510 124 0 NA NA NA 10849 1085 2487 106 652 NA NA NA 3406 696 1886 147 657 NA NA NA
