Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1476568800.0 136.758 NA 239 447 0 NA NA 369 556 0 NA NA 6863 17377 526 NA NA 2261 5006 534 NA
1476568800.0 136.759 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476568800.0 136.761 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476568800.0 136.763 NA 231 NA NA NA NA 350 NA NA NA NA 22854 NA NA NA NA 10258 NA NA NA
1476568800.0 136.764 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476568800.0 136.767 NA 233 438 0 NA NA 328 542 0 NA NA 5254 15480 463 NA NA 1912 4676 471 NA
1476568800.0 1360.0 83 214 455 0 NA 192 326 544 0 NA 5073 560 1040 968 NA 3526 456 961 978 NA
1476568800.0 1361.0 81 223 456 0 NA 193 333 554 0 NA 6711 895 1098 1001 NA 4930 557 936 1016 NA
1476568800.0 1362.0 73 202 456 0 NA 188 327 547 0 NA 5667 725 996 950 NA 3710 458 890 962 NA
1476568800.0 1363.0 80 205 446 0 NA 193 311 537 0 NA 6683 778 1069 1010 NA 4217 488 940 1021 NA
1476568800.0 1365.0 NA 219 451 0 NA NA 343 538 0 NA NA 1424 1758 1493 NA NA 889 1479 1514 NA
1476568800.0 1366.0 NA 215 450 0 NA NA 341 542 0 NA NA 747 1065 984 NA NA 516 938 1029 NA
1476568800.0 139901.0 NA 214 452 0 NA NA 351 546 0 NA NA 860 1019 966 NA NA 743 931 985 NA
1476568800.0 139902.0 NA 223 465 0 NA NA 343 553 0 NA NA 891 1155 1177 NA NA 518 904 1186 NA
1476568800.0 13992501.0 NA 325 675 0 NA NA 466 933 0 NA NA 4480 4555 905 NA NA 2266 2365 888 NA
1476568800.0 13992502.0 NA 336 680 0 NA NA 494 887 0 NA NA 3623 4200 878 NA NA 2130 2568 885 NA
1476568800.0 14.0 NA 101 375 0 NA NA 214 461 0 NA NA 2099 1611 394 NA NA 677 888 404 NA
1476568800.0 145.0 NA 258 473 0 NA NA 426 759 0 NA NA 3031 2800 127 NA NA 2150 1640 135 NA
1476568800.0 15.0 NA 94 381 0 NA NA 227 483 0 NA NA 1520 835 303 NA NA 545 689 313 NA
1476568800.0 16.0 NA 97 378 0 NA NA 230 477 0 NA NA 1614 1120 342 NA NA 575 645 355 NA
1476568800.0 17.0 NA 94 378 0 NA NA 219 477 0 NA NA 1371 1023 313 NA NA 474 656 370 NA
1476568800.0 18.0 NA 106 363 0 NA NA 233 480 0 NA NA 1516 755 288 NA NA 579 575 300 NA
