Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1476262800.0 1.0 74 87 138 NA NA NA NA NA 149 189 212 NA NA NA NA NA 1729 335 205 NA NA NA NA NA 726 192 207 NA NA NA NA NA
1476262800.0 10.0 NA 105 373 0 NA NA NA NA NA 234 458 0 NA NA NA NA NA 2738 1972 434 NA NA NA NA NA 924 921 446 NA NA NA NA
1476262800.0 1000.0 NA 361 119 0 42 NA NA NA NA 443 187 0 84 NA NA NA NA 1658 580 263 108 NA NA NA NA 808 319 276 111 NA NA NA
1476262800.0 1001.0 NA 342 193 0 0 0 0 0 NA 436 245 0 0 0 0 0 NA 1532 263 4 16 307 14 306 NA 696 242 7 25 304 18 311
1476262800.0 1002.0 NA 334 69 NA NA NA NA NA NA 418 105 NA NA NA NA NA NA 1564 331 NA NA NA NA NA NA 716 106 NA NA NA NA NA
1476262800.0 10021.0 NA 131 374 84 0 NA NA NA NA 252 480 118 0 NA NA NA NA 847 1715 87 442 NA NA NA NA 491 1537 154 451 NA NA NA
1476262800.0 10023.0 NA 132 362 73 0 NA NA NA NA 255 480 118 0 NA NA NA NA 607 1458 85 437 NA NA NA NA 428 1471 408 456 NA NA NA
1476262800.0 10024.0 NA 141 377 76 0 NA NA NA NA 263 491 119 0 NA NA NA NA 691 1711 99 458 NA NA NA NA 473 1485 162 471 NA NA NA
1476262800.0 10024.1 NA 136 245 73 NA NA NA NA NA 267 369 108 NA NA NA NA NA 541 345 49 NA NA NA NA NA 319 304 75 NA NA NA NA
1476262800.0 10024.2 NA 135 370 73 0 NA NA NA NA 270 484 120 0 NA NA NA NA 667 1396 63 332 NA NA NA NA 717 1286 326 350 NA NA NA
1476262800.0 10024.3 NA 143 231 73 NA NA NA NA NA 263 310 108 NA NA NA NA NA 538 311 50 NA NA NA NA NA 323 270 78 NA NA NA NA
1476262800.0 10024.4 NA 140 374 83 0 NA NA NA NA 260 489 119 0 NA NA NA NA 686 1783 90 460 NA NA NA NA 432 1640 146 471 NA NA NA
1476262800.0 10024.5 NA 133 223 64 NA NA NA NA NA 251 304 108 NA NA NA NA NA 521 313 51 NA NA NA NA NA 312 283 79 NA NA NA NA
1476262800.0 10025.0 NA 133 371 80 0 NA NA NA NA 258 492 118 0 NA NA NA NA 499 1192 56 331 NA NA NA NA 312 1113 85 334 NA NA NA
1476262800.0 10026.0 NA 137 390 74 0 NA NA NA NA 250 499 119 0 NA NA NA NA 761 2031 99 458 NA NA NA NA 710 1629 158 464 NA NA NA
1476262800.0 1003.0 NA 280 0 NA NA NA NA NA NA 356 0 NA NA NA NA NA NA 2127 185 NA NA NA NA NA NA 805 196 NA NA NA NA NA
1476262800.0 1004.0 NA 368 138 0 0 0 0 NA NA 449 183 0 0 0 0 NA NA 571 116 4 16 296 247 NA NA 1731 141 8 21 299 252 NA
1476262800.0 101.0 83 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 779 NA NA NA NA NA NA NA 803 NA NA NA NA NA NA NA
1476262800.0 102.0 84 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 594 NA NA NA NA NA NA NA 615 NA NA NA NA NA NA NA
1476262800.0 10224.0 NA 242 636 0 NA NA NA NA NA 403 815 0 NA NA NA NA NA 4096 4288 379 NA NA NA NA NA 1656 2176 385 NA NA NA NA
1476262800.0 10225.0 NA 243 637 0 NA NA NA NA NA 380 835 0 NA NA NA NA NA 4679 5779 509 NA NA NA NA NA 2060 3243 517 NA NA NA NA
1476262800.0 103.0 36 0 0 NA NA NA NA NA 79 0 0 NA NA NA NA NA 293 93 194 NA NA NA NA NA 294 105 202 NA NA NA NA NA
1476262800.0 10424.0 74 133 374 73 0 NA NA NA 123 238 493 120 0 NA NA NA 9835 1028 2489 103 625 NA NA NA 3050 684 2105 136 633 NA NA NA
1476262800.0 105.0 82 97 28 NA NA NA NA NA 146 195 60 NA NA NA NA NA 1667 350 2 NA NA NA NA NA 806 195 6 NA NA NA NA NA
1476262800.0 106.0 43 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 307 92 177 NA NA NA NA NA 309 98 183 NA NA NA NA NA
1476262800.0 10624.0 74 139 399 74 0 NA NA NA 124 253 530 121 0 NA NA NA 9911 1123 2621 106 674 NA NA NA 3151 780 2118 129 671 NA NA NA
1476262800.0 107.0 79 92 361 NA NA NA NA NA 165 188 461 NA NA NA NA NA 5965 538 619 NA NA NA NA NA 1788 317 529 NA NA NA NA NA
1476262800.0 108.0 80 101 380 NA NA NA NA NA 171 190 468 NA NA NA NA NA 8967 550 776 NA NA NA NA NA 2997 312 603 NA NA NA NA NA
1476262800.0 10824.0 71 138 381 75 0 NA NA NA 124 255 503 120 0 NA NA NA 7876 1231 2384 128 902 NA NA NA 2537 733 1847 156 764 NA NA NA
1476262800.0 109.0 83 104 377 NA NA NA NA NA 166 200 477 NA NA NA NA NA 9761 606 780 NA NA NA NA NA 3034 441 616 NA NA NA NA NA
1476262800.0 11.0 NA 98 402 0 61 NA NA NA NA 230 502 0 97 NA NA NA NA 2640 1267 475 30 NA NA NA NA 853 775 482 30 NA NA NA
1476262800.0 110.0 53 91 367 NA NA NA NA NA 100 204 463 NA NA NA NA NA 692 366 380 NA NA NA NA NA 411 211 397 NA NA NA NA NA
1476262800.0 1102.0 NA 112 380 126 56 NA NA NA NA 232 463 182 114 NA NA NA NA 2914 3109 1820 316 NA NA NA NA 939 1265 694 104 NA NA NA
1476262800.0 111.0 76 93 361 NA NA NA NA NA 151 193 451 NA NA NA NA NA 5712 681 632 NA NA NA NA NA 2231 480 545 NA NA NA NA NA
1476262800.0 112.0 79 92 372 NA NA NA NA NA 176 191 471 NA NA NA NA NA 5245 571 472 NA NA NA NA NA 1644 341 405 NA NA NA NA NA
1476262800.0 113.0 80 91 378 NA NA NA NA NA 163 210 464 NA NA NA NA NA 5166 427 620 NA NA NA NA NA 1744 273 540 NA NA NA NA NA
1476262800.0 114.0 75 101 363 NA NA NA NA NA 175 218 441 NA NA NA NA NA 6400 568 677 NA NA NA NA NA 1986 315 567 NA NA NA NA NA
1476262800.0 115.0 81 96 377 NA NA NA NA NA 173 193 472 NA NA NA NA NA 9946 903 777 NA NA NA NA NA 2925 547 591 NA NA NA NA NA
1476262800.0 116.0 74 91 365 NA NA NA NA NA 165 205 456 NA NA NA NA NA 5122 647 590 NA NA NA NA NA 1858 393 468 NA NA NA NA NA
1476262800.0 117.0 74 98 371 NA NA NA NA NA 170 194 462 NA NA NA NA NA 5711 613 552 NA NA NA NA NA 1767 348 436 NA NA NA NA NA
1476262800.0 118.0 76 95 368 NA NA NA NA NA 173 199 452 NA NA NA NA NA 7821 472 565 NA NA NA NA NA 2479 256 415 NA NA NA NA NA
1476262800.0 119.0 79 89 363 NA NA NA NA NA 170 215 443 NA NA NA NA NA 5636 494 513 NA NA NA NA NA 1847 285 440 NA NA NA NA NA
1476262800.0 12.0 NA 99 367 0 NA NA NA NA NA 226 458 0 NA NA NA NA NA 2052 2087 477 NA NA NA NA NA 682 844 471 NA NA NA NA
1476262800.0 120.0 54 95 370 NA NA NA NA NA 115 199 467 NA NA NA NA NA 585 340 372 NA NA NA NA NA 387 211 366 NA NA NA NA NA
1476262800.0 121.0 78 94 376 NA NA NA NA NA 158 197 472 NA NA NA NA NA 6567 577 628 NA NA NA NA NA 2071 299 467 NA NA NA NA NA
1476262800.0 122.0 56 93 354 NA NA NA NA NA 112 171 456 NA NA NA NA NA 927 203 393 NA NA NA NA NA 505 197 376 NA NA NA NA NA
1476262800.0 123.1 349 NA NA NA NA NA NA NA 450 NA NA NA NA NA NA NA 601 NA NA NA NA NA NA NA 397 NA NA NA NA NA NA NA
1476262800.0 123.2 336 NA NA NA NA NA NA NA 459 NA NA NA NA NA NA NA 674 NA NA NA NA NA NA NA 402 NA NA NA NA NA NA NA
1476262800.0 123.3 294 NA NA NA NA NA NA NA 416 NA NA NA NA NA NA NA 430 NA NA NA NA NA NA NA 318 NA NA NA NA NA NA NA
1476262800.0 124.1 330 NA NA NA NA NA NA NA 433 NA NA NA NA NA NA NA 446 NA NA NA NA NA NA NA 319 NA NA NA NA NA NA NA
1476262800.0 124.2 330 NA NA NA NA NA NA NA 464 NA NA NA NA NA NA NA 587 NA NA NA NA NA NA NA 380 NA NA NA NA NA NA NA
1476262800.0 124.4 320 NA NA NA NA NA NA NA 446 NA NA NA NA NA NA NA 454 NA NA NA NA NA NA NA 350 NA NA NA NA NA NA NA
1476262800.0 124.5 323 NA NA NA NA NA NA NA 448 NA NA NA NA NA NA NA 449 NA NA NA NA NA NA NA 344 NA NA NA NA NA NA NA
1476262800.0 124.6 309 NA NA NA NA NA NA NA 411 NA NA NA NA NA NA NA 442 NA NA NA NA NA NA NA 334 NA NA NA NA NA NA NA
1476262800.0 125.0 73 91 367 NA NA NA NA NA 168 189 459 NA NA NA NA NA 5734 452 569 NA NA NA NA NA 1782 305 476 NA NA NA NA NA
1476262800.0 126.0 56 87 357 NA NA NA NA NA 112 186 457 NA NA NA NA NA 1227 350 417 NA NA NA NA NA 621 216 404 NA NA NA NA NA
1476262800.0 127.0 63 87 359 NA NA NA NA NA 110 185 448 NA NA NA NA NA 1062 351 380 NA NA NA NA NA 550 216 359 NA NA NA NA NA
1476262800.0 128.0 57 92 363 NA NA NA NA NA 97 191 453 NA NA NA NA NA 547 356 378 NA NA NA NA NA 370 214 363 NA NA NA NA NA
1476262800.0 129.0 54 95 374 NA NA NA NA NA 102 204 458 NA NA NA NA NA 580 340 334 NA NA NA NA NA 399 209 327 NA NA NA NA NA
1476262800.0 13.0 NA 103 385 0 NA NA NA NA NA 196 461 0 NA NA NA NA NA 317 2035 231 NA NA NA NA NA 241 1665 398 NA NA NA NA
