Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1476568800.0 134.802 NA 106 205 0 NA NA 167 267 0 NA NA 1829 6438 585 NA NA 1918 6509 602 NA
1476568800.0 134.804 NA 107 211 0 NA NA 169 276 0 NA NA 1807 6614 578 NA NA 2235 7029 592 NA
1476568800.0 134.805 NA 109 208 0 NA NA 172 273 0 NA NA 1979 6442 612 NA NA 2412 6759 625 NA
1476568800.0 134.807 NA 130 218 0 NA NA 207 286 0 NA NA 2464 6666 666 NA NA 2874 7084 679 NA
1476568800.0 134.811 NA 110 206 0 NA NA 172 271 0 NA NA 1829 6513 603 NA NA 2239 6871 617 NA
1476568800.0 134.812 NA 102 199 0 NA NA 164 261 0 NA NA 1556 6362 909 NA NA 2126 6814 927 NA
1476568800.0 134.905 NA 106 204 0 NA NA 168 263 0 NA NA 2165 6990 939 NA NA 2425 7153 953 NA
1476568800.0 134.907 NA 134 217 0 NA NA 210 279 0 NA NA 1937 4824 611 NA NA 2037 5516 629 NA
1476568800.0 134.911 NA 113 203 0 NA NA 169 262 0 NA NA 2451 7188 902 NA NA 2540 7551 925 NA
1476568800.0 135.1 182 0 93 NA NA 247 0 142 NA NA 915 180 354 NA NA 997 192 601 NA NA
1476568800.0 135.11 187 0 91 NA NA 253 0 143 NA NA 1199 212 354 NA NA 1287 223 428 NA NA
1476568800.0 135.4 180 0 90 NA NA 246 0 142 NA NA 816 181 245 NA NA 944 230 296 NA NA
1476568800.0 135.6 180 0 90 NA NA 247 0 142 NA NA 856 176 257 NA NA 1180 194 322 NA NA
1476568800.0 135.7 181 0 91 NA NA 245 0 142 NA NA 988 238 312 NA NA 1282 251 391 NA NA
1476568800.0 135.8 75 NA NA NA NA 128 NA NA NA NA 393 NA NA NA NA 782 NA NA NA NA
1476568800.0 14.0 NA 65 176 0 NA NA 139 227 0 NA NA 2081 2393 892 NA NA 2119 2425 905 NA
1476568800.0 140.51 NA 31 190 0 NA NA 79 243 0 NA NA 2317 1546 718 NA NA 2722 1799 755 NA
1476568800.0 140.52 NA 192 190 0 NA NA 252 235 0 NA NA 2139 1738 899 NA NA 2255 1765 921 NA
1476568800.0 140.53 NA 218 0 NA NA NA 284 0 NA NA NA 3556 750 NA NA NA 3680 773 NA NA
1476568800.0 145.0 NA 174 281 0 NA NA 246 353 0 NA NA 3209 3624 923 NA NA 3313 3696 944 NA
1476568800.0 15.0 NA 68 168 0 NA NA 139 226 0 NA NA 1309 895 545 NA NA 1636 1061 564 NA
1476568800.0 16.0 NA 75 170 0 NA NA 139 226 0 NA NA 1872 1537 712 NA NA 1907 1561 728 NA
1476568800.0 160134.702 NA 95 0 NA NA NA 159 0 NA NA NA 897 24 NA NA NA 1051 35 NA NA
1476568800.0 160134.703 NA 95 0 NA NA NA 158 0 NA NA NA 818 23 NA NA NA 933 32 NA NA
1476568800.0 160134.704 NA 94 0 NA NA NA 158 0 NA NA NA 771 24 NA NA NA 962 31 NA NA
1476568800.0 160134.705 NA 94 0 NA NA NA 158 0 NA NA NA 873 26 NA NA NA 1016 35 NA NA
1476568800.0 160134.706 NA 94 0 NA NA NA 158 0 NA NA NA 919 24 NA NA NA 1034 36 NA NA
1476568800.0 160134.707 NA 93 0 NA NA NA 158 0 NA NA NA 749 24 NA NA NA 849 35 NA NA
1476568800.0 160134.708 NA 94 0 NA NA NA 158 0 NA NA NA 745 24 NA NA NA 853 35 NA NA
1476568800.0 160134.709 NA 93 0 NA NA NA 158 0 NA NA NA 869 25 NA NA NA 972 35 NA NA
1476568800.0 160134.71 NA 95 0 NA NA NA 159 0 NA NA NA 597 25 NA NA NA 686 37 NA NA
1476568800.0 160134.801 NA 95 0 NA NA NA 160 0 NA NA NA 653 24 NA NA NA 763 31 NA NA
1476568800.0 160134.802 NA 93 0 NA NA NA 159 0 NA NA NA 963 23 NA NA NA 1072 33 NA NA
1476568800.0 160134.803 NA 97 0 NA NA NA 160 0 NA NA NA 884 24 NA NA NA 959 32 NA NA
1476568800.0 160134.807 NA 104 0 NA NA NA 166 0 NA NA NA 993 27 NA NA NA 1511 37 NA NA
1476568800.0 160134.812 NA 95 0 NA NA NA 160 0 NA NA NA 638 26 NA NA NA 752 40 NA NA
1476568800.0 160134.901 NA 94 0 NA NA NA 157 0 NA NA NA 615 26 NA NA NA 734 44 NA NA
1476568800.0 160134.902 NA 98 0 NA NA NA 160 0 NA NA NA 777 25 NA NA NA 856 40 NA NA
1476568800.0 160134.903 NA 93 0 NA NA NA 158 0 NA NA NA 729 24 NA NA NA 843 36 NA NA
1476568800.0 160134.905 NA 97 0 NA NA NA 160 0 NA NA NA 731 24 NA NA NA 821 36 NA NA
1476568800.0 160134.906 NA 94 0 NA NA NA 158 0 NA NA NA 781 24 NA NA NA 896 35 NA NA
1476568800.0 160134.908 NA 106 0 NA NA NA 166 0 NA NA NA 767 24 NA NA NA 870 37 NA NA
1476568800.0 160134.909 NA 97 0 NA NA NA 160 0 NA NA NA 789 23 NA NA NA 1064 33 NA NA
1476568800.0 160134.91 NA 95 0 NA NA NA 160 0 NA NA NA 698 22 NA NA NA 796 34 NA NA
1476568800.0 160134.911 NA 91 0 NA NA NA 156 0 NA NA NA 757 45 NA NA NA 933 111 NA NA
1476568800.0 18.0 NA 60 172 0 NA NA 139 226 0 NA NA 1706 1146 695 NA NA 1738 1181 712 NA
1476568800.0 19.0 NA 62 168 0 NA NA 139 226 0 NA NA 1846 1182 754 NA NA 1872 1215 773 NA
1476568800.0 2.0 55 82 114 NA NA 99 143 171 NA NA 4786 370 539 NA NA 4852 389 570 NA NA
1476568800.0 20.0 NA 71 169 0 NA NA 139 227 0 NA NA 1370 1190 596 NA NA 1703 1318 622 NA
1476568800.0 203.0 NA 78 186 0 NA NA 140 256 0 NA NA 828 1604 823 NA NA 1218 2016 847 NA
1476568800.0 204.0 51 85 187 0 NA 97 150 251 0 NA 4576 1033 1548 911 NA 4620 1449 2006 987 NA
1476568800.0 205.0 NA 80 179 0 NA NA 140 249 0 NA NA 616 954 633 NA NA 979 1396 687 NA
1476568800.0 21.0 NA 73 169 0 NA NA 139 227 0 NA NA 2132 1978 815 NA NA 2264 2083 837 NA
1476568800.0 22.0 NA 63 172 0 NA NA 139 227 0 NA NA 1957 2494 777 NA NA 2001 2543 790 NA
1476568800.0 23.0 NA 66 175 0 NA NA 139 227 0 NA NA 2103 2183 878 NA NA 2151 2226 895 NA
1476568800.0 24.0 NA 66 174 0 NA NA 140 228 0 NA NA 1805 2522 731 NA NA 1845 2560 746 NA
1476568800.0 25.0 NA 66 179 0 45 NA 139 238 0 83 NA 1828 2811 728 87 NA 2007 3024 756 100
1476568800.0 250200.1 61 162 152 NA NA 107 221 219 NA NA 3399 1086 1555 NA NA 3492 1205 1630 NA NA
1476568800.0 250202.0 NA 185 259 0 NA NA 251 315 0 NA NA 9113 2329 852 NA NA 10245 2370 862 NA
1476568800.0 250400.0 192 0 93 NA NA 262 0 143 NA NA 1340 179 411 NA NA 1786 194 716 NA NA
1476568800.0 250402.0 192 0 94 NA NA 264 0 143 NA NA 1385 188 431 NA NA 1845 232 705 NA NA
1476568800.0 250405.0 186 0 92 NA NA 263 0 144 NA NA 1340 174 425 NA NA 1471 186 481 NA NA
1476568800.0 250407.0 173 0 91 NA NA 246 0 145 NA NA 1123 154 355 NA NA 1285 168 417 NA NA
1476568800.0 25202.0 NA 166 273 0 NA NA 228 361 0 NA NA 2317 3186 1014 NA NA 2625 3538 1031 NA
1476568800.0 25403.0 219 0 102 NA NA 301 0 144 NA NA 2753 163 377 NA NA 4015 175 416 NA NA
1476568800.0 25405.0 216 0 100 NA NA 302 0 143 NA NA 2513 156 351 NA NA 4072 167 425 NA NA
1476568800.0 25407.0 208 0 92 NA NA 283 0 144 NA NA 3640 242 498 NA NA 4394 259 594 NA NA
1476568800.0 25408.0 226 0 94 NA NA 319 0 144 NA NA 3901 173 571 NA NA 5867 185 610 NA NA
1476568800.0 26.0 NA 67 177 0 NA NA 139 233 0 NA NA 1549 1431 628 NA NA 1637 1456 642 NA
1476568800.0 28.0 NA 73 174 0 NA NA 139 228 0 NA NA 1724 2003 660 NA NA 1768 2080 678 NA
1476568800.0 29.0 NA 69 177 0 NA NA 139 234 0 NA NA 1629 1562 628 NA NA 1661 1739 678 NA
1476568800.0 3.0 57 74 120 NA NA 102 143 173 NA NA 10525 403 1181 NA NA 10619 425 1209 NA NA
1476568800.0 30.0 NA 65 174 0 NA NA 139 227 0 NA NA 2054 2262 886 NA NA 2099 2304 903 NA
1476568800.0 300.0 65 119 254 0 NA 118 180 317 0 NA 2543 500 1090 632 NA 2643 567 1215 644 NA
1476568800.0 301.0 66 119 253 0 NA 120 180 317 0 NA 5321 781 1678 880 NA 5420 915 2037 905 NA
1476568800.0 32.0 NA 63 168 0 NA NA 139 227 0 NA NA 1656 1552 655 NA NA 1707 1582 669 NA
1476568800.0 33.0 NA 65 175 0 NA NA 139 226 0 NA NA 2035 1728 819 NA NA 2070 1755 836 NA
1476568800.0 34.0 51 73 172 0 NA 97 143 227 0 NA 4657 519 797 764 NA 4700 539 824 786 NA
1476568800.0 35.0 NA 74 175 0 NA NA 139 227 0 NA NA 1674 1758 639 NA NA 2032 1959 677 NA
1476568800.0 37.0 NA 75 171 0 NA NA 139 231 0 NA NA 2700 4471 1015 NA NA 2926 4579 1035 NA
1476568800.0 38.0 NA 69 169 0 NA NA 140 229 0 NA NA 1783 2424 670 NA NA 1819 2685 700 NA
1476568800.0 4.24 NA 49 188 0 NA NA 85 249 0 NA NA 124 3174 975 NA NA 160 3222 1003 NA
1476568800.0 4.25 NA 49 187 0 NA NA 84 245 0 NA NA 113 3100 1079 NA NA 189 3330 1113 NA
1476568800.0 4.27 NA 49 188 0 NA NA 85 246 0 NA NA 102 2934 669 NA NA 137 2986 684 NA
1476568800.0 4.28 NA 48 195 0 NA NA 102 249 0 NA NA 158 1906 1624 NA NA 325 2251 1670 NA
1476568800.0 4.34 NA 49 188 0 NA NA 95 251 0 NA NA 220 3869 967 NA NA 323 3928 987 NA
1476568800.0 4.41 NA 28 190 0 NA NA 67 249 0 NA NA 132 6641 871 NA NA 178 6701 906 NA
1476568800.0 4.43 NA 29 187 0 NA NA 67 247 0 NA NA 103 3924 792 NA NA 135 4035 809 NA
1476568800.0 4.44 NA 26 185 0 NA NA 67 247 0 NA NA 88 4089 580 NA NA 207 4297 599 NA
1476568800.0 4.52 NA 28 192 0 NA NA 67 257 0 NA NA 112 5701 514 NA NA 147 5795 524 NA
1476568800.0 4.53 NA 23 191 0 NA NA 67 252 0 NA NA 111 5210 527 NA NA 151 5355 543 NA
1476568800.0 4.54 NA 28 198 0 NA NA 67 257 0 NA NA 110 5126 482 NA NA 132 5177 491 NA
1476568800.0 4.57 NA 46 204 0 NA NA 82 261 0 NA NA 168 11787 955 NA NA 205 11933 973 NA
1476568800.0 4.58 NA 26 189 0 NA NA 70 251 0 NA NA 146 6173 851 NA NA 182 6337 872 NA
1476568800.0 4.63 NA 28 193 0 NA NA 67 255 0 NA NA 114 6118 538 NA NA 165 6209 576 NA
1476568800.0 4.64 NA 28 195 0 NA NA 67 256 0 NA NA 141 9077 847 NA NA 175 9133 868 NA
1476568800.0 4.65 NA 21 190 0 NA NA 67 265 0 NA NA 129 8846 533 NA NA 191 9015 552 NA
1476568800.0 4.71 NA 27 188 0 NA NA 67 252 0 NA NA 93 4325 537 NA NA 167 4786 556 NA
1476568800.0 4.73 NA 30 195 0 NA NA 70 257 0 NA NA 115 5731 526 NA NA 168 5803 544 NA
1476568800.0 4.74 NA 26 191 0 NA NA 67 252 0 NA NA 135 7238 729 NA NA 169 7308 744 NA
1476568800.0 4.75 NA 26 191 0 NA NA 67 256 0 NA NA 115 5702 497 NA NA 148 5758 506 NA
1476568800.0 4.76 NA 37 196 0 NA NA 80 260 0 NA NA 112 5170 527 NA NA 156 5227 541 NA
1476568800.0 4.77 NA 47 203 0 NA NA 83 264 0 NA NA 145 7606 524 NA NA 235 7680 561 NA
1476568800.0 4.78 NA 30 192 0 NA NA 69 254 0 NA NA 102 4765 643 NA NA 240 5089 677 NA
1476568800.0 4002.0 NA 65 170 NA NA NA 139 226 NA NA NA 1645 1469 NA NA NA 1957 1763 NA NA
1476568800.0 4003.0 NA 70 170 NA NA NA 139 227 NA NA NA 2201 2441 NA NA NA 2232 2515 NA NA
1476568800.0 4006.0 45 83 181 NA NA 88 150 248 NA NA 2021 938 1560 NA NA 2082 1356 2005 NA NA
1476568800.0 4007.0 36 0 0 NA NA 76 0 0 NA NA 377 83 186 NA NA 386 88 201 NA NA
1476568800.0 43.0 NA 69 169 0 NA NA 139 227 0 NA NA 1722 2380 691 NA NA 1775 2448 704 NA
1476568800.0 44.0 NA 71 168 0 NA NA 139 227 0 NA NA 1615 1777 622 NA NA 1765 1918 704 NA
1476568800.0 5.1 155 0 NA NA NA 214 0 NA NA NA 646 159 NA NA NA 756 170 NA NA NA
1476568800.0 5.2 143 0 NA NA NA 202 0 NA NA NA 445 127 NA NA NA 495 139 NA NA NA
1476568800.0 5.3 145 0 NA NA NA 202 0 NA NA NA 437 130 NA NA NA 501 140 NA NA NA
1476568800.0 500199.0 110 NA NA NA NA 165 NA NA NA NA 1654 NA NA NA NA 1913 NA NA NA NA
1476568800.0 500202.0 NA 149 230 0 NA NA 215 295 0 NA NA 6751 2035 1014 NA NA 8574 2121 1028 NA
1476568800.0 503.0 25 0 NA NA NA 61 0 NA NA NA 111 22 NA NA NA 116 46 NA NA NA
1476568800.0 504.0 27 0 NA NA NA 62 0 NA NA NA 68 20 NA NA NA 78 30 NA NA NA
1476568800.0 505.0 30 0 NA NA NA 61 0 NA NA NA 63 19 NA NA NA 69 29 NA NA NA
1476568800.0 506.0 33 0 NA NA NA 61 0 NA NA NA 60 21 NA NA NA 68 32 NA NA NA
1476568800.0 507.0 25 0 NA NA NA 61 0 NA NA NA 108 21 NA NA NA 113 35 NA NA NA
1476568800.0 508.0 28 0 NA NA NA 61 0 NA NA NA 54 21 NA NA NA 59 32 NA NA NA
1476568800.0 509.0 25 0 NA NA NA 61 0 NA NA NA 46 18 NA NA NA 52 25 NA NA NA
1476568800.0 510.0 25 0 NA NA NA 61 0 NA NA NA 220 21 NA NA NA 228 33 NA NA NA
1476568800.0 514.0 14 35 0 NA NA 115 64 0 NA NA 9 39 15 NA NA 505 45 20 NA NA
1476568800.0 515.0 14 32 0 NA NA 115 64 0 NA NA 17 54 20 NA NA 5316 60 34 NA NA
1476568800.0 518.0 14 35 0 NA NA 115 64 0 NA NA 11 38 15 NA NA 5374 42 25 NA NA
1476568800.0 522.0 14 29 0 NA NA 115 64 0 NA NA 9 42 16 NA NA 7959 99 44 NA NA
1476568800.0 526.0 14 35 0 NA NA 115 64 0 NA NA 13 57 17 NA NA 4817 61 24 NA NA
1476568800.0 527.0 14 28 0 NA NA 115 64 0 NA NA 11 51 15 NA NA 2190 65 25 NA NA
1476568800.0 529.0 14 35 0 NA NA 115 64 0 NA NA 11 39 16 NA NA 6129 43 26 NA NA
1476568800.0 530.0 14 34 0 NA NA 115 64 0 NA NA 10 44 17 NA NA 1707 48 30 NA NA
1476568800.0 531.0 58 0 NA NA NA 172 0 NA NA NA 45 18 NA NA NA 51 26 NA NA NA
1476568800.0 534.0 31 0 NA NA NA 75 0 NA NA NA 205 25 NA NA NA 226 42 NA NA NA
1476568800.0 541.0 35 0 NA NA NA 63 0 NA NA NA 119 19 NA NA NA 128 34 NA NA NA
1476568800.0 545.0 31 0 NA NA NA 63 0 NA NA NA 108 23 NA NA NA 115 38 NA NA NA
1476568800.0 556.0 14 32 0 NA NA 115 64 0 NA NA 10 47 14 NA NA 730 50 20 NA NA
1476568800.0 560.0 25 0 NA NA NA 62 0 NA NA NA 60 18 NA NA NA 68 30 NA NA NA
1476568800.0 561.0 26 0 NA NA NA 61 0 NA NA NA 63 22 NA NA NA 74 33 NA NA NA
1476568800.0 562.0 14 34 0 NA NA 115 64 0 NA NA 10 44 14 NA NA 457 47 19 NA NA
1476568800.0 6.0 NA 63 170 0 NA NA 139 227 0 NA NA 1392 842 541 NA NA 1446 871 556 NA
1476568800.0 7.0 35 0 0 0 0 73 0 0 0 0 352 96 156 26 165 368 102 178 36 178
1476568800.0 7.1 43 0 0 0 0 73 0 0 0 0 354 83 163 26 151 363 92 177 29 161
1476568800.0 9.0 NA 66 171 0 NA NA 139 230 0 NA NA 2654 3609 958 NA NA 2826 3672 981 NA
