Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1476435600.0 130.0 45 69 167 NA NA NA NA 88 143 226 NA NA NA NA 1008 614 836 NA NA NA NA 1058 644 930 NA NA NA NA
1476435600.0 1301.0 57 111 146 NA NA NA NA 103 171 206 NA NA NA NA 2220 1035 1119 NA NA NA NA 2453 1229 1316 NA NA NA NA
1476435600.0 1302.0 63 119 151 NA NA NA NA 108 171 209 NA NA NA NA 4770 526 656 NA NA NA NA 4891 597 722 NA NA NA NA
1476435600.0 1303.0 63 118 151 NA NA NA NA 109 171 214 NA NA NA NA 6906 621 1068 NA NA NA NA 7201 718 1122 NA NA NA NA
1476435600.0 131.0 44 70 170 NA NA NA NA 89 143 226 NA NA NA NA 2035 631 872 NA NA NA NA 2181 735 1276 NA NA NA NA
1476435600.0 1311.0 NA 122 197 0 46 NA NA NA 181 259 0 85 NA NA NA 409 578 1023 84 NA NA NA 464 620 1039 118 NA NA
1476435600.0 132.0 50 81 170 NA NA NA NA 95 143 226 NA NA NA NA 2089 292 435 NA NA NA NA 2192 329 485 NA NA NA NA
1476435600.0 1325.0 NA 126 208 0 53 NA NA NA 186 278 0 92 NA NA NA 1268 1985 1893 392 NA NA NA 1791 2673 1925 936 NA NA
1476435600.0 133.0 55 84 174 NA NA NA NA 100 143 229 NA NA NA NA 4648 333 602 NA NA NA NA 4697 380 679 NA NA NA NA
1476435600.0 134.0 NA 183 32 0 NA NA NA NA 249 66 0 NA NA NA NA 4534 34 16 NA NA NA NA 4766 39 20 NA NA NA
1476435600.0 134.701 NA 99 202 0 NA NA NA NA 164 267 0 NA NA NA NA 911 3837 616 NA NA NA NA 989 3985 630 NA NA NA
1476435600.0 134.702 NA 104 196 0 NA NA NA NA 162 263 0 NA NA NA NA 1232 4850 565 NA NA NA NA 1299 5309 599 NA NA NA
1476435600.0 134.703 NA 104 211 0 NA NA NA NA 163 271 0 NA NA NA NA 1314 5176 635 NA NA NA NA 1379 5310 652 NA NA NA
1476435600.0 134.704 NA 99 205 0 NA NA NA NA 163 264 0 NA NA NA NA 1186 4885 620 NA NA NA NA 1308 4942 632 NA NA NA
1476435600.0 134.705 NA 107 204 0 NA NA NA NA 165 271 0 NA NA NA NA 1356 5478 629 NA NA NA NA 1457 5643 639 NA NA NA
1476435600.0 134.706 NA 101 211 0 NA NA NA NA 162 269 0 NA NA NA NA 1473 4757 545 NA NA NA NA 1683 5070 811 NA NA NA
1476435600.0 134.707 NA 101 201 0 NA NA NA NA 164 261 0 NA NA NA NA 1341 4849 612 NA NA NA NA 1438 4963 623 NA NA NA
1476435600.0 134.708 NA 99 200 0 NA NA NA NA 166 264 0 NA NA NA NA 1301 4696 603 NA NA NA NA 1607 5049 628 NA NA NA
1476435600.0 134.709 NA 101 212 0 NA NA NA NA 161 288 0 NA NA NA NA 1208 4978 569 NA NA NA NA 1339 5219 601 NA NA NA
1476435600.0 134.71 NA 102 203 0 NA NA NA NA 157 258 0 NA NA NA NA 813 3224 582 NA NA NA NA 881 3286 588 NA NA NA
1476435600.0 134.801 NA 103 199 0 NA NA NA NA 166 262 0 NA NA NA NA 1043 3735 585 NA NA NA NA 1150 3860 595 NA NA NA
1476435600.0 134.802 NA 111 220 0 NA NA NA NA 168 267 0 NA NA NA NA 1829 6131 531 NA NA NA NA 1902 6180 538 NA NA NA
1476435600.0 134.803 NA 105 201 0 NA NA NA NA 169 267 0 NA NA NA NA 1556 5622 589 NA NA NA NA 1706 5919 736 NA NA NA
1476435600.0 134.804 NA 107 216 0 NA NA NA NA 169 276 0 NA NA NA NA 1859 6289 557 NA NA NA NA 1956 6409 563 NA NA NA
1476435600.0 134.805 NA 116 211 0 NA NA NA NA 172 276 0 NA NA NA NA 2024 6425 569 NA NA NA NA 2184 6646 577 NA NA NA
1476435600.0 134.806 NA 108 212 0 NA NA NA NA 169 276 0 NA NA NA NA 2179 6949 579 NA NA NA NA 2274 7222 610 NA NA NA
1476435600.0 134.807 NA 132 223 0 NA NA NA NA 207 286 0 NA NA NA NA 2512 6764 675 NA NA NA NA 2614 7302 685 NA NA NA
1476435600.0 134.808 NA 133 226 0 NA NA NA NA 205 287 0 NA NA NA NA 2259 6647 628 NA NA NA NA 2945 6832 660 NA NA NA
1476435600.0 134.809 NA 114 201 0 NA NA NA NA 169 266 0 NA NA NA NA 1804 5882 584 NA NA NA NA 1933 6249 636 NA NA NA
1476435600.0 134.81 NA 107 200 0 NA NA NA NA 167 268 0 NA NA NA NA 1701 5900 592 NA NA NA NA 1840 6108 624 NA NA NA
1476435600.0 134.811 NA 124 211 0 NA NA NA NA 173 271 0 NA NA NA NA 1907 6614 593 NA NA NA NA 1970 6891 604 NA NA NA
1476435600.0 134.812 NA 100 200 0 NA NA NA NA 164 261 0 NA NA NA NA 942 3623 580 NA NA NA NA 1270 3733 622 NA NA NA
1476435600.0 134.901 NA 105 201 0 NA NA NA NA 166 259 0 NA NA NA NA 1143 3769 572 NA NA NA NA 1365 3842 586 NA NA NA
1476435600.0 134.902 NA 107 202 0 NA NA NA NA 168 264 0 NA NA NA NA 1452 4784 597 NA NA NA NA 1545 4971 612 NA NA NA
1476435600.0 134.903 NA 104 201 0 NA NA NA NA 168 261 0 NA NA NA NA 1278 4165 544 NA NA NA NA 1419 4509 598 NA NA NA
1476435600.0 134.904 NA 114 210 0 NA NA NA NA 171 268 0 NA NA NA NA 1646 4698 471 NA NA NA NA 1828 5151 546 NA NA NA
1476435600.0 134.905 NA 105 198 0 NA NA NA NA 167 263 0 NA NA NA NA 1334 4410 591 NA NA NA NA 1627 4813 605 NA NA NA
1476435600.0 134.906 NA 109 202 0 NA NA NA NA 168 265 0 NA NA NA NA 1675 5343 606 NA NA NA NA 1757 5462 618 NA NA NA
1476435600.0 134.907 NA 129 216 0 NA NA NA NA 210 279 0 NA NA NA NA 1977 4970 627 NA NA NA NA 2265 5717 639 NA NA NA
1476435600.0 134.908 NA 133 217 0 NA NA NA NA 210 281 0 NA NA NA NA 1810 4774 575 NA NA NA NA 2056 5619 629 NA NA NA
1476435600.0 134.909 NA 106 202 0 NA NA NA NA 169 261 0 NA NA NA NA 1400 4215 516 NA NA NA NA 1656 4561 570 NA NA NA
1476435600.0 134.91 NA 108 197 0 NA NA NA NA 168 261 0 NA NA NA NA 1279 4306 602 NA NA NA NA 1355 4452 616 NA NA NA
1476435600.0 134.911 NA 107 202 0 NA NA NA NA 169 262 0 NA NA NA NA 1439 4546 610 NA NA NA NA 1727 4940 622 NA NA NA
1476435600.0 134.912 NA 98 197 0 NA NA NA NA 164 256 0 NA NA NA NA 939 3255 548 NA NA NA NA 1034 3454 583 NA NA NA
1476435600.0 135.1 185 0 89 NA NA NA NA 247 0 142 NA NA NA NA 763 141 226 NA NA NA NA 837 150 269 NA NA NA NA
1476435600.0 135.11 185 0 98 NA NA NA NA 253 0 143 NA NA NA NA 1008 153 282 NA NA NA NA 1107 204 336 NA NA NA NA
1476435600.0 135.12 180 0 93 NA NA NA NA 247 0 142 NA NA NA NA 693 140 211 NA NA NA NA 779 149 255 NA NA NA NA
1476435600.0 135.2 167 0 86 NA NA NA NA 228 0 142 NA NA NA NA 480 114 173 NA NA NA NA 564 129 223 NA NA NA NA
1476435600.0 135.3 170 0 89 NA NA NA NA 229 0 142 NA NA NA NA 488 115 172 NA NA NA NA 534 125 200 NA NA NA NA
1476435600.0 135.4 183 0 93 NA NA NA NA 246 0 142 NA NA NA NA 635 134 187 NA NA NA NA 736 145 220 NA NA NA NA
1476435600.0 135.5 178 0 90 NA NA NA NA 245 0 142 NA NA NA NA 596 135 187 NA NA NA NA 646 145 237 NA NA NA NA
1476435600.0 135.6 181 0 90 NA NA NA NA 247 0 142 NA NA NA NA 725 145 211 NA NA NA NA 814 163 292 NA NA NA NA
1476435600.0 135.7 178 0 91 NA NA NA NA 245 0 142 NA NA NA NA 1384 299 465 NA NA NA NA 1767 317 684 NA NA NA NA
1476435600.0 135.8 75 NA NA NA NA NA NA 128 NA NA NA NA NA NA 243 NA NA NA NA NA NA 556 NA NA NA NA NA NA
1476435600.0 135.9 182 0 90 NA NA NA NA 247 0 142 NA NA NA NA 594 133 190 NA NA NA NA 759 215 318 NA NA NA NA
1476435600.0 14.0 NA 71 169 0 NA NA NA NA 139 226 0 NA NA NA NA 3324 3256 1064 NA NA NA NA 3369 3317 1114 NA NA NA
1476435600.0 140.1 NA 82 196 0 NA NA NA NA 151 263 0 NA NA NA NA 473 1064 1061 NA NA NA NA 594 1278 1105 NA NA NA
1476435600.0 140.2 NA 81 197 0 NA NA NA NA 151 262 0 NA NA NA NA 456 972 1040 NA NA NA NA 931 1155 1081 NA NA NA
1476435600.0 140.4 NA 85 197 0 NA NA NA NA 151 263 0 NA NA NA NA 485 984 1052 NA NA NA NA 964 1596 1080 NA NA NA
1476435600.0 140.51 NA 38 189 0 NA NA NA NA 79 243 0 NA NA NA NA 2487 1426 549 NA NA NA NA 2624 1496 583 NA NA NA
1476435600.0 140.52 NA 190 182 0 NA NA NA NA 251 235 0 NA NA NA NA 3143 2509 1160 NA NA NA NA 3248 3036 1215 NA NA NA
1476435600.0 140.53 NA 220 0 NA NA NA NA NA 282 0 NA NA NA NA NA 6195 1179 NA NA NA NA NA 6306 1278 NA NA NA NA
1476435600.0 144.6 NA 181 NA NA NA NA NA NA 245 NA NA NA NA NA NA 2894 NA NA NA NA NA NA 3395 NA NA NA NA NA
1476435600.0 145.0 NA 175 281 0 NA NA NA NA 246 353 0 NA NA NA NA 2199 2420 559 NA NA NA NA 2264 2524 579 NA NA NA
1476435600.0 15.0 NA 61 168 0 NA NA NA NA 139 226 0 NA NA NA NA 2905 1564 990 NA NA NA NA 3034 1659 1073 NA NA NA
1476435600.0 16.0 NA 64 170 0 NA NA NA NA 139 226 0 NA NA NA NA 3030 2214 955 NA NA NA NA 3170 2634 1011 NA NA NA
1476435600.0 160134.701 NA 93 0 NA NA NA NA NA 156 0 NA NA NA NA NA 1344 45 NA NA NA NA NA 1531 56 NA NA NA NA
1476435600.0 160134.702 NA 103 0 NA NA NA NA NA 159 0 NA NA NA NA NA 736 18 NA NA NA NA NA 994 36 NA NA NA NA
1476435600.0 160134.703 NA 95 0 NA NA NA NA NA 158 0 NA NA NA NA NA 690 18 NA NA NA NA NA 880 27 NA NA NA NA
1476435600.0 160134.704 NA 97 0 NA NA NA NA NA 158 0 NA NA NA NA NA 680 18 NA NA NA NA NA 794 30 NA NA NA NA
1476435600.0 160134.705 NA 93 0 NA NA NA NA NA 158 0 NA NA NA NA NA 742 19 NA NA NA NA NA 834 28 NA NA NA NA
1476435600.0 160134.706 NA 96 0 NA NA NA NA NA 158 0 NA NA NA NA NA 763 18 NA NA NA NA NA 863 26 NA NA NA NA
1476435600.0 160134.707 NA 93 0 NA NA NA NA NA 158 0 NA NA NA NA NA 692 19 NA NA NA NA NA 794 61 NA NA NA NA
1476435600.0 160134.708 NA 94 0 NA NA NA NA NA 158 0 NA NA NA NA NA 661 19 NA NA NA NA NA 795 36 NA NA NA NA
1476435600.0 160134.709 NA 97 0 NA NA NA NA NA 158 0 NA NA NA NA NA 716 18 NA NA NA NA NA 903 27 NA NA NA NA
1476435600.0 160134.71 NA 96 0 NA NA NA NA NA 159 0 NA NA NA NA NA 533 19 NA NA NA NA NA 629 38 NA NA NA NA
1476435600.0 160134.801 NA 96 0 NA NA NA NA NA 160 0 NA NA NA NA NA 577 19 NA NA NA NA NA 775 70 NA NA NA NA
1476435600.0 160134.802 NA 97 0 NA NA NA NA NA 159 0 NA NA NA NA NA 811 18 NA NA NA NA NA 1024 39 NA NA NA NA
1476435600.0 160134.803 NA 97 0 NA NA NA NA NA 160 0 NA NA NA NA NA 730 19 NA NA NA NA NA 872 24 NA NA NA NA
1476435600.0 160134.804 NA 95 0 NA NA NA NA NA 159 0 NA NA NA NA NA 843 18 NA NA NA NA NA 1178 41 NA NA NA NA
1476435600.0 160134.805 NA 96 0 NA NA NA NA NA 160 0 NA NA NA NA NA 785 18 NA NA NA NA NA 917 36 NA NA NA NA
1476435600.0 160134.806 NA 96 0 NA NA NA NA NA 160 0 NA NA NA NA NA 889 18 NA NA NA NA NA 1011 27 NA NA NA NA
1476435600.0 160134.807 NA 108 0 NA NA NA NA NA 166 0 NA NA NA NA NA 816 21 NA NA NA NA NA 978 28 NA NA NA NA
1476435600.0 160134.808 NA 115 0 NA NA NA NA NA 172 0 NA NA NA NA NA 808 21 NA NA NA NA NA 977 33 NA NA NA NA
1476435600.0 160134.809 NA 98 0 NA NA NA NA NA 160 0 NA NA NA NA NA 767 18 NA NA NA NA NA 847 32 NA NA NA NA
1476435600.0 160134.81 NA 97 0 NA NA NA NA NA 159 0 NA NA NA NA NA 692 19 NA NA NA NA NA 792 30 NA NA NA NA
1476435600.0 160134.811 NA 96 0 NA NA NA NA NA 159 0 NA NA NA NA NA 809 18 NA NA NA NA NA 1167 36 NA NA NA NA
1476435600.0 160134.812 NA 95 0 NA NA NA NA NA 160 0 NA NA NA NA NA 556 20 NA NA NA NA NA 651 39 NA NA NA NA
1476435600.0 160134.901 NA 94 0 NA NA NA NA NA 157 0 NA NA NA NA NA 494 21 NA NA NA NA NA 617 31 NA NA NA NA
1476435600.0 160134.902 NA 97 0 NA NA NA NA NA 160 0 NA NA NA NA NA 606 18 NA NA NA NA NA 778 33 NA NA NA NA
1476435600.0 160134.903 NA 98 0 NA NA NA NA NA 158 0 NA NA NA NA NA 610 18 NA NA NA NA NA 717 26 NA NA NA NA
1476435600.0 160134.904 NA 96 0 NA NA NA NA NA 160 0 NA NA NA NA NA 803 18 NA NA NA NA NA 965 36 NA NA NA NA
1476435600.0 160134.905 NA 96 0 NA NA NA NA NA 160 0 NA NA NA NA NA 630 19 NA NA NA NA NA 691 29 NA NA NA NA
1476435600.0 160134.906 NA 94 0 NA NA NA NA NA 158 0 NA NA NA NA NA 656 19 NA NA NA NA NA 748 28 NA NA NA NA
1476435600.0 160134.907 NA 102 0 NA NA NA NA NA 165 0 NA NA NA NA NA 1539 50 NA NA NA NA NA 2193 77 NA NA NA NA
1476435600.0 160134.908 NA 108 0 NA NA NA NA NA 166 0 NA NA NA NA NA 608 18 NA NA NA NA NA 782 56 NA NA NA NA
1476435600.0 160134.909 NA 97 0 NA NA NA NA NA 160 0 NA NA NA NA NA 637 20 NA NA NA NA NA 751 34 NA NA NA NA
1476435600.0 160134.91 NA 97 0 NA NA NA NA NA 160 0 NA NA NA NA NA 618 20 NA NA NA NA NA 697 58 NA NA NA NA
1476435600.0 160134.911 NA 92 0 NA NA NA NA NA 156 0 NA NA NA NA NA 708 19 NA NA NA NA NA 835 30 NA NA NA NA
1476435600.0 17.0 NA 63 166 0 NA NA NA NA 139 226 0 NA NA NA NA 1267 853 447 NA NA NA NA 1304 881 461 NA NA NA
1476435600.0 18.0 NA 63 169 0 NA NA NA NA 139 226 0 NA NA NA NA 3006 1464 965 NA NA NA NA 3051 1497 1011 NA NA NA
1476435600.0 19.0 NA 67 169 0 NA NA NA NA 139 226 0 NA NA NA NA 3031 1561 923 NA NA NA NA 3170 1705 986 NA NA NA
1476435600.0 2.0 58 75 123 NA NA NA NA 99 143 171 NA NA NA NA 3567 297 409 NA NA NA NA 3703 310 431 NA NA NA NA
1476435600.0 20.0 NA 64 168 0 NA NA NA NA 139 227 0 NA NA NA NA 3004 2125 972 NA NA NA NA 3037 2267 996 NA NA NA
1476435600.0 200.0 NA 76 184 0 NA NA NA NA 140 251 0 NA NA NA NA 536 957 514 NA NA NA NA 928 1297 526 NA NA NA
1476435600.0 202.0 NA 81 182 0 NA NA NA NA 140 249 0 NA NA NA NA 494 926 494 NA NA NA NA 799 1212 513 NA NA NA
1476435600.0 203.0 NA 77 187 0 NA NA NA NA 140 256 0 NA NA NA NA 1081 2071 996 NA NA NA NA 1478 2475 1054 NA NA NA
1476435600.0 204.0 52 88 187 0 NA NA NA 97 150 251 0 NA NA NA 2817 535 886 512 NA NA NA 2868 873 1172 525 NA NA NA
1476435600.0 205.0 NA 75 183 0 NA NA NA NA 140 249 0 NA NA NA NA 1007 1658 1001 NA NA NA NA 1368 2125 1025 NA NA NA
1476435600.0 21.0 NA 71 169 0 NA NA NA NA 139 227 0 NA NA NA NA 3113 2464 988 NA NA NA NA 3339 2562 1021 NA NA NA
1476435600.0 22.0 NA 63 169 0 NA NA NA NA 139 227 0 NA NA NA NA 3219 3417 1041 NA NA NA NA 3278 3490 1118 NA NA NA
1476435600.0 23.0 NA 74 172 0 NA NA NA NA 139 227 0 NA NA NA NA 3526 2972 1072 NA NA NA NA 3582 3455 1121 NA NA NA
1476435600.0 24.0 NA 67 174 0 NA NA NA NA 139 228 0 NA NA NA NA 1590 2017 586 NA NA NA NA 1630 2060 606 NA NA NA
1476435600.0 25.0 NA 68 181 0 45 NA NA NA 139 238 0 83 NA NA NA 1682 2313 573 53 NA NA NA 1867 2466 604 345 NA NA
1476435600.0 250199.0 121 NA NA NA NA NA NA 183 NA NA NA NA NA NA 4386 NA NA NA NA NA NA 5008 NA NA NA NA NA NA
1476435600.0 250200.1 62 171 153 NA NA NA NA 107 221 219 NA NA NA NA 3318 1136 1631 NA NA NA NA 3612 1225 1738 NA NA NA NA
1476435600.0 250202.0 NA 183 240 0 NA NA NA NA 251 312 0 NA NA NA NA 9863 2761 1007 NA NA NA NA 10503 2885 1025 NA NA NA
1476435600.0 250399.0 104 NA NA NA NA NA NA 184 NA NA NA NA NA NA 1515 NA NA NA NA NA NA 3726 NA NA NA NA NA NA
1476435600.0 250400.0 189 0 99 NA NA NA NA 262 0 143 NA NA NA NA 1168 144 362 NA NA NA NA 1657 167 423 NA NA NA NA
1476435600.0 250402.0 195 0 92 NA NA NA NA 264 0 143 NA NA NA NA 1223 152 387 NA NA NA NA 1358 161 436 NA NA NA NA
1476435600.0 250403.0 186 0 92 NA NA NA NA 261 0 143 NA NA NA NA 2239 294 827 NA NA NA NA 2876 362 1365 NA NA NA NA
1476435600.0 250405.0 189 0 91 NA NA NA NA 263 0 144 NA NA NA NA 1055 127 366 NA NA NA NA 1190 137 419 NA NA NA NA
1476435600.0 250406.0 189 0 92 NA NA NA NA 263 0 143 NA NA NA NA 915 135 295 NA NA NA NA 1151 171 500 NA NA NA NA
1476435600.0 250407.0 172 0 92 NA NA NA NA 246 0 145 NA NA NA NA 851 105 292 NA NA NA NA 945 116 345 NA NA NA NA
1476435600.0 250408.0 190 0 97 NA NA NA NA 266 0 144 NA NA NA NA 1213 134 428 NA NA NA NA 1292 149 459 NA NA NA NA
1476435600.0 250409.0 199 0 95 NA NA NA NA 271 0 144 NA NA NA NA 1545 145 534 NA NA NA NA 1706 159 598 NA NA NA NA
1476435600.0 25202.0 NA 162 273 0 NA NA NA NA 228 361 0 NA NA NA NA 2323 3364 1029 NA NA NA NA 2600 3871 1043 NA NA NA
1476435600.0 25400.0 215 0 93 NA NA NA NA 305 0 144 NA NA NA NA 2922 166 390 NA NA NA NA 3791 175 450 NA NA NA NA
1476435600.0 25402.0 218 0 101 NA NA NA NA 306 0 143 NA NA NA NA 2852 156 361 NA NA NA NA 5184 163 400 NA NA NA NA
1476435600.0 25403.0 216 0 92 NA NA NA NA 301 0 144 NA NA NA NA 2862 162 384 NA NA NA NA 3347 172 457 NA NA NA NA
1476435600.0 25405.0 214 0 96 NA NA NA NA 300 0 143 NA NA NA NA 2677 159 332 NA NA NA NA 4807 170 371 NA NA NA NA
1476435600.0 25406.0 216 0 91 NA NA NA NA 299 0 143 NA NA NA NA 2210 169 301 NA NA NA NA 5005 177 342 NA NA NA NA
1476435600.0 25407.0 214 0 94 NA NA NA NA 283 0 144 NA NA NA NA 2505 150 344 NA NA NA NA 4471 162 423 NA NA NA NA
1476435600.0 25408.0 227 0 93 NA NA NA NA 320 0 144 NA NA NA NA 4043 182 600 NA NA NA NA 6031 193 684 NA NA NA NA
1476435600.0 25409.0 219 0 93 NA NA NA NA 315 0 144 NA NA NA NA 2996 163 389 NA NA NA NA 3560 175 430 NA NA NA NA
1476435600.0 26.0 NA 75 178 0 NA NA NA NA 139 234 0 NA NA NA NA 1396 1152 520 NA NA NA NA 1466 1225 533 NA NA NA
