Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1476608400.0 10024.0 NA 136 381 83 0 NA 261 492 119 0 NA 726 1815 85 511 NA 466 1546 119 532
1476608400.0 10026.0 NA 144 383 83 0 NA 237 490 119 0 NA 1081 3210 165 759 NA 629 2457 211 766
1476608400.0 10624.0 80 147 383 74 0 123 245 520 120 0 4086 654 1478 76 492 1815 430 1302 112 424
1476608400.0 107.0 77 94 365 NA NA 165 213 451 NA NA 3517 370 467 NA NA 1255 209 381 NA NA
1476608400.0 108.0 84 102 383 NA NA 167 214 463 NA NA 3819 402 506 NA NA 1361 228 384 NA NA
1476608400.0 10824.0 77 148 398 83 0 123 248 504 121 0 4208 627 1390 79 438 1516 429 1215 105 445
1476608400.0 1102.0 NA 101 385 116 61 NA 224 471 176 111 NA 2129 2084 1241 232 NA 690 780 408 74
1476608400.0 113.0 78 100 369 NA NA 157 210 452 NA NA 3035 388 457 NA NA 1117 224 395 NA NA
1476608400.0 114.0 71 92 363 NA NA 168 210 455 NA NA 2954 354 448 NA NA 1306 213 384 NA NA
1476608400.0 115.0 77 95 365 NA NA 168 211 466 NA NA 3031 390 467 NA NA 1083 220 376 NA NA
1476608400.0 117.0 71 94 379 NA NA 166 210 479 NA NA 3344 396 457 NA NA 1154 225 412 NA NA
1476608400.0 121.0 78 104 375 NA NA 166 214 451 NA NA 3364 411 500 NA NA 1267 242 369 NA NA
1476608400.0 125.0 71 90 370 NA NA 163 210 460 NA NA 2772 350 413 NA NA 983 239 401 NA NA
1476608400.0 1303.0 86 196 191 NA NA 137 313 261 NA NA 17907 1303 1379 NA NA 6648 775 955 NA NA
1476608400.0 1306.0 NA 194 443 0 NA NA 321 531 0 NA NA 650 890 1077 NA NA 441 847 1089 NA
1476608400.0 1308.0 NA 177 194 46 0 NA 307 271 87 0 NA 414 333 26 272 NA 1028 355 30 297
1476608400.0 1311.0 NA 199 457 0 58 NA 302 541 0 102 NA 1056 1464 1997 136 NA 717 1403 2008 182
1476608400.0 1312.0 NA 217 452 0 NA NA 339 543 0 NA NA 892 1228 1161 NA NA 559 1067 1174 NA
1476608400.0 1314.0 NA 205 439 0 NA NA 333 538 0 NA NA 1182 1648 1657 NA NA 783 1607 1686 NA
1476608400.0 1315.0 NA 200 440 0 NA NA 297 525 0 NA NA 660 927 1117 NA NA 450 901 1137 NA
1476608400.0 1316.0 NA 206 NA NA NA NA 342 NA NA NA NA 660 NA NA NA NA 473 NA NA NA
1476608400.0 1318.0 NA 200 427 0 NA NA 326 529 0 NA NA 665 973 1029 NA NA 1408 1088 1041 NA
1476608400.0 1321.0 NA 189 437 0 NA NA 341 532 0 NA NA 746 1026 1088 NA NA 484 958 1092 NA
1476608400.0 1322.0 NA 204 437 0 NA NA 334 523 0 NA NA 808 968 1135 NA NA 508 883 1146 NA
1476608400.0 1323.0 NA 204 429 0 NA NA 298 520 0 NA NA 635 943 1023 NA NA 1402 1088 1039 NA
