Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475658000.0 1.0 72 86 134 NA NA NA NA NA 144 193 205 NA NA NA NA NA 3008 453 301 NA NA NA NA NA 1275 275 276 NA NA NA NA NA
1475658000.0 10.0 NA 109 389 0 NA NA NA NA NA 236 482 0 NA NA NA NA NA 4589 4388 767 NA NA NA NA NA 1407 1918 779 NA NA NA NA
1475658000.0 1000.0 NA 357 124 0 45 NA NA NA NA 436 182 0 81 NA NA NA NA 4763 1413 719 266 NA NA NA NA 2151 619 734 226 NA NA NA
1475658000.0 1001.0 NA 342 188 0 0 0 0 0 NA 422 243 0 0 0 0 0 NA 3537 805 8 41 778 32 782 NA 1918 678 13 97 781 37 786
1475658000.0 1002.0 NA 323 65 NA NA NA NA NA NA 412 101 NA NA NA NA NA NA 2461 380 NA NA NA NA NA NA 1097 132 NA NA NA NA NA
1475658000.0 10021.0 NA 166 367 0 NA NA NA NA NA 291 475 0 NA NA NA NA NA 1497 3063 846 NA NA NA NA NA 1077 2740 808 NA NA NA NA
1475658000.0 10023.0 NA 176 353 0 NA NA NA NA NA 296 501 0 NA NA NA NA NA 1061 2536 834 NA NA NA NA NA 799 2495 862 NA NA NA NA
1475658000.0 10024.0 NA 179 382 0 NA NA NA NA NA 302 483 0 NA NA NA NA NA 1398 3173 790 NA NA NA NA NA 829 2776 807 NA NA NA NA
1475658000.0 10024.1 NA 182 238 0 NA NA NA NA NA 284 329 0 NA NA NA NA NA 815 534 273 NA NA NA NA NA 534 454 281 NA NA NA NA
1475658000.0 10024.2 NA 185 369 0 NA NA NA NA NA 301 483 0 NA NA NA NA NA 1218 3049 709 NA NA NA NA NA 711 2600 715 NA NA NA NA
1475658000.0 10024.3 NA 186 227 0 NA NA NA NA NA 294 332 0 NA NA NA NA NA 760 557 264 NA NA NA NA NA 494 434 273 NA NA NA NA
1475658000.0 10024.4 NA 176 366 0 NA NA NA NA NA 302 479 0 NA NA NA NA NA 1147 2822 769 NA NA NA NA NA 699 2495 784 NA NA NA NA
1475658000.0 10024.5 NA 182 216 0 NA NA NA NA NA 295 304 0 NA NA NA NA NA 797 499 252 NA NA NA NA NA 498 442 261 NA NA NA NA
1475658000.0 10025.0 NA 178 367 0 NA NA NA NA NA 294 479 0 NA NA NA NA NA 1069 2776 813 NA NA NA NA NA 1070 2841 837 NA NA NA NA
1475658000.0 10026.0 NA 187 379 0 NA NA NA NA NA 298 501 0 NA NA NA NA NA 1209 3678 746 NA NA NA NA NA 739 2971 755 NA NA NA NA
1475658000.0 1003.0 NA 272 0 NA NA NA NA NA NA 350 0 NA NA NA NA NA NA 3523 301 NA NA NA NA NA NA 1368 312 NA NA NA NA NA
1475658000.0 1004.0 NA 364 134 0 0 0 0 NA NA 449 179 0 0 0 0 NA NA 779 178 6 34 522 411 NA NA 608 184 9 36 528 414 NA
1475658000.0 101.0 101 NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA 619 NA NA NA NA NA NA NA 651 NA NA NA NA NA NA NA
1475658000.0 102.0 102 NA NA NA NA NA NA NA 169 NA NA NA NA NA NA NA 622 NA NA NA NA NA NA NA 637 NA NA NA NA NA NA NA
1475658000.0 10224.0 NA 277 628 0 NA NA NA NA NA 439 785 0 NA NA NA NA NA 5760 8353 949 NA NA NA NA NA 2301 4148 963 NA NA NA NA
1475658000.0 10225.0 NA 289 577 0 NA NA NA NA NA 431 803 0 NA NA NA NA NA 5196 10475 970 NA NA NA NA NA 2328 11741 990 NA NA NA NA
1475658000.0 103.0 34 0 0 NA NA NA NA NA 77 0 0 NA NA NA NA NA 439 149 356 NA NA NA NA NA 443 158 373 NA NA NA NA NA
1475658000.0 10424.0 92 177 376 0 NA NA NA NA 138 282 485 0 NA NA NA NA 6778 932 2167 681 NA NA NA NA 2535 742 1842 742 NA NA NA NA
1475658000.0 105.0 71 92 27 NA NA NA NA NA 150 198 59 NA NA NA NA NA 2707 522 4 NA NA NA NA NA 1192 324 10 NA NA NA NA NA
