Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1475528400.0 1.0 50 73 115 NA NA NA NA 93 142 165 NA NA NA NA 3183 679 616 NA NA NA NA 3290 701 646 NA NA NA NA
1475528400.0 10.0 NA 72 165 0 NA NA NA NA 139 222 0 NA NA NA NA 4024 4228 939 NA NA NA NA 4084 4398 955 NA NA NA
1475528400.0 1000.0 NA 169 107 0 37 NA NA NA 228 151 0 66 NA NA NA 2473 577 666 93 NA NA NA 2721 815 691 150 NA NA
1475528400.0 1001.0 NA 157 104 0 0 0 0 NA 214 140 0 0 0 0 NA 3522 421 102 100 325 110 NA 3580 438 108 104 330 126
1475528400.0 1002.0 NA 180 62 NA NA NA NA NA 243 92 NA NA NA NA NA 4163 326 NA NA NA NA NA 4844 379 NA NA NA NA
1475528400.0 1003.0 NA 155 0 NA NA NA NA NA 214 0 NA NA NA NA NA 5391 974 NA NA NA NA NA 5475 1026 NA NA NA NA
1475528400.0 1004.0 NA 160 90 0 0 0 NA NA 221 122 0 0 0 NA NA 1059 190 101 109 392 NA NA 1094 198 106 150 402 NA
1475528400.0 101.0 80 NA NA NA NA NA NA 133 NA NA NA NA NA NA 2043 NA NA NA NA NA NA 2073 NA NA NA NA NA NA
1475528400.0 102.0 79 NA NA NA NA NA NA 134 NA NA NA NA NA NA 1647 NA NA NA NA NA NA 1684 NA NA NA NA NA NA
1475528400.0 103.0 45 80 160 NA NA NA NA 87 142 221 NA NA NA NA 1531 385 838 NA NA NA NA 1550 406 885 NA NA NA NA
1475528400.0 105.0 51 75 18 NA NA NA NA 93 142 51 NA NA NA NA 3331 676 6 NA NA NA NA 3373 700 8 NA NA NA NA
1475528400.0 106.0 36 0 0 NA NA NA NA 73 0 0 NA NA NA NA 735 144 328 NA NA NA NA 752 150 344 NA NA NA NA
1475528400.0 107.0 52 82 166 NA NA NA NA 94 142 221 NA NA NA NA 5362 653 964 NA NA NA NA 5586 724 996 NA NA NA NA
1475528400.0 108.0 55 82 167 NA NA NA NA 97 142 221 NA NA NA NA 8356 725 1161 NA NA NA NA 8488 841 1267 NA NA NA NA
1475528400.0 109.0 54 77 169 NA NA NA NA 97 142 221 NA NA NA NA 9217 792 1171 NA NA NA NA 9329 911 1425 NA NA NA NA
1475528400.0 11.0 NA 71 172 0 41 NA NA NA 138 231 0 74 NA NA NA 3206 1717 981 69 NA NA NA 3273 1752 1005 81 NA NA
1475528400.0 110.0 42 73 160 NA NA NA NA 80 142 213 NA NA NA NA 1191 647 845 NA NA NA NA 1207 677 892 NA NA NA NA
1475528400.0 1102.0 NA 69 166 97 56 NA NA NA 138 221 148 99 NA NA NA 2503 3641 2197 208 NA NA NA 2686 4210 2420 251 NA NA
1475528400.0 111.0 50 81 164 NA NA NA NA 93 142 221 NA NA NA NA 3417 587 917 NA NA NA NA 3560 651 970 NA NA NA NA
1475528400.0 112.0 52 78 163 NA NA NA NA 95 142 221 NA NA NA NA 5566 659 951 NA NA NA NA 5768 675 997 NA NA NA NA
1475528400.0 113.0 52 78 165 NA NA NA NA 95 142 222 NA NA NA NA 5597 694 899 NA NA NA NA 5739 771 932 NA NA NA NA
1475528400.0 114.0 51 83 163 NA NA NA NA 95 142 221 NA NA NA NA 5182 697 953 NA NA NA NA 5417 728 984 NA NA NA NA
1475528400.0 115.0 54 76 168 NA NA NA NA 96 142 221 NA NA NA NA 6886 672 1107 NA NA NA NA 7046 692 1144 NA NA NA NA
1475528400.0 116.0 54 85 165 NA NA NA NA 96 142 221 NA NA NA NA 6925 757 1057 NA NA NA NA 7209 780 1116 NA NA NA NA
1475528400.0 117.0 54 76 165 NA NA NA NA 96 142 221 NA NA NA NA 8804 725 1138 NA NA NA NA 9014 750 1170 NA NA NA NA
1475528400.0 118.0 53 82 165 NA NA NA NA 96 142 221 NA NA NA NA 4666 458 721 NA NA NA NA 5278 494 882 NA NA NA NA
1475528400.0 119.0 51 78 164 NA NA NA NA 95 142 221 NA NA NA NA 5662 692 1046 NA NA NA NA 5854 714 1105 NA NA NA NA
1475528400.0 12.0 NA 72 166 0 NA NA NA NA 138 221 0 NA NA NA NA 2231 3030 693 NA NA NA NA 2360 3235 753 NA NA NA
