Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1475359200.0 1.0 49 72 112 NA NA NA NA 93 142 165 NA NA NA NA 2097 397 380 NA NA NA NA 2188 494 445 NA NA NA NA
1475359200.0 10.0 NA 67 163 0 NA NA NA NA 140 223 0 NA NA NA NA 1995 2367 564 NA NA NA NA 2146 2432 588 NA NA NA
1475359200.0 1000.0 NA 167 98 0 30 NA NA NA 230 152 0 67 NA NA NA 2382 590 652 91 NA NA NA 2548 832 692 158 NA NA
1475359200.0 1001.0 NA 169 105 0 0 0 0 NA 214 140 0 0 0 0 NA 2214 243 79 80 192 59 NA 2418 263 88 84 198 64
1475359200.0 1002.0 NA 180 62 NA NA NA NA NA 243 92 NA NA NA NA NA 2587 199 NA NA NA NA NA 2642 211 NA NA NA NA
1475359200.0 1003.0 NA 162 0 NA NA NA NA NA 214 0 NA NA NA NA NA 3407 679 NA NA NA NA NA 3842 768 NA NA NA NA
1475359200.0 1004.0 NA 161 93 0 0 0 NA NA 221 122 0 0 0 NA NA 656 107 80 77 220 NA NA 705 116 87 130 230 NA
1475359200.0 101.0 78 NA NA NA NA NA NA 134 NA NA NA NA NA NA 1174 NA NA NA NA NA NA 1216 NA NA NA NA NA NA
1475359200.0 102.0 78 NA NA NA NA NA NA 135 NA NA NA NA NA NA 869 NA NA NA NA NA NA 939 NA NA NA NA NA NA
1475359200.0 103.0 44 74 162 NA NA NA NA 87 142 221 NA NA NA NA 883 272 493 NA NA NA NA 959 315 532 NA NA NA NA
1475359200.0 105.0 51 73 23 NA NA NA NA 93 142 51 NA NA NA NA 2145 408 4 NA NA NA NA 2203 487 12 NA NA NA NA
1475359200.0 106.0 35 0 0 NA NA NA NA 73 0 0 NA NA NA NA 465 97 218 NA NA NA NA 488 105 233 NA NA NA NA
1475359200.0 107.0 51 74 160 NA NA NA NA 95 143 222 NA NA NA NA 3613 448 604 NA NA NA NA 3696 507 657 NA NA NA NA
1475359200.0 108.0 54 79 169 NA NA NA NA 97 142 221 NA NA NA NA 3487 321 500 NA NA NA NA 3569 341 547 NA NA NA NA
1475359200.0 109.0 55 87 169 NA NA NA NA 98 142 221 NA NA NA NA 3689 319 524 NA NA NA NA 3848 342 585 NA NA NA NA
1475359200.0 11.0 NA 66 172 0 37 NA NA NA 140 232 0 75 NA NA NA 1605 1061 631 41 NA NA NA 1696 1205 655 58 NA NA
1475359200.0 110.0 42 82 163 NA NA NA NA 80 142 221 NA NA NA NA 736 402 541 NA NA NA NA 749 428 587 NA NA NA NA
1475359200.0 1102.0 NA 71 166 101 54 NA NA NA 138 221 148 99 NA NA NA 1780 2266 1330 130 NA NA NA 1954 2575 1607 240 NA NA
1475359200.0 111.0 50 74 163 NA NA NA NA 93 142 221 NA NA NA NA 2261 355 573 NA NA NA NA 2327 375 664 NA NA NA NA
1475359200.0 112.0 53 77 164 NA NA NA NA 95 142 221 NA NA NA NA 3543 434 597 NA NA NA NA 3961 471 628 NA NA NA NA
1475359200.0 113.0 54 83 166 NA NA NA NA 95 142 221 NA NA NA NA 3665 450 624 NA NA NA NA 3858 475 657 NA NA NA NA
