Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475658000.0 1.0 48 66 120 NA NA NA NA NA 161 220 274 NA NA NA NA NA 3265 518 445 NA NA NA NA NA 3310 536 472 NA NA NA NA NA
1475658000.0 10.0 NA 84 190 0 NA NA NA NA NA 240 395 0 NA NA NA NA NA 2156 2096 545 NA NA NA NA NA 2236 2161 570 NA NA NA NA
1475658000.0 1000.0 NA 214 115 0 40 NA NA NA NA 407 260 0 139 NA NA NA NA 2424 513 636 148 NA NA NA NA 2526 588 652 192 NA NA NA
1475658000.0 1001.0 NA 189 163 0 0 0 0 0 NA 381 298 0 0 0 0 0 NA 2198 551 11 83 869 24 587 NA 2264 2231 25 93 884 33 592
1475658000.0 1002.0 NA 210 66 NA NA NA NA NA NA 395 140 NA NA NA NA NA NA 2430 157 NA NA NA NA NA NA 2503 172 NA NA NA NA NA
1475658000.0 10021.0 NA 149 210 0 NA NA NA NA NA 317 414 0 NA NA NA NA NA 478 837 482 NA NA NA NA NA 560 943 505 NA NA NA NA
1475658000.0 10023.0 NA 150 203 0 NA NA NA NA NA 317 440 0 NA NA NA NA NA 421 702 473 NA NA NA NA NA 517 846 498 NA NA NA NA
1475658000.0 10024.0 NA 164 212 0 NA NA NA NA NA 315 430 0 NA NA NA NA NA 823 1672 889 NA NA NA NA NA 919 1824 917 NA NA NA NA
1475658000.0 10024.1 NA 157 139 0 NA NA NA NA NA 315 292 0 NA NA NA NA NA 892 703 484 NA NA NA NA NA 1034 843 520 NA NA NA NA
1475658000.0 10024.2 NA 159 210 0 NA NA NA NA NA 315 416 0 NA NA NA NA NA 795 1654 891 NA NA NA NA NA 878 2152 923 NA NA NA NA
1475658000.0 10024.3 NA 157 133 0 NA NA NA NA NA 315 310 0 NA NA NA NA NA 772 746 419 NA NA NA NA NA 869 883 438 NA NA NA NA
1475658000.0 10024.4 NA 155 215 0 NA NA NA NA NA 317 418 0 NA NA NA NA NA 488 801 416 NA NA NA NA NA 612 967 428 NA NA NA NA
1475658000.0 10024.5 NA 157 132 0 NA NA NA NA NA 315 310 0 NA NA NA NA NA 760 641 443 NA NA NA NA NA 856 744 465 NA NA NA NA
1475658000.0 10025.0 NA 156 219 0 NA NA NA NA NA 315 417 0 NA NA NA NA NA 1015 1362 878 NA NA NA NA NA 18904 1475 908 NA NA NA NA
1475658000.0 10026.0 NA 157 210 0 NA NA NA NA NA 317 418 0 NA NA NA NA NA 497 1232 531 NA NA NA NA NA 612 1380 569 NA NA NA NA
1475658000.0 1003.0 NA 172 0 NA NA NA NA NA NA 361 0 NA NA NA NA NA NA 3472 372 NA NA NA NA NA NA 5019 394 NA NA NA NA NA
1475658000.0 1004.0 NA 188 130 0 0 0 0 NA NA 362 249 0 0 0 0 NA NA 562 310 7 71 563 545 NA NA 804 358 13 141 590 590 NA
1475658000.0 101.0 82 NA NA NA NA NA NA NA 236 NA NA NA NA NA NA NA 1392 NA NA NA NA NA NA NA 1455 NA NA NA NA NA NA NA
1475658000.0 102.0 86 NA NA NA NA NA NA NA 236 NA NA NA NA NA NA NA 944 NA NA NA NA NA NA NA 1148 NA NA NA NA NA NA NA
1475658000.0 10224.0 NA 196 293 0 NA NA NA NA NA 359 532 0 NA NA NA NA NA 2601 3854 559 NA NA NA NA NA 3624 4211 589 NA NA NA NA
1475658000.0 10225.0 NA 196 289 0 NA NA NA NA NA 359 529 0 NA NA NA NA NA 2541 3597 550 NA NA NA NA NA 3246 3963 588 NA NA NA NA
1475658000.0 103.0 34 0 0 NA NA NA NA NA 142 0 0 NA NA NA NA NA 645 126 269 NA NA NA NA NA 705 146 473 NA NA NA NA NA
1475658000.0 10424.0 67 143 213 0 NA NA NA NA 170 309 415 0 NA NA NA NA 8521 1201 1824 1196 NA NA NA NA 9096 3683 2242 1256 NA NA NA NA
1475658000.0 105.0 46 76 26 NA NA NA NA NA 161 228 122 NA NA NA NA NA 3227 617 4 NA NA NA NA NA 3372 655 22 NA NA NA NA NA
1475658000.0 106.0 33 0 0 NA NA NA NA NA 142 0 0 NA NA NA NA NA 732 121 249 NA NA NA NA NA 749 133 275 NA NA NA NA NA
1475658000.0 10624.0 56 154 217 0 NA NA NA NA 169 310 419 0 NA NA NA NA 8734 1320 2142 1156 NA NA NA NA 9133 1503 2923 1216 NA NA NA NA
1475658000.0 107.0 48 74 190 NA NA NA NA NA 162 228 388 NA NA NA NA NA 6120 681 806 NA NA NA NA NA 6329 811 885 NA NA NA NA NA
1475658000.0 108.0 51 83 187 NA NA NA NA NA 165 229 389 NA NA NA NA NA 9156 613 940 NA NA NA NA NA 9285 697 1022 NA NA NA NA NA
1475658000.0 10824.0 56 155 212 0 NA NA NA NA 169 310 419 0 NA NA NA NA 8697 1276 2195 1207 NA NA NA NA 9584 1864 2609 1279 NA NA NA NA
1475658000.0 109.0 50 77 191 NA NA NA NA NA 165 228 389 NA NA NA NA NA 8962 650 889 NA NA NA NA NA 9134 748 1009 NA NA NA NA NA
1475658000.0 11.0 NA 84 199 0 56 NA NA NA NA 238 403 0 157 NA NA NA NA 3405 1404 990 41 NA NA NA NA 3497 1470 1506 97 NA NA NA
1475658000.0 110.0 40 83 184 NA NA NA NA NA 153 228 388 NA NA NA NA NA 1031 582 589 NA NA NA NA NA 1118 637 728 NA NA NA NA NA
1475658000.0 1102.0 NA 83 194 103 55 NA NA NA NA 247 397 248 157 NA NA NA NA 4215 4678 2629 210 NA NA NA NA 4296 4767 2776 262 NA NA NA
1475658000.0 111.0 47 75 185 NA NA NA NA NA 163 228 389 NA NA NA NA NA 3518 461 714 NA NA NA NA NA 3571 487 768 NA NA NA NA NA
1475658000.0 112.0 47 76 187 NA NA NA NA NA 163 228 389 NA NA NA NA NA 7104 583 694 NA NA NA NA NA 7310 631 752 NA NA NA NA NA
1475658000.0 113.0 51 80 184 NA NA NA NA NA 165 228 389 NA NA NA NA NA 7639 719 770 NA NA NA NA NA 7922 796 891 NA NA NA NA NA
1475658000.0 114.0 50 78 186 NA NA NA NA NA 165 229 389 NA NA NA NA NA 7438 592 780 NA NA NA NA NA 7768 613 814 NA NA NA NA NA
1475658000.0 115.0 52 78 187 NA NA NA NA NA 165 228 389 NA NA NA NA NA 7702 644 875 NA NA NA NA NA 7864 670 971 NA NA NA NA NA
1475658000.0 116.0 50 77 185 NA NA NA NA NA 165 228 389 NA NA NA NA NA 8210 592 799 NA NA NA NA NA 8367 634 1002 NA NA NA NA NA
1475658000.0 117.0 49 87 195 NA NA NA NA NA 165 228 392 NA NA NA NA NA 9784 626 849 NA NA NA NA NA 10185 795 890 NA NA NA NA NA
1475658000.0 118.0 52 75 187 NA NA NA NA NA 166 228 390 NA NA NA NA NA 9621 674 964 NA NA NA NA NA 9932 817 1204 NA NA NA NA NA
