Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1476392400.0 1.0 51 67 120 NA NA NA NA NA 163 221 275 NA NA NA NA NA 1381 208 192 NA NA NA NA NA 1475 224 205 NA NA NA NA NA
1476392400.0 10.0 NA 86 190 0 NA NA NA NA NA 241 396 0 NA NA NA NA NA 2048 2064 557 NA NA NA NA NA 2146 2149 575 NA NA NA NA
1476392400.0 1000.0 NA 207 114 0 41 NA NA NA NA 409 264 0 141 NA NA NA NA 1980 453 468 115 NA NA NA NA 2088 527 484 143 NA NA NA
1476392400.0 1001.0 NA 190 165 0 0 0 0 0 NA 384 299 0 0 0 0 0 NA 1745 304 6 52 381 18 298 NA 1952 424 15 72 398 24 308
1476392400.0 10021.0 NA 121 213 63 0 NA NA NA NA 274 415 175 0 NA NA NA NA 323 608 58 376 NA NA NA NA 434 872 413 441 NA NA NA
1476392400.0 10023.0 NA 109 220 64 0 NA NA NA NA 274 415 175 0 NA NA NA NA 290 479 53 360 NA NA NA NA 432 520 87 371 NA NA NA
1476392400.0 10024.0 NA 117 215 70 0 NA NA NA NA 274 432 175 0 NA NA NA NA 342 687 56 396 NA NA NA NA 448 1055 271 405 NA NA NA
1476392400.0 10024.1 NA 120 139 51 NA NA NA NA NA 274 293 154 NA NA NA NA NA 338 290 12 NA NA NA NA NA 380 333 17 NA NA NA NA
1476392400.0 10024.2 NA 119 220 64 0 NA NA NA NA 274 431 175 0 NA NA NA NA 328 655 54 389 NA NA NA NA 359 819 128 409 NA NA NA
1476392400.0 10024.3 NA 118 134 53 NA NA NA NA NA 274 311 154 NA NA NA NA NA 345 285 12 NA NA NA NA NA 388 318 16 NA NA NA NA
1476392400.0 10024.4 NA 123 218 63 0 NA NA NA NA 274 418 175 0 NA NA NA NA 334 633 57 386 NA NA NA NA 373 669 472 445 NA NA NA
1476392400.0 10024.5 NA 116 130 51 NA NA NA NA NA 274 311 154 NA NA NA NA NA 332 269 11 NA NA NA NA NA 593 321 18 NA NA NA NA
1476392400.0 10025.0 NA 123 221 66 0 NA NA NA NA 274 441 175 0 NA NA NA NA 316 532 56 384 NA NA NA NA 454 812 110 401 NA NA NA
1476392400.0 10026.0 NA 116 217 63 0 NA NA NA NA 275 422 176 0 NA NA NA NA 488 1147 93 502 NA NA NA NA 602 1305 180 552 NA NA NA
1476392400.0 1004.0 NA 180 136 0 0 0 0 NA NA 363 250 0 0 0 0 NA NA 321 169 4 32 255 245 NA NA 339 176 8 37 260 258 NA
1476392400.0 101.0 83 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 823 NA NA NA NA NA NA NA 852 NA NA NA NA NA NA NA
1476392400.0 102.0 83 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 626 NA NA NA NA NA NA NA 659 NA NA NA NA NA NA NA
1476392400.0 10224.0 NA 156 300 0 NA NA NA NA NA 320 533 0 NA NA NA NA NA 3998 6605 975 NA NA NA NA NA 4493 7232 1011 NA NA NA NA
1476392400.0 10225.0 NA 152 292 0 NA NA NA NA NA 311 528 0 NA NA NA NA NA 4020 5881 992 NA NA NA NA NA 4734 7748 1021 NA NA NA NA
1476392400.0 103.0 34 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 309 51 105 NA NA NA NA NA 342 91 135 NA NA NA NA NA
1476392400.0 10424.0 52 109 209 71 0 NA NA NA 166 269 417 176 0 NA NA NA 9159 1167 1939 190 1258 NA NA NA 9683 1693 2051 275 1293 NA NA NA
1476392400.0 105.0 49 80 27 NA NA NA NA NA 163 229 123 NA NA NA NA NA 1356 240 2 NA NA NA NA NA 1396 266 11 NA NA NA NA NA
1476392400.0 106.0 34 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 312 52 101 NA NA NA NA NA 325 64 122 NA NA NA NA NA
1476392400.0 10624.0 55 114 217 64 0 NA NA NA 166 269 420 177 0 NA NA NA 9063 1346 1939 198 1245 NA NA NA 9371 2831 2269 359 1314 NA NA NA
1476392400.0 107.0 48 74 186 NA NA NA NA NA 163 229 390 NA NA NA NA NA 6191 638 807 NA NA NA NA NA 6408 657 842 NA NA NA NA NA
1476392400.0 108.0 52 86 189 NA NA NA NA NA 166 229 390 NA NA NA NA NA 9612 716 925 NA NA NA NA NA 9964 749 986 NA NA NA NA NA
1476392400.0 10824.0 53 114 213 69 0 NA NA NA 166 269 421 176 0 NA NA NA 9326 1319 2052 194 1228 NA NA NA 9891 1546 2327 324 1291 NA NA NA
1476392400.0 109.0 53 76 188 NA NA NA NA NA 166 229 390 NA NA NA NA NA 8854 641 917 NA NA NA NA NA 9214 705 1028 NA NA NA NA NA
1476392400.0 11.0 NA 84 198 0 56 NA NA NA NA 240 404 0 159 NA NA NA NA 1633 825 580 26 NA NA NA NA 1720 872 624 73 NA NA NA
1476392400.0 110.0 42 74 186 NA NA NA NA NA 154 229 390 NA NA NA NA NA 452 257 245 NA NA NA NA NA 563 276 276 NA NA NA NA NA
1476392400.0 1102.0 NA 85 195 99 61 NA NA NA NA 239 398 249 157 NA NA NA NA 4171 4561 2509 195 NA NA NA NA 4244 4623 2648 246 NA NA NA
1476392400.0 111.0 50 85 188 NA NA NA NA NA 164 229 390 NA NA NA NA NA 1365 177 268 NA NA NA NA NA 1417 194 287 NA NA NA NA NA
1476392400.0 112.0 50 85 186 NA NA NA NA NA 164 229 390 NA NA NA NA NA 7197 587 804 NA NA NA NA NA 7373 620 882 NA NA NA NA NA
1476392400.0 113.0 54 84 186 NA NA NA NA NA 166 229 390 NA NA NA NA NA 7747 714 804 NA NA NA NA NA 7970 754 842 NA NA NA NA NA
1476392400.0 114.0 50 78 186 NA NA NA NA NA 165 230 390 NA NA NA NA NA 7627 615 790 NA NA NA NA NA 7949 679 849 NA NA NA NA NA
1476392400.0 115.0 52 86 193 NA NA NA NA NA 166 229 390 NA NA NA NA NA 8078 634 812 NA NA NA NA NA 8302 714 848 NA NA NA NA NA
1476392400.0 116.0 52 87 197 NA NA NA NA NA 166 229 390 NA NA NA NA NA 7718 611 762 NA NA NA NA NA 7883 629 777 NA NA NA NA NA
1476392400.0 117.0 50 88 198 NA NA NA NA NA 166 229 393 NA NA NA NA NA 10062 641 898 NA NA NA NA NA 10218 659 958 NA NA NA NA NA
1476392400.0 118.0 53 84 192 NA NA NA NA NA 167 229 390 NA NA NA NA NA 10013 682 947 NA NA NA NA NA 10243 709 986 NA NA NA NA NA
