Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475874000.0 1.0 49 75 119 NA NA NA NA NA 162 220 274 NA NA NA NA NA 3132 320 338 NA NA NA NA NA 3353 359 482 NA NA NA NA NA
1475874000.0 10.0 NA 85 190 0 NA NA NA NA NA 238 394 0 NA NA NA NA NA 2489 2195 636 NA NA NA NA NA 2582 2241 756 NA NA NA NA
1475874000.0 1000.0 NA 207 118 0 46 NA NA NA NA 406 262 0 139 NA NA NA NA 2194 492 504 145 NA NA NA NA 2733 1371 530 180 NA NA NA
1475874000.0 1001.0 NA 201 170 0 0 0 0 0 NA 381 298 0 0 0 0 0 NA 2834 745 7 77 919 32 917 NA 2869 778 11 83 930 42 929
1475874000.0 1002.0 NA 201 57 NA NA NA NA NA NA 395 140 NA NA NA NA NA NA 2137 164 NA NA NA NA NA NA 2589 251 NA NA NA NA NA
1475874000.0 10021.0 NA 109 212 0 NA NA NA NA NA 273 413 0 NA NA NA NA NA 523 1003 555 NA NA NA NA NA 596 1851 585 NA NA NA NA
1475874000.0 10023.0 NA 107 210 0 NA NA NA NA NA 273 414 0 NA NA NA NA NA 445 770 566 NA NA NA NA NA 750 918 588 NA NA NA NA
1475874000.0 10024.0 NA 122 216 0 NA NA NA NA NA 273 430 0 NA NA NA NA NA 496 1006 564 NA NA NA NA NA 641 1146 648 NA NA NA NA
1475874000.0 10024.1 NA 116 143 0 NA NA NA NA NA 274 293 0 NA NA NA NA NA 762 631 484 NA NA NA NA NA 865 699 496 NA NA NA NA
1475874000.0 10024.2 NA 119 211 0 NA NA NA NA NA 273 430 0 NA NA NA NA NA 563 1102 605 NA NA NA NA NA 666 1264 672 NA NA NA NA
1475874000.0 10024.3 NA 118 134 0 NA NA NA NA NA 275 311 0 NA NA NA NA NA 679 679 438 NA NA NA NA NA 762 755 455 NA NA NA NA
1475874000.0 10024.4 NA 120 219 0 NA NA NA NA NA 273 417 0 NA NA NA NA NA 494 950 539 NA NA NA NA NA 634 1006 551 NA NA NA NA
1475874000.0 10024.5 NA 119 130 0 NA NA NA NA NA 274 311 0 NA NA NA NA NA 675 618 422 NA NA NA NA NA 745 696 435 NA NA NA NA
1475874000.0 10025.0 NA 114 211 0 NA NA NA NA NA 273 416 0 NA NA NA NA NA 690 1264 824 NA NA NA NA NA 793 1397 852 NA NA NA NA
1475874000.0 10026.0 NA 116 214 0 NA NA NA NA NA 273 420 0 NA NA NA NA NA 521 1372 632 NA NA NA NA NA 696 2117 697 NA NA NA NA
