Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1476608400.0 134.902 NA 42 212 0 NA NA 155 406 0 NA NA 145 3684 308 NA NA 186 3788 320 NA
1476608400.0 134.903 NA 47 210 0 NA NA 155 405 0 NA NA 141 3391 313 NA NA 171 4549 324 NA
1476608400.0 134.904 NA 37 218 0 NA NA 153 412 0 NA NA 148 4122 298 NA NA 197 4201 341 NA
1476608400.0 134.905 NA 35 213 0 NA NA 153 405 0 NA NA 144 3307 314 NA NA 198 3442 373 NA
1476608400.0 134.906 NA 37 216 0 NA NA 153 408 0 NA NA 151 4007 313 NA NA 175 4155 343 NA
1476608400.0 134.907 NA 84 228 0 NA NA 212 421 0 NA NA 432 3635 359 NA NA 476 4095 381 NA
1476608400.0 134.908 NA 89 231 0 NA NA 214 424 0 NA NA 417 3678 326 NA NA 506 3916 812 NA
1476608400.0 134.909 NA 38 211 0 NA NA 154 404 0 NA NA 147 3628 313 NA NA 178 4273 336 NA
1476608400.0 134.91 NA 37 216 0 NA NA 153 404 0 NA NA 324 8239 905 NA NA 348 9113 1056 NA
1476608400.0 134.911 NA 44 218 0 NA NA 153 406 0 NA NA 303 8947 1090 NA NA 333 10458 1165 NA
1476608400.0 134.912 NA 37 214 0 NA NA 150 401 0 NA NA 131 2492 303 NA NA 200 2839 315 NA
1476608400.0 134.99601 NA 39 222 0 NA NA 153 412 0 NA NA 386 15814 754 NA NA 404 18688 845 NA
1476608400.0 134.99602 NA 44 210 0 NA NA 153 405 0 NA NA 143 3207 300 NA NA 162 3453 354 NA
1476608400.0 134.99603 NA 45 221 0 NA NA 153 409 0 NA NA 355 12623 696 NA NA 373 15090 723 NA
1476608400.0 134.99901 NA 44 217 0 NA NA 153 405 0 NA NA 144 3238 313 NA NA 194 3410 375 NA
1476608400.0 1340.0 NA 184 230 0 NA NA 355 439 0 NA NA 957 1083 1770 NA NA 1052 1230 1813 NA
1476608400.0 1341.0 NA 177 249 0 NA NA 366 456 0 NA NA 613 766 833 NA NA 689 841 1441 NA
1476608400.0 1344.0 NA 176 233 0 NA NA 361 444 0 NA NA 1311 1415 2144 NA NA 1691 1598 2198 NA
1476608400.0 1345.0 NA 175 233 0 NA NA 361 442 0 NA NA 1025 1183 1665 NA NA 1135 1325 1695 NA
1476608400.0 1347.0 NA 176 236 0 NA NA 361 442 0 NA NA 484 501 782 NA NA 536 549 790 NA
1476608400.0 135.1 234 0 99 NA NA 455 0 226 NA NA 1526 682 463 NA NA 3942 713 1250 NA NA
1476608400.0 135.11 251 0 104 NA NA 466 0 229 NA NA 2949 726 764 NA NA 3344 813 881 NA NA
1476608400.0 135.12 232 0 104 NA NA 451 0 226 NA NA 1458 638 410 NA NA 1874 3149 632 NA NA
1476608400.0 135.2 220 0 104 NA NA 437 0 225 NA NA 1283 548 381 NA NA 1822 2511 607 NA NA
1476608400.0 135.3 223 0 99 NA NA 437 0 225 NA NA 1187 822 385 NA NA 1404 840 490 NA NA
1476608400.0 135.4 237 0 99 NA NA 450 0 226 NA NA 1476 590 404 NA NA 1782 613 539 NA NA
1476608400.0 135.5 231 0 104 NA NA 450 0 226 NA NA 1396 617 419 NA NA 1695 3152 640 NA NA
1476608400.0 135.6 241 0 102 NA NA 452 0 226 NA NA 545 227 152 NA NA 920 240 189 NA NA
1476608400.0 135.7 232 0 100 NA NA 449 0 226 NA NA 1243 597 369 NA NA 1797 642 504 NA NA
1476608400.0 135.9 231 0 101 NA NA 450 0 226 NA NA 448 198 130 NA NA 540 210 165 NA NA
1476608400.0 1350.0 NA 171 230 0 NA NA 355 439 0 NA NA 429 458 772 NA NA 479 519 790 NA
1476608400.0 1351.0 NA 179 232 0 NA NA 358 441 0 NA NA 1122 1093 1993 NA NA 1281 1226 2018 NA
1476608400.0 1352.0 NA 184 234 0 NA NA 360 442 0 NA NA 1030 1215 1709 NA NA 1142 1304 1728 NA
1476608400.0 1353.0 NA 178 234 0 NA NA 359 444 0 NA NA 454 506 788 NA NA 504 560 798 NA
1476608400.0 1354.0 NA 177 237 0 NA NA 363 445 0 NA NA 1187 1405 2122 NA NA 1326 1573 2144 NA
1476608400.0 1355.0 NA 176 233 0 NA NA 361 444 0 NA NA 1110 1220 1746 NA NA 1226 1362 1772 NA
1476608400.0 1356.0 57 182 235 0 102 167 348 453 0 231 7054 1199 1490 1934 434 8071 1267 6921 2043 521
1476608400.0 136.721 NA 176 232 0 NA NA 354 428 0 NA NA 3883 7927 791 NA NA 5824 8334 828 NA
1476608400.0 136.722 NA 177 243 0 NA NA 363 452 0 NA NA 4723 9428 704 NA NA 6688 9948 717 NA
1476608400.0 136.723 NA 176 234 0 NA NA 357 428 0 NA NA 4021 8854 691 NA NA 5968 9351 711 NA
1476608400.0 136.726 NA 177 238 0 NA NA 358 436 0 NA NA 4866 9789 554 NA NA 6938 10240 570 NA
1476608400.0 136.729 NA 178 236 0 NA NA 356 433 0 NA NA 4084 9412 656 NA NA 6014 9936 675 NA
1476608400.0 136.732 NA 176 231 0 NA NA 357 426 0 NA NA 2863 7101 800 NA NA 4807 7650 838 NA
1476608400.0 136.7321 NA 177 265 0 NA NA 357 461 0 NA NA 2846 7427 754 NA NA 4757 7766 800 NA
1476608400.0 136.733 NA 117 57 0 NA NA 312 171 0 NA NA 627 102 127 NA NA 948 150 132 NA
1476608400.0 136.734 NA 175 236 0 NA NA 360 436 0 NA NA 4506 9405 698 NA NA 6485 9961 737 NA
1476608400.0 136.735 NA 165 206 0 NA NA 335 397 0 NA NA 1892 2660 790 NA NA 2067 2839 810 NA
1476608400.0 136.736 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.737 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.738 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.739 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.74 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.741 NA 186 242 0 NA NA 371 451 0 NA NA 14914 29024 1036 NA NA 16437 34221 1107 NA
1476608400.0 136.742 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.743 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.744 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.746 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.747 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.748 NA 173 242 0 NA NA 369 445 0 NA NA 12449 28271 1047 NA NA 13516 38459 1064 NA
1476608400.0 136.752 NA 186 239 0 NA NA 369 451 0 NA NA 13644 30468 1067 NA NA 15003 35812 1095 NA
1476608400.0 136.753 NA 178 236 0 NA NA 363 452 0 NA NA 11487 30209 1348 NA NA 14605 33811 1370 NA
1476608400.0 136.754 NA 189 245 0 NA NA 359 453 0 NA NA 10834 23644 1249 NA NA 16299 27063 2650 NA
1476608400.0 136.755 NA 183 240 0 NA NA 376 458 0 NA NA 17529 33902 1224 NA NA 22432 39261 2282 NA
1476608400.0 136.756 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.757 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.758 NA 184 245 0 NA NA 368 468 0 NA NA 13391 35534 1334 NA NA 14845 40936 1436 NA
1476608400.0 136.76 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.763 NA 183 NA NA NA NA 374 NA NA NA NA 7873 NA NA NA NA 21539 NA NA NA
1476608400.0 136.765 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1476608400.0 136.767 NA 175 236 0 NA NA 363 456 0 NA NA 8246 30574 1078 NA NA 9793 47319 1117 NA
1476608400.0 1360.0 68 178 234 0 NA 225 350 447 0 NA 6388 830 1314 2030 NA 7368 1630 5026 2063 NA
1476608400.0 1361.0 58 174 231 0 NA 225 349 442 0 NA 6007 768 827 1280 NA 8714 861 939 1302 NA
1476608400.0 1362.0 57 162 232 0 NA 224 346 439 0 NA 10515 1246 1243 2155 NA 13174 9917 2082 2186 NA
1476608400.0 1363.0 58 171 231 0 NA 225 349 442 0 NA 6822 736 852 1425 NA 9179 818 945 1462 NA
1476608400.0 1364.0 NA 174 229 0 NA NA 355 439 0 NA NA 1101 1165 1990 NA NA 1239 1601 2025 NA
1476608400.0 1365.0 NA 174 232 0 NA NA 359 441 0 NA NA 1234 1332 1987 NA NA 1379 1472 2048 NA
1476608400.0 1366.0 NA 173 230 0 NA NA 353 440 0 NA NA 418 479 811 NA NA 494 534 827 NA
1476608400.0 139901.0 NA 175 233 0 NA NA 358 441 0 NA NA 1251 1233 1991 NA NA 1422 1408 2016 NA
1476608400.0 139902.0 NA 176 235 0 NA NA 362 445 0 NA NA 1274 1487 1938 NA NA 1447 1662 1973 NA
1476608400.0 13992502.0 NA 219 317 0 NA NA 425 555 0 NA NA 3250 3800 1374 NA NA 7684 4620 1413 NA
1476608400.0 14.0 NA 85 196 0 NA NA 238 392 0 NA NA 1530 1114 389 NA NA 1570 1143 396 NA
1476608400.0 140.1 NA 148 183 0 NA NA 322 377 0 NA NA 229 314 191 NA NA 268 351 200 NA
1476608400.0 140.2 NA 149 182 0 NA NA 322 377 0 NA NA 210 315 181 NA NA 238 359 189 NA
1476608400.0 140.4 NA 151 183 0 NA NA 323 377 0 NA NA 223 323 179 NA NA 258 357 186 NA
1476608400.0 140.51 NA 27 180 0 NA NA 130 359 0 NA NA 548 1151 197 NA NA 791 1215 217 NA
1476608400.0 144.6 NA 200 NA NA NA NA 395 NA NA NA NA 1494 NA NA NA NA 1591 NA NA NA
1476608400.0 145.0 NA 250 263 0 NA NA 433 560 0 NA NA 5901 4946 429 NA NA 6259 5108 456 NA
1476608400.0 16.0 NA 85 191 0 NA NA 238 391 0 NA NA 3717 2148 969 NA NA 4213 2259 1023 NA
1476608400.0 2.0 52 69 120 NA NA 166 220 277 NA NA 3722 246 303 NA NA 3917 258 318 NA NA
1476608400.0 20024.0 75 91 165 0 NA 188 219 353 0 NA 3568 385 500 197 NA 3672 458 562 223 NA
1476608400.0 20025.0 74 82 164 0 NA 187 213 351 0 NA 2723 365 414 181 NA 3001 412 471 189 NA
1476608400.0 20026.0 76 82 165 0 NA 190 220 357 0 NA 10542 618 916 284 NA 14919 692 1130 327 NA
1476608400.0 203.0 NA 88 203 0 NA NA 241 414 0 NA NA 1184 2152 1019 NA NA 1419 2239 1044 NA
1476608400.0 204.0 51 88 201 0 NA 164 238 413 0 NA 10670 1105 1793 1018 NA 11511 1556 2967 1066 NA
1476608400.0 20421.0 76 80 166 0 NA 185 219 350 0 NA 2773 1086 1389 460 NA 3169 1986 1506 486 NA
1476608400.0 20424.0 80 83 168 0 NA 193 219 354 0 NA 3782 406 485 214 NA 3979 458 529 242 NA
1476608400.0 20425.0 79 83 164 0 NA 192 219 352 0 NA 2832 401 511 196 NA 2955 456 767 213 NA
1476608400.0 20426.0 81 81 170 0 NA 194 219 356 0 NA 16965 1132 1511 610 NA 21038 1512 1678 629 NA
1476608400.0 20821.0 78 108 202 0 NA 188 375 395 0 NA 6758 8361 6342 696 NA 6897 11189 6476 718 NA
1476608400.0 20826.0 88 111 206 0 NA 204 378 404 0 NA 38639 8685 6593 838 NA 42555 11149 9261 957 NA
1476608400.0 21221.0 82 109 100 NA NA 192 375 232 NA NA 7263 8358 4982 NA NA 7925 11643 5107 NA NA
1476608400.0 21224.0 88 116 103 NA NA 202 378 236 NA NA 13556 4354 2373 NA NA 17948 4406 2402 NA NA
1476608400.0 21225.0 85 114 101 NA NA 200 377 235 NA NA 9705 4779 2553 NA NA 13994 4922 2922 NA NA
1476608400.0 21226.0 92 112 104 NA NA 207 378 237 NA NA 36535 8423 4997 NA NA 39497 10641 6616 NA NA
1476608400.0 23.0 NA 84 189 0 NA NA 238 392 0 NA NA 1556 1109 412 NA NA 1617 1138 422 NA
1476608400.0 24.0 NA 95 192 0 NA NA 238 395 0 NA NA 1682 1710 448 NA NA 1716 1781 487 NA
1476608400.0 25.0 NA 93 200 0 80 NA 238 409 0 190 NA 1778 2025 482 86 NA 1845 2065 498 173
1476608400.0 250200.0 NA 232 267 0 NA NA 472 487 0 NA NA 24094 4281 2185 NA NA 37444 4959 2292 NA
1476608400.0 250200.1 56 206 166 NA NA 167 407 346 NA NA 7189 2862 2209 NA NA 7747 4396 2422 NA NA
1476608400.0 250202.0 NA 243 264 0 NA NA 487 488 0 NA NA 28607 5077 2009 NA NA 30258 10587 3389 NA
1476608400.0 250203.0 NA 238 265 0 NA NA 482 492 0 NA NA 25861 4359 2054 NA NA 29844 13430 2849 NA
1476608400.0 250204.0 NA 225 262 0 NA NA 486 488 0 NA NA 25705 4400 2129 NA NA 34784 6851 2275 NA
1476608400.0 250205.0 NA 226 264 0 NA NA 473 489 0 NA NA 24547 4270 2155 NA NA 37181 7137 2272 NA
1476608400.0 250206.0 NA 410 264 0 NA NA 641 566 0 NA NA 25366 4982 1946 NA NA 29993 14245 2619 NA
1476608400.0 250400.0 244 0 101 NA NA 474 0 228 NA NA 2073 629 614 NA NA 2315 3309 1140 NA NA
1476608400.0 250402.0 238 0 101 NA NA 479 0 230 NA NA 2405 578 727 NA NA 7707 679 1249 NA NA
1476608400.0 250403.0 251 0 102 NA NA 479 0 229 NA NA 2038 602 618 NA NA 2216 623 2098 NA NA
1476608400.0 250406.0 242 0 101 NA NA 474 0 228 NA NA 1618 518 483 NA NA 1847 823 1028 NA NA
1476608400.0 250407.0 232 0 102 NA NA 460 0 230 NA NA 1647 781 510 NA NA 1982 801 609 NA NA
1476608400.0 250408.0 247 0 102 NA NA 477 0 230 NA NA 2449 621 758 NA NA 2693 3095 1303 NA NA
1476608400.0 250409.0 257 0 106 NA NA 492 0 233 NA NA 2193 345 602 NA NA 2363 527 659 NA NA
1476608400.0 25200.0 NA 219 310 0 NA NA 422 553 0 NA NA 5956 6103 2126 NA NA 8296 15692 2161 NA
1476608400.0 25202.0 NA 217 307 0 NA NA 431 559 0 NA NA 3148 3688 1369 NA NA 5140 3996 1395 NA
1476608400.0 25203.0 NA 220 305 0 NA NA 424 554 0 NA NA 6274 5502 2179 NA NA 8609 14930 2204 NA
1476608400.0 25204.0 NA 221 311 0 NA NA 431 560 0 NA NA 3272 3614 1404 NA NA 7477 4160 1437 NA
1476608400.0 25205.0 NA 220 313 0 NA NA 437 560 0 NA NA 3108 3414 1416 NA NA 7272 4051 1454 NA
1476608400.0 25206.0 NA 213 315 0 NA NA 422 552 0 NA NA 3576 3929 1380 NA NA 8238 4297 1407 NA
1476608400.0 25207.0 NA 208 307 0 NA NA 414 548 0 NA NA 2837 2236 1046 NA NA 3146 2391 1056 NA
1476608400.0 25208.0 NA 226 317 0 NA NA 423 566 0 NA NA 3871 5324 1423 NA NA 5961 5692 1458 NA
1476608400.0 25209.0 NA 213 317 0 NA NA 419 563 0 NA NA 3435 2564 842 NA NA 3840 2854 854 NA
1476608400.0 25210.0 69 216 310 0 NA 226 416 543 0 NA 3586 1313 1693 1436 NA 6529 1630 2036 1454 NA
1476608400.0 25400.0 275 0 101 NA NA 526 0 229 NA NA 3890 410 337 NA NA 4260 431 386 NA NA
1476608400.0 25402.0 278 0 101 NA NA 523 0 229 NA NA 3983 404 349 NA NA 4288 413 414 NA NA
1476608400.0 25403.0 279 0 101 NA NA 523 0 229 NA NA 3651 401 301 NA NA 4203 429 350 NA NA
1476608400.0 25405.0 266 0 102 NA NA 524 0 228 NA NA 5985 845 574 NA NA 10299 862 687 NA NA
1476608400.0 25406.0 276 0 100 NA NA 516 0 229 NA NA 2419 408 265 NA NA 3606 471 558 NA NA
1476608400.0 25407.0 264 0 102 NA NA 511 0 230 NA NA 5440 653 520 NA NA 15029 680 664 NA NA
1476608400.0 25409.0 279 0 104 NA NA 526 0 229 NA NA 4168 415 373 NA NA 8321 433 430 NA NA
1476608400.0 28.0 NA 85 189 0 NA NA 238 393 0 NA NA 1651 1441 413 NA NA 1700 1714 437 NA
1476608400.0 280.0 84 85 186 0 NA 235 228 390 0 NA 11101 686 1061 956 NA 12985 815 1174 993 NA
1476608400.0 281.0 81 111 210 0 NA 277 264 419 0 NA 2203 313 374 357 NA 2499 685 438 377 NA
1476608400.0 29.0 NA 87 203 0 NA NA 238 402 0 NA NA 1531 1053 419 NA NA 1554 1185 430 NA
1476608400.0 3.0 52 66 121 NA NA 166 220 279 NA NA 15732 509 1265 NA NA 16675 547 1292 NA NA
1476608400.0 300.0 69 195 227 0 NA 180 373 425 0 NA 4538 1291 1170 427 NA 4708 1482 1742 549 NA
1476608400.0 301.0 66 193 228 0 NA 182 374 424 0 NA 2321 475 447 149 NA 2506 631 776 169 NA
1476608400.0 302.0 66 190 229 0 NA 182 373 424 0 NA 1434 434 460 158 NA 1769 1438 569 168 NA
1476608400.0 34.0 51 82 184 0 NA 165 229 390 0 NA 9997 757 1060 988 NA 10711 849 4759 1020 NA
1476608400.0 36.0 NA 92 198 0 NA NA 238 394 0 NA NA 3900 12623 1074 NA NA 3957 21371 1113 NA
1476608400.0 37.0 NA 84 193 0 NA NA 238 397 0 NA NA 1739 1982 464 NA NA 1794 2021 1353 NA
1476608400.0 38.0 NA 86 194 0 NA NA 238 407 0 NA NA 4095 4435 1247 NA NA 4164 4663 1280 NA
