Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1475744400.0 1.0 47 69 117 NA NA NA NA NA 162 221 275 NA NA NA NA NA 3715 482 438 NA NA NA NA NA 3855 530 486 NA NA NA NA NA
1475744400.0 10.0 NA 86 191 0 NA NA NA NA NA 240 395 0 NA NA NA NA NA 2473 1819 407 NA NA NA NA NA 2586 1922 413 NA NA NA NA
1475744400.0 1000.0 NA 206 113 0 42 NA NA NA NA 408 262 0 140 NA NA NA NA 2233 451 444 113 NA NA NA NA 2329 1050 450 226 NA NA NA
1475744400.0 1001.0 NA 192 172 0 0 0 0 0 NA 381 298 0 0 0 0 0 NA 1384 280 4 42 370 15 443 NA 1462 307 9 50 375 36 481
1475744400.0 1002.0 NA 199 57 NA NA NA NA NA NA 397 141 NA NA NA NA NA NA 2884 192 NA NA NA NA NA NA 4070 202 NA NA NA NA NA
1475744400.0 10021.0 NA 148 208 0 NA NA NA NA NA 317 440 0 NA NA NA NA NA 619 1271 786 NA NA NA NA NA 922 1373 832 NA NA NA NA
1475744400.0 10023.0 NA 150 209 0 NA NA NA NA NA 317 414 0 NA NA NA NA NA 618 798 517 NA NA NA NA NA 721 842 525 NA NA NA NA
1475744400.0 10024.0 NA 163 218 0 NA NA NA NA NA 317 431 0 NA NA NA NA NA 510 1003 534 NA NA NA NA NA 601 1091 552 NA NA NA NA
1475744400.0 10024.1 NA 157 137 0 NA NA NA NA NA 317 293 0 NA NA NA NA NA 682 436 299 NA NA NA NA NA 747 476 305 NA NA NA NA
1475744400.0 10024.2 NA 156 214 0 NA NA NA NA NA 317 430 0 NA NA NA NA NA 508 833 452 NA NA NA NA NA 725 944 470 NA NA NA NA
1475744400.0 10024.3 NA 157 132 0 NA NA NA NA NA 317 311 0 NA NA NA NA NA 517 471 311 NA NA NA NA NA 819 892 352 NA NA NA NA
1475744400.0 10024.4 NA 157 213 0 NA NA NA NA NA 317 417 0 NA NA NA NA NA 487 965 480 NA NA NA NA NA 540 1052 510 NA NA NA NA
1475744400.0 10024.5 NA 156 130 0 NA NA NA NA NA 317 311 0 NA NA NA NA NA 517 400 280 NA NA NA NA NA 1012 945 325 NA NA NA NA
1475744400.0 10025.0 NA 165 208 0 NA NA NA NA NA 315 415 0 NA NA NA NA NA 454 911 623 NA NA NA NA NA 530 3794 686 NA NA NA NA
1475744400.0 10026.0 NA 157 214 0 NA NA NA NA NA 317 418 0 NA NA NA NA NA 706 1827 657 NA NA NA NA NA 804 1940 665 NA NA NA NA
1475744400.0 1003.0 NA 172 0 NA NA NA NA NA NA 363 0 NA NA NA NA NA NA 3051 308 NA NA NA NA NA NA 3239 346 NA NA NA NA NA
1475744400.0 1004.0 NA 178 131 0 0 0 0 NA NA 363 250 0 0 0 0 NA NA 730 288 7 73 642 603 NA NA 799 371 55 100 687 610 NA
1475744400.0 101.0 79 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 1273 NA NA NA NA NA NA NA 1333 NA NA NA NA NA NA NA
1475744400.0 102.0 80 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 875 NA NA NA NA NA NA NA 996 NA NA NA NA NA NA NA
1475744400.0 10224.0 NA 198 292 0 NA NA NA NA NA 359 528 0 NA NA NA NA NA 2654 4523 664 NA NA NA NA NA 3093 6018 699 NA NA NA NA
1475744400.0 10225.0 NA 196 290 0 NA NA NA NA NA 356 529 0 NA NA NA NA NA 2547 3362 594 NA NA NA NA NA 3043 4264 617 NA NA NA NA
1475744400.0 103.0 33 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 405 93 169 NA NA NA NA NA 418 119 225 NA NA NA NA NA
1475744400.0 10424.0 57 149 211 0 NA NA NA NA 169 309 418 0 NA NA NA NA 6348 732 1242 856 NA NA NA NA 7004 1003 2003 895 NA NA NA NA
1475744400.0 105.0 46 74 26 NA NA NA NA NA 162 229 123 NA NA NA NA NA 2556 346 2 NA NA NA NA NA 2947 395 19 NA NA NA NA NA
1475744400.0 106.0 33 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 422 90 156 NA NA NA NA NA 454 99 174 NA NA NA NA NA
1475744400.0 10624.0 56 154 214 0 NA NA NA NA 170 314 419 0 NA NA NA NA 4180 628 887 566 NA NA NA NA 4479 709 967 582 NA NA NA NA
1475744400.0 107.0 47 74 187 NA NA NA NA NA 163 229 390 NA NA NA NA NA 4639 376 506 NA NA NA NA NA 5357 415 690 NA NA NA NA NA
1475744400.0 108.0 50 75 191 NA NA NA NA NA 166 230 399 NA NA NA NA NA 7505 390 678 NA NA NA NA NA 8103 427 740 NA NA NA NA NA
1475744400.0 10824.0 57 152 213 0 NA NA NA NA 169 310 421 0 NA NA NA NA 6365 850 1321 849 NA NA NA NA 6935 2338 1470 884 NA NA NA NA
1475744400.0 109.0 50 86 185 NA NA NA NA NA 166 229 390 NA NA NA NA NA 6544 398 648 NA NA NA NA NA 7411 443 906 NA NA NA NA NA
1475744400.0 11.0 NA 82 198 0 48 NA NA NA NA 240 404 0 158 NA NA NA NA 1945 968 547 27 NA NA NA NA 2103 1155 733 107 NA NA NA
1475744400.0 110.0 41 73 185 NA NA NA NA NA 154 229 390 NA NA NA NA NA 670 348 264 NA NA NA NA NA 733 416 276 NA NA NA NA NA
1475744400.0 1102.0 NA 85 193 98 64 NA NA NA NA 238 397 248 156 NA NA NA NA 2405 3024 1664 139 NA NA NA NA 2667 3248 1737 158 NA NA NA
1475744400.0 111.0 47 74 184 NA NA NA NA NA 164 229 390 NA NA NA NA NA 4205 412 565 NA NA NA NA NA 4331 448 583 NA NA NA NA NA
1475744400.0 112.0 49 84 187 NA NA NA NA NA 162 228 389 NA NA NA NA NA 6143 370 457 NA NA NA NA NA 6234 439 481 NA NA NA NA NA
1475744400.0 113.0 50 77 185 NA NA NA NA NA 166 230 390 NA NA NA NA NA 6422 402 516 NA NA NA NA NA 7032 446 579 NA NA NA NA NA
1475744400.0 114.0 50 82 187 NA NA NA NA NA 165 229 389 NA NA NA NA NA 4838 282 380 NA NA NA NA NA 5114 345 433 NA NA NA NA NA
1475744400.0 115.0 50 77 184 NA NA NA NA NA 165 229 389 NA NA NA NA NA 7170 391 565 NA NA NA NA NA 7509 445 626 NA NA NA NA NA
1475744400.0 116.0 51 86 186 NA NA NA NA NA 165 228 389 NA NA NA NA NA 7523 374 525 NA NA NA NA NA 8048 403 576 NA NA NA NA NA
1475744400.0 117.0 51 79 189 NA NA NA NA NA 165 228 389 NA NA NA NA NA 6169 288 420 NA NA NA NA NA 6310 338 446 NA NA NA NA NA
1475744400.0 118.0 50 76 184 NA NA NA NA NA 167 229 390 NA NA NA NA NA 7833 421 634 NA NA NA NA NA 8499 452 734 NA NA NA NA NA
1475744400.0 119.0 47 74 186 NA NA NA NA NA 163 229 390 NA NA NA NA NA 4457 267 296 NA NA NA NA NA 4651 426 315 NA NA NA NA NA
1475744400.0 12.0 NA 84 191 0 NA NA NA NA NA 240 397 0 NA NA NA NA NA 2268 1858 464 NA NA NA NA NA 2341 1999 473 NA NA NA NA
1475744400.0 120.0 40 70 182 NA NA NA NA NA 153 229 389 NA NA NA NA NA 503 356 339 NA NA NA NA NA 525 381 359 NA NA NA NA NA
1475744400.0 121.0 52 77 188 NA NA NA NA NA 165 228 389 NA NA NA NA NA 8216 394 630 NA NA NA NA NA 8484 423 668 NA NA NA NA NA
1475744400.0 122.0 43 72 181 NA NA NA NA NA 159 229 390 NA NA NA NA NA 752 230 359 NA NA NA NA NA 901 304 426 NA NA NA NA NA
1475744400.0 123.1 178 NA NA NA NA NA NA NA 382 NA NA NA NA NA NA NA 775 NA NA NA NA NA NA NA 883 NA NA NA NA NA NA NA
1475744400.0 123.2 177 NA NA NA NA NA NA NA 385 NA NA NA NA NA NA NA 1122 NA NA NA NA NA NA NA 1158 NA NA NA NA NA NA NA
1475744400.0 123.3 163 NA NA NA NA NA NA NA 368 NA NA NA NA NA NA NA 471 NA NA NA NA NA NA NA 597 NA NA NA NA NA NA NA
1475744400.0 124.1 171 NA NA NA NA NA NA NA 374 NA NA NA NA NA NA NA 459 NA NA NA NA NA NA NA 598 NA NA NA NA NA NA NA
1475744400.0 124.2 176 NA NA NA NA NA NA NA 383 NA NA NA NA NA NA NA 741 NA NA NA NA NA NA NA 835 NA NA NA NA NA NA NA
1475744400.0 124.4 169 NA NA NA NA NA NA NA 374 NA NA NA NA NA NA NA 454 NA NA NA NA NA NA NA 542 NA NA NA NA NA NA NA
1475744400.0 124.5 173 NA NA NA NA NA NA NA 374 NA NA NA NA NA NA NA 505 NA NA NA NA NA NA NA 602 NA NA NA NA NA NA NA
1475744400.0 124.6 162 NA NA NA NA NA NA NA 368 NA NA NA NA NA NA NA 446 NA NA NA NA NA NA NA 576 NA NA NA NA NA NA NA
1475744400.0 125.0 47 73 181 NA NA NA NA NA 164 233 390 NA NA NA NA NA 5417 357 414 NA NA NA NA NA 6001 402 430 NA NA NA NA NA
1475744400.0 126.0 41 69 183 NA NA NA NA NA 156 229 390 NA NA NA NA NA 1560 381 427 NA NA NA NA NA 1627 417 477 NA NA NA NA NA
1475744400.0 127.0 40 70 186 NA NA NA NA NA 155 229 389 NA NA NA NA NA 1970 425 355 NA NA NA NA NA 2003 435 369 NA NA NA NA NA
1475744400.0 128.0 39 72 181 NA NA NA NA NA 149 229 390 NA NA NA NA NA 488 364 389 NA NA NA NA NA 585 406 449 NA NA NA NA NA
1475744400.0 129.0 40 73 181 NA NA NA NA NA 150 229 390 NA NA NA NA NA 513 356 393 NA NA NA NA NA 567 418 439 NA NA NA NA NA
1475744400.0 13.0 NA 79 188 0 NA NA NA NA NA 240 392 0 NA NA NA NA NA 313 849 537 NA NA NA NA NA 361 1020 607 NA NA NA NA
1475744400.0 130.0 41 70 180 NA NA NA NA NA 155 229 390 NA NA NA NA NA 588 335 397 NA NA NA NA NA 759 379 481 NA NA NA NA NA
1475744400.0 1301.0 52 193 149 NA NA NA NA NA 165 373 329 NA NA NA NA NA 1428 729 688 NA NA NA NA NA 1612 797 824 NA NA NA NA NA
1475744400.0 1302.0 57 199 153 NA NA NA NA NA 169 376 331 NA NA NA NA NA 4078 475 457 NA NA NA NA NA 4286 539 529 NA NA NA NA NA
1475744400.0 1303.0 57 200 153 NA NA NA NA NA 169 372 334 NA NA NA NA NA 11306 792 974 NA NA NA NA NA 11879 1350 1541 NA NA NA NA NA
1475744400.0 1306.0 NA 211 228 0 NA NA NA NA NA 392 433 0 NA NA NA NA NA 419 427 817 NA NA NA NA NA 792 697 839 NA NA NA NA
1475744400.0 1307.0 NA 194 123 46 0 NA NA NA NA 380 306 146 0 NA NA NA NA 415 312 35 316 NA NA NA NA 498 492 59 335 NA NA NA
1475744400.0 1308.0 NA 195 123 39 0 NA NA NA NA 382 308 147 0 NA NA NA NA 695 535 84 586 NA NA NA NA 769 1607 100 601 NA NA NA
1475744400.0 1309.0 NA 220 234 0 NA NA NA NA NA 408 444 0 NA NA NA NA NA 571 673 889 NA NA NA NA NA 658 759 1125 NA NA NA NA
1475744400.0 131.0 42 71 183 NA NA NA NA NA 156 229 390 NA NA NA NA NA 1760 381 446 NA NA NA NA NA 1856 412 518 NA NA NA NA NA
1475744400.0 1310.0 NA 214 234 0 NA NA NA NA NA 403 444 0 NA NA NA NA NA 517 591 876 NA NA NA NA NA 604 653 904 NA NA NA NA
1475744400.0 1311.0 NA 211 219 0 57 NA NA NA NA 395 425 0 169 NA NA NA NA 582 661 1502 69 NA NA NA NA 677 770 1535 114 NA NA NA
1475744400.0 1312.0 NA 219 238 0 NA NA NA NA NA 406 442 0 NA NA NA NA NA 536 609 862 NA NA NA NA NA 595 692 880 NA NA NA NA
1475744400.0 1313.0 NA 219 236 0 NA NA NA NA NA 409 447 0 NA NA NA NA NA 530 880 867 NA NA NA NA NA 909 935 919 NA NA NA NA
1475744400.0 1314.0 NA 216 227 0 NA NA NA NA NA 397 437 0 NA NA NA NA NA 448 518 868 NA NA NA NA NA 509 657 902 NA NA NA NA
1475744400.0 1315.0 NA 203 225 0 NA NA NA NA NA 394 435 0 NA NA NA NA NA 730 828 1655 NA NA NA NA NA 1141 903 1712 NA NA NA NA
1475744400.0 1316.0 NA 208 229 0 NA NA NA NA NA 395 435 0 NA NA NA NA NA 441 492 819 NA NA NA NA NA 496 560 845 NA NA NA NA
1475744400.0 1317.0 NA 206 222 0 NA NA NA NA NA 394 434 0 NA NA NA NA NA 445 484 841 NA NA NA NA NA 507 7685 859 NA NA NA NA
1475744400.0 1318.0 NA 212 224 0 NA NA NA NA NA 394 435 0 NA NA NA NA NA 558 587 979 NA NA NA NA NA 645 710 992 NA NA NA NA
1475744400.0 1319.0 NA 204 226 0 NA NA NA NA NA 393 434 0 NA NA NA NA NA 601 642 1151 NA NA NA NA NA 704 1062 1183 NA NA NA NA
1475744400.0 132.0 46 73 183 NA NA NA NA NA 161 229 390 NA NA NA NA NA 4064 387 494 NA NA NA NA NA 4244 440 561 NA NA NA NA NA
1475744400.0 1320.0 NA 214 227 0 NA NA NA NA NA 393 434 0 NA NA NA NA NA 421 467 835 NA NA NA NA NA 484 551 855 NA NA NA NA
