Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1475359200.0 1.0 47 70 117 NA NA NA NA 89 113 166 NA NA NA NA 1591 254 318 NA NA NA NA 1635 286 336 NA NA NA NA
1475359200.0 10.0 NA 68 171 0 NA NA NA NA 119 225 0 NA NA NA NA 2194 2953 696 NA NA NA NA 2340 3156 726 NA NA NA
1475359200.0 1000.0 NA 164 97 0 39 NA NA NA 231 153 0 77 NA NA NA 3476 815 870 204 NA NA NA 3941 988 903 237 NA NA
1475359200.0 1001.0 NA 162 105 0 0 0 0 NA 217 144 0 0 0 0 NA 1732 254 75 77 180 56 NA 1786 270 86 83 186 65
1475359200.0 1002.0 NA 184 54 NA NA NA NA NA 248 92 NA NA NA NA NA 1978 166 NA NA NA NA NA 2018 188 NA NA NA NA
1475359200.0 1003.0 NA 154 0 NA NA NA NA NA 217 0 NA NA NA NA NA 2596 443 NA NA NA NA NA 2668 480 NA NA NA NA
1475359200.0 101.0 77 NA NA NA NA NA NA 128 NA NA NA NA NA NA 979 NA NA NA NA NA NA 1018 NA NA NA NA NA NA
1475359200.0 102.0 75 NA NA NA NA NA NA 130 NA NA NA NA NA NA 1334 NA NA NA NA NA NA 1354 NA NA NA NA NA NA
1475359200.0 103.0 43 72 163 NA NA NA NA 84 113 224 NA NA NA NA 656 159 396 NA NA NA NA 670 188 417 NA NA NA NA
1475359200.0 105.0 47 72 23 NA NA NA NA 89 115 52 NA NA NA NA 1556 254 3 NA NA NA NA 1582 277 6 NA NA NA NA
1475359200.0 106.0 39 0 0 NA NA NA NA 76 0 0 NA NA NA NA 458 31 173 NA NA NA NA 474 45 188 NA NA NA NA
1475359200.0 107.0 48 72 163 NA NA NA NA 92 115 225 NA NA NA NA 5094 518 934 NA NA NA NA 5340 564 990 NA NA NA NA
1475359200.0 108.0 49 74 164 NA NA NA NA 94 117 225 NA NA NA NA 5327 385 806 NA NA NA NA 5556 409 875 NA NA NA NA
1475359200.0 109.0 51 75 168 NA NA NA NA 95 119 225 NA NA NA NA 6846 395 615 NA NA NA NA 7254 418 669 NA NA NA NA
1475359200.0 11.0 NA 68 170 0 46 NA NA NA 117 228 0 76 NA NA NA 2353 1502 757 41 NA NA NA 2392 1554 764 47 NA NA
1475359200.0 110.0 40 71 160 NA NA NA NA 77 113 224 NA NA NA NA 537 240 430 NA NA NA NA 552 252 468 NA NA NA NA
1475359200.0 1102.0 NA 68 166 96 60 NA NA NA 117 224 149 99 NA NA NA 1623 2776 1531 153 NA NA NA 1694 2930 1633 158 NA NA
1475359200.0 111.0 48 82 165 NA NA NA NA 90 115 224 NA NA NA NA 1719 227 499 NA NA NA NA 1826 254 542 NA NA NA NA
1475359200.0 112.0 49 73 164 NA NA NA NA 92 118 225 NA NA NA NA 4846 489 583 NA NA NA NA 4931 500 596 NA NA NA NA
1475359200.0 113.0 49 77 164 NA NA NA NA 92 116 225 NA NA NA NA 4984 501 923 NA NA NA NA 5179 528 995 NA NA NA NA
1475359200.0 114.0 49 72 165 NA NA NA NA 92 117 225 NA NA NA NA 4815 464 651 NA NA NA NA 4905 474 666 NA NA NA NA
1475359200.0 115.0 50 73 165 NA NA NA NA 92 116 224 NA NA NA NA 3326 288 529 NA NA NA NA 3418 321 568 NA NA NA NA
1475359200.0 116.0 49 72 165 NA NA NA NA 93 118 225 NA NA NA NA 5857 527 988 NA NA NA NA 6027 559 1037 NA NA NA NA
1475359200.0 117.0 52 83 167 NA NA NA NA 93 117 224 NA NA NA NA 4605 301 618 NA NA NA NA 4716 320 648 NA NA NA NA
