Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1476568800.0 1.0 47 70 117 NA NA NA NA 89 113 166 NA NA NA NA 1348 228 265 NA NA NA NA 1532 1068 1159 NA NA NA NA
1476568800.0 10.0 NA 69 165 0 NA NA NA NA 117 224 0 NA NA NA NA 1533 1738 431 NA NA NA NA 1563 1803 450 NA NA NA
1476568800.0 1000.0 NA 163 103 0 40 NA NA NA 234 152 0 76 NA NA NA 1699 471 426 113 NA NA NA 1808 589 454 222 NA NA
1476568800.0 1001.0 NA 161 106 0 0 0 0 NA 217 144 0 0 0 0 NA 1468 227 60 61 146 55 NA 1525 379 71 74 164 64
1476568800.0 1002.0 NA 186 53 NA NA NA NA NA 248 92 NA NA NA NA NA 1630 153 NA NA NA NA NA 2464 1077 NA NA NA NA
1476568800.0 1003.0 NA 156 0 NA NA NA NA NA 217 0 NA NA NA NA NA 2212 414 NA NA NA NA NA 2279 424 NA NA NA NA
1476568800.0 101.0 76 NA NA NA NA NA NA 128 NA NA NA NA NA NA 843 NA NA NA NA NA NA 859 NA NA NA NA NA NA
1476568800.0 102.0 76 NA NA NA NA NA NA 129 NA NA NA NA NA NA 701 NA NA NA NA NA NA 725 NA NA NA NA NA NA
1476568800.0 103.0 42 81 163 NA NA NA NA 84 113 224 NA NA NA NA 621 133 332 NA NA NA NA 633 168 367 NA NA NA NA
1476568800.0 105.0 47 79 23 NA NA NA NA 89 115 52 NA NA NA NA 1396 240 2 NA NA NA NA 2256 654 166 NA NA NA NA
1476568800.0 106.0 39 0 0 NA NA NA NA 76 0 0 NA NA NA NA 481 25 140 NA NA NA NA 551 295 348 NA NA NA NA
1476568800.0 107.0 48 81 167 NA NA NA NA 91 114 224 NA NA NA NA 2301 252 460 NA NA NA NA 2606 278 491 NA NA NA NA
1476568800.0 108.0 50 81 170 NA NA NA NA 93 116 224 NA NA NA NA 2965 244 481 NA NA NA NA 3030 252 497 NA NA NA NA
1476568800.0 109.0 52 80 171 NA NA NA NA 94 118 224 NA NA NA NA 3614 272 527 NA NA NA NA 3878 301 635 NA NA NA NA
1476568800.0 11.0 NA 69 172 0 44 NA NA NA 116 233 0 75 NA NA NA 1202 776 480 29 NA NA NA 1232 954 525 42 NA NA
1476568800.0 110.0 40 79 164 NA NA NA NA 77 113 224 NA NA NA NA 526 224 356 NA NA NA NA 589 233 381 NA NA NA NA
1476568800.0 1102.0 NA 71 167 98 60 NA NA NA 119 225 150 100 NA NA NA 1578 2811 1517 146 NA NA NA 1652 2858 1542 156 NA NA
1476568800.0 111.0 48 83 166 NA NA NA NA 90 115 224 NA NA NA NA 1435 188 418 NA NA NA NA 1699 252 611 NA NA NA NA
1476568800.0 112.0 49 73 164 NA NA NA NA 91 117 224 NA NA NA NA 2148 274 416 NA NA NA NA 2493 324 434 NA NA NA NA
1476568800.0 113.0 50 72 168 NA NA NA NA 91 115 224 NA NA NA NA 2130 245 410 NA NA NA NA 2155 261 430 NA NA NA NA
1476568800.0 114.0 50 72 164 NA NA NA NA 91 116 224 NA NA NA NA 2134 250 430 NA NA NA NA 2326 275 455 NA NA NA NA
1476568800.0 115.0 50 72 165 NA NA NA NA 92 116 224 NA NA NA NA 3020 261 447 NA NA NA NA 3060 282 468 NA NA NA NA
1476568800.0 116.0 50 73 165 NA NA NA NA 92 117 224 NA NA NA NA 2432 253 452 NA NA NA NA 2453 267 465 NA NA NA NA
1476568800.0 117.0 51 78 171 NA NA NA NA 93 117 224 NA NA NA NA 3791 279 524 NA NA NA NA 3942 306 752 NA NA NA NA
1476568800.0 118.0 50 77 168 NA NA NA NA 92 116 224 NA NA NA NA 2641 260 502 NA NA NA NA 2726 285 560 NA NA NA NA
1476568800.0 119.0 49 79 166 NA NA NA NA 91 115 224 NA NA NA NA 2252 264 457 NA NA NA NA 2787 286 521 NA NA NA NA
1476568800.0 12.0 NA 67 163 0 NA NA NA NA 116 224 0 NA NA NA NA 1370 1865 449 NA NA NA NA 1396 1932 462 NA NA NA
1476568800.0 120.0 41 70 161 NA NA NA NA 81 111 215 NA NA NA NA 485 215 339 NA NA NA NA 499 224 362 NA NA NA NA
1476568800.0 121.0 53 84 167 NA NA NA NA 93 117 224 NA NA NA NA 3120 266 541 NA NA NA NA 3203 282 561 NA NA NA NA
1476568800.0 122.0 47 72 164 NA NA NA NA 89 114 224 NA NA NA NA 937 161 345 NA NA NA NA 1127 204 389 NA NA NA NA
1476568800.0 123.1 149 NA NA NA NA NA NA 206 NA NA NA NA NA NA 383 NA NA NA NA NA NA 463 NA NA NA NA NA NA
1476568800.0 123.2 153 NA NA NA NA NA NA 207 NA NA NA NA NA NA 483 NA NA NA NA NA NA 1345 NA NA NA NA NA NA
1476568800.0 123.3 144 NA NA NA NA NA NA 195 NA NA NA NA NA NA 277 NA NA NA NA NA NA 302 NA NA NA NA NA NA
1476568800.0 124.1 147 NA NA NA NA NA NA 202 NA NA NA NA NA NA 279 NA NA NA NA NA NA 301 NA NA NA NA NA NA
